RC-4HC Temperature+Humidity Data Logger;;;
User Information;00V285;;
125;2020/09/09 15:04:00;-35,8;77.7
126;2020/09/09 15:05:00;-35,8;77.7
127;2020/09/09 15:06:00;-35,8;77.7
128;2020/09/09 15:07:00;-35,8;77.7
129;2020/09/09 15:08:00;-35,8;78.1
130;2020/09/09 15:09:00;-35,8;78.1
131;2020/09/09 15:10:00;-35,8;78.1
132;2020/09/09 15:11:00;-35,8;78.1
133;2020/09/09 15:12:00;-35,8;78.1
134;2020/09/09 15:13:00;-35,8;78.1
135;2020/09/09 15:14:00;-35,8;78.1
136;2020/09/09 15:15:00;-35,8;78.1
137;2020/09/09 15:16:00;-35,8;78.1
138;2020/09/09 15:17:00;-35,9;78.1
139;2020/09/09 15:18:00;-35,9;78.1
140;2020/09/09 15:19:00;-35,9;78.1
141;2020/09/09 15:20:00;-35,9;78.1
142;2020/09/09 15:21:00;-35,9;78.1
143;2020/09/09 15:22:00;-35,9;78.1
144;2020/09/09 15:23:00;-35,9;78.1
145;2020/09/09 15:24:00;-35,9;78.1
146;2020/09/09 15:25:00;-35,9;78.5
147;2020/09/09 15:26:00;-35,9;78.5
148;2020/09/09 15:27:00;-35,9;78.5
149;2020/09/09 15:28:00;-35,9;78.5
150;2020/09/09 15:29:00;-35,9;78.5
151;2020/09/09 15:30:00;-35,9;78.5
152;2020/09/09 15:31:00;-35,9;78.5
153;2020/09/09 15:32:00;-35,9;78.5
154;2020/09/09 15:33:00;-35,9;78.5
155;2020/09/09 15:34:00;-35,9;78.5
156;2020/09/09 15:35:00;-35,9;78.9
157;2020/09/09 15:36:00;-35,9;78.9
158;2020/09/09 15:37:00;-35,9;78.9
159;2020/09/09 15:38:00;-35,9;78.9
160;2020/09/09 15:39:00;-35,9;78.9
161;2020/09/09 15:40:00;-35,9;78.9
162;2020/09/09 15:41:00;-35,9;78.9
163;2020/09/09 15:42:00;-35,9;79.3
164;2020/09/09 15:43:00;-35,9;79.3
165;2020/09/09 15:44:00;-35,9;79.3
166;2020/09/09 15:45:00;-35,9;79.7
167;2020/09/09 15:46:00;-35,9;79.7
168;2020/09/09 15:47:00;-35,9;79.7
169;2020/09/09 15:48:00;-35,9;79.7
170;2020/09/09 15:49:00;-35,9;79.7
171;2020/09/09 15:50:00;-35,9;79.7
172;2020/09/09 15:51:00;-35,9;79.7
173;2020/09/09 15:52:00;-35,9;80.1
174;2020/09/09 15:53:00;-35,9;80.1
175;2020/09/09 15:54:00;-35,9;80.1
176;2020/09/09 15:55:00;-35,9;80.1
177;2020/09/09 15:56:00;-35,9;80.5
178;2020/09/09 15:57:00;-35,9;80.5
179;2020/09/09 15:58:00;-35,9;80.5
180;2020/09/09 15:59:00;-35,9;80.5
181;2020/09/09 16:00:00;-35,9;80.5
182;2020/09/09 16:01:00;-35,9;80.5
183;2020/09/09 16:02:00;-35,9;80.5
184;2020/09/09 16:03:00;-35,9;80.5
185;2020/09/09 16:04:00;-35,9;80.5
186;2020/09/09 16:05:00;-35,9;80.5
187;2020/09/09 16:06:00;-35,9;80.5
188;2020/09/09 16:07:00;-35,9;80.9
189;2020/09/09 16:08:00;-35,9;80.9
190;2020/09/09 16:09:00;-35,9;80.9
191;2020/09/09 16:10:00;-35,9;80.9
192;2020/09/09 16:11:00;-35,9;81.3
193;2020/09/09 16:12:00;-35,9;81.3
194;2020/09/09 16:13:00;-35,9;81.3
195;2020/09/09 16:14:00;-35,9;81.3
196;2020/09/09 16:15:00;-35,9;81.3
197;2020/09/09 16:16:00;-35,9;81.7
198;2020/09/09 16:17:00;-35,9;81.7
199;2020/09/09 16:18:00;-35,9;82.1
200;2020/09/09 16:19:00;-35,9;82.1
201;2020/09/09 16:20:00;-35,8;82.1
202;2020/09/09 16:21:00;-35,8;82.1
203;2020/09/09 16:22:00;-35,8;82.1
204;2020/09/09 16:23:00;-35,8;82.1
205;2020/09/09 16:24:00;-35,8;82.1
206;2020/09/09 16:25:00;-35,8;82.5
207;2020/09/09 16:26:00;-35,7;82.5
208;2020/09/09 16:27:00;-35,7;82.8
209;2020/09/09 16:28:00;-35,7;82.9
210;2020/09/09 16:29:00;-35,7;82.9
211;2020/09/09 16:30:00;-35,6;83.3
212;2020/09/09 16:31:00;-35,6;83.3
213;2020/09/09 16:32:00;-35,6;83.7
214;2020/09/09 16:33:00;-35,6;83.7
215;2020/09/09 16:34:00;-35,6;83.7
216;2020/09/09 16:35:00;-35,5;84.1
217;2020/09/09 16:36:00;-35,5;84.1
218;2020/09/09 16:37:00;-35,5;84.4
219;2020/09/09 16:38:00;-35,5;84.5
220;2020/09/09 16:39:00;-35,5;84.5
221;2020/09/09 16:40:00;-35,5;84.5
222;2020/09/09 16:41:00;-35,5;84.5
223;2020/09/09 16:42:00;-35,5;84.5
224;2020/09/09 16:43:00;-35,4;84.5
225;2020/09/09 16:44:00;-35,4;84.9
226;2020/09/09 16:45:00;-35,4;84.9
227;2020/09/09 16:46:00;-35,3;85.3
228;2020/09/09 16:47:00;-35,3;85.3
229;2020/09/09 16:48:00;-35,3;85.3
230;2020/09/09 16:49:00;-35,3;85.3
231;2020/09/09 16:50:00;-35,3;85.3
232;2020/09/09 16:51:00;-35,2;85.3
233;2020/09/09 16:52:00;-35,2;85.7
234;2020/09/09 16:53:00;-35,2;85.7
235;2020/09/09 16:54:00;-35,2;85.3
236;2020/09/09 16:55:00;-35,2;85.7
237;2020/09/09 16:56:00;-35,1;85.7
238;2020/09/09 16:57:00;-35,1;85.3
239;2020/09/09 16:58:00;-35;85.3
240;2020/09/09 16:59:00;-35;85.3
241;2020/09/09 17:00:00;-35;85.3
242;2020/09/09 17:01:00;-34,9;85.4
243;2020/09/09 17:02:00;-34,9;85.4
244;2020/09/09 17:03:00;-34,9;85.4
245;2020/09/09 17:04:00;-34,8;85.4
246;2020/09/09 17:05:00;-34,8;85
247;2020/09/09 17:06:00;-34,8;84.6
248;2020/09/09 17:07:00;-34,7;84.7
249;2020/09/09 17:08:00;-34,6;84.7
250;2020/09/09 17:09:00;-34,5;84.7
251;2020/09/09 17:10:00;-34,4;84.3
252;2020/09/09 17:11:00;-34,3;84
253;2020/09/09 17:12:00;-34,3;84
254;2020/09/09 17:13:00;-34,2;83.6
255;2020/09/09 17:14:00;-34,1;83.2
256;2020/09/09 17:15:00;-34,1;83.3
257;2020/09/09 17:16:00;-34,1;83.3
258;2020/09/09 17:17:00;-34;82.9
259;2020/09/09 17:18:00;-34;82.5
260;2020/09/09 17:19:00;-34;82.5
261;2020/09/09 17:20:00;-33,9;82.5
262;2020/09/09 17:21:00;-33,9;82.5
263;2020/09/09 17:22:00;-33,9;82.1
264;2020/09/09 17:23:00;-33,9;82.1
265;2020/09/09 17:24:00;-34;82.1
266;2020/09/09 17:25:00;-34;82.1
267;2020/09/09 17:26:00;-34;82.5
268;2020/09/09 17:27:00;-34,1;82.5
269;2020/09/09 17:28:00;-34,1;82.5
270;2020/09/09 17:29:00;-34,1;82.5
271;2020/09/09 17:30:00;-34,1;82.5
272;2020/09/09 17:31:00;-34,1;82.5
273;2020/09/09 17:32:00;-34,1;82.5
274;2020/09/09 17:33:00;-34,1;82.5
275;2020/09/09 17:34:00;-34,1;82.5
276;2020/09/09 17:35:00;-34;82.5
277;2020/09/09 17:36:00;-33,9;82.5
278;2020/09/09 17:37:00;-33,9;82.1
279;2020/09/09 17:38:00;-34;81.7
280;2020/09/09 17:39:00;-34;81.7
281;2020/09/09 17:40:00;-34;81.7
282;2020/09/09 17:41:00;-34,1;81.7
283;2020/09/09 17:42:00;-34,1;81.7
284;2020/09/09 17:43:00;-34,1;81.7
285;2020/09/09 17:44:00;-34,1;81.7
286;2020/09/09 17:45:00;-34,1;81.7
287;2020/09/09 17:46:00;-34,1;81.7
288;2020/09/09 17:47:00;-34,1;81.7
289;2020/09/09 17:48:00;-34,1;81.3
290;2020/09/09 17:49:00;-34;81.3
291;2020/09/09 17:50:00;-34;80.9
292;2020/09/09 17:51:00;-34;80.9
293;2020/09/09 17:52:00;-33,9;80.9
294;2020/09/09 17:53:00;-33,9;80.6
295;2020/09/09 17:54:00;-33,8;80.2
296;2020/09/09 17:55:00;-33,8;80.2
297;2020/09/09 17:56:00;-33,7;80.2
298;2020/09/09 17:57:00;-33,7;79.8
299;2020/09/09 17:58:00;-33,6;79.4
300;2020/09/09 17:59:00;-33,6;79.4
301;2020/09/09 18:00:00;-33,5;79
302;2020/09/09 18:01:00;-33,5;78.6
303;2020/09/09 18:02:00;-33,5;78.2
304;2020/09/09 18:03:00;-33,4;77.8
305;2020/09/09 18:04:00;-33,4;77.4
306;2020/09/09 18:05:00;-33,3;77
307;2020/09/09 18:06:00;-33,3;76.6
308;2020/09/09 18:07:00;-33,3;76.2
309;2020/09/09 18:08:00;-33,2;75.8
310;2020/09/09 18:09:00;-33,2;75.4
311;2020/09/09 18:10:00;-33,2;75
312;2020/09/09 18:11:00;-33,1;74.5
313;2020/09/09 18:12:00;-33,1;74.6
314;2020/09/09 18:13:00;-33,1;74.1
315;2020/09/09 18:14:00;-33,1;73.7
316;2020/09/09 18:15:00;-33;73.7
317;2020/09/09 18:16:00;-33;73.3
318;2020/09/09 18:17:00;-33;72.9
319;2020/09/09 18:18:00;-33;72.9
320;2020/09/09 18:19:00;-33,1;72.4
321;2020/09/09 18:20:00;-33,1;72
322;2020/09/09 18:21:00;-33,1;72
323;2020/09/09 18:22:00;-33,1;72
324;2020/09/09 18:23:00;-33,1;72
325;2020/09/09 18:24:00;-33,1;71.6
326;2020/09/09 18:25:00;-33,1;71.6
327;2020/09/09 18:26:00;-33,1;71.1
328;2020/09/09 18:27:00;-33,1;71.1
329;2020/09/09 18:28:00;-33,1;71.1
330;2020/09/09 18:29:00;-33,2;71.1
331;2020/09/09 18:30:00;-33,2;71.1
332;2020/09/09 18:31:00;-33,2;71.1
333;2020/09/09 18:32:00;-33,2;71.1
334;2020/09/09 18:33:00;-33,2;71.1
335;2020/09/09 18:34:00;-33,3;70.7
336;2020/09/09 18:35:00;-33,3;70.2
337;2020/09/09 18:36:00;-33,3;70.2
338;2020/09/09 18:37:00;-33,4;69.8
339;2020/09/09 18:38:00;-33,4;69.8
340;2020/09/09 18:39:00;-33,5;69.7
341;2020/09/09 18:40:00;-33,5;69.3
342;2020/09/09 18:41:00;-33,5;69.3
343;2020/09/09 18:42:00;-33,6;69.3
344;2020/09/09 18:43:00;-33,7;69.3
345;2020/09/09 18:44:00;-33,7;69.3
346;2020/09/09 18:45:00;-33,8;69.2
347;2020/09/09 18:46:00;-33,9;69.7
348;2020/09/09 18:47:00;-33,9;69.6
349;2020/09/09 18:48:00;-34;69.6
350;2020/09/09 18:49:00;-34,1;69.6
351;2020/09/09 18:50:00;-34,1;69.6
352;2020/09/09 18:51:00;-34,2;69.6
353;2020/09/09 18:52:00;-34,3;69.6
354;2020/09/09 18:53:00;-34,4;70
355;2020/09/09 18:54:00;-34,5;70
356;2020/09/09 18:55:00;-34,6;70
357;2020/09/09 18:56:00;-34,7;69.9
358;2020/09/09 18:57:00;-34,8;70.3
359;2020/09/09 18:58:00;-34,8;70.3
360;2020/09/09 18:59:00;-34,9;70.3
361;2020/09/09 19:00:00;-35;70.7
362;2020/09/09 19:01:00;-35,1;70.7
363;2020/09/09 19:02:00;-35,2;70.7
364;2020/09/09 19:03:00;-35,2;71.1
365;2020/09/09 19:04:00;-35,3;71.1
366;2020/09/09 19:05:00;-35,4;71.1
367;2020/09/09 19:06:00;-35,5;71.1
368;2020/09/09 19:07:00;-35,5;71.1
369;2020/09/09 19:08:00;-35,6;71
370;2020/09/09 19:09:00;-35,6;71
371;2020/09/09 19:10:00;-35,7;71.5
372;2020/09/09 19:11:00;-35,8;71.4
373;2020/09/09 19:12:00;-35,8;71.4
374;2020/09/09 19:13:00;-35,9;71.4
375;2020/09/09 19:14:00;-35,9;71.4
376;2020/09/09 19:15:00;-36;71.4
377;2020/09/09 19:16:00;-36;71.4
378;2020/09/09 19:17:00;-36,1;71.4
379;2020/09/09 19:18:00;-36,2;71.8
380;2020/09/09 19:19:00;-36,2;71.8
381;2020/09/09 19:20:00;-36,2;71.8
382;2020/09/09 19:21:00;-36,3;71.8
383;2020/09/09 19:22:00;-36,3;71.8
384;2020/09/09 19:23:00;-36,3;71.7
385;2020/09/09 19:24:00;-36,3;71.7
386;2020/09/09 19:25:00;-36,4;72.1
387;2020/09/09 19:26:00;-36,4;72.1
388;2020/09/09 19:27:00;-36,5;72.1
389;2020/09/09 19:28:00;-36,5;72.1
390;2020/09/09 19:29:00;-36,6;72.1
391;2020/09/09 19:30:00;-36,6;72.1
392;2020/09/09 19:31:00;-36,6;72.1
393;2020/09/09 19:32:00;-36,7;72.1
394;2020/09/09 19:33:00;-36,7;72.1
395;2020/09/09 19:34:00;-36,8;72.1
396;2020/09/09 19:35:00;-36,8;72.1
397;2020/09/09 19:36:00;-36,8;72.1
398;2020/09/09 19:37:00;-36,9;72.1
399;2020/09/09 19:38:00;-36,9;72.1
400;2020/09/09 19:39:00;-36,9;72
401;2020/09/09 19:40:00;-37;72
402;2020/09/09 19:41:00;-37;72
403;2020/09/09 19:42:00;-37,1;72
404;2020/09/09 19:43:00;-37,1;72
405;2020/09/09 19:44:00;-37,1;72
406;2020/09/09 19:45:00;-37,1;72
407;2020/09/09 19:46:00;-37,1;72.4
408;2020/09/09 19:47:00;-37,2;72.4
409;2020/09/09 19:48:00;-37,2;72.4
410;2020/09/09 19:49:00;-37,3;72.4
411;2020/09/09 19:50:00;-37,3;72.4
412;2020/09/09 19:51:00;-37,3;72.4
413;2020/09/09 19:52:00;-37,3;72.4
414;2020/09/09 19:53:00;-37,4;72.8
415;2020/09/09 19:54:00;-37,4;72.8
416;2020/09/09 19:55:00;-37,4;72.8
417;2020/09/09 19:56:00;-37,4;72.8
418;2020/09/09 19:57:00;-37,4;72.8
419;2020/09/09 19:58:00;-37,4;72.8
420;2020/09/09 19:59:00;-37,4;72.8
421;2020/09/09 20:00:00;-37,5;72.8
422;2020/09/09 20:01:00;-37,5;72.8
423;2020/09/09 20:02:00;-37,5;72.8
424;2020/09/09 20:03:00;-37,5;73.2
425;2020/09/09 20:04:00;-37,6;73.2
426;2020/09/09 20:05:00;-37,6;73.2
427;2020/09/09 20:06:00;-37,6;73.2
428;2020/09/09 20:07:00;-37,6;73.2
429;2020/09/09 20:08:00;-37,7;73.2
430;2020/09/09 20:09:00;-37,7;73.2
431;2020/09/09 20:10:00;-37,7;73.2
432;2020/09/09 20:11:00;-37,8;73.2
433;2020/09/09 20:12:00;-37,8;73.2
434;2020/09/09 20:13:00;-37,9;73.1
435;2020/09/09 20:14:00;-37,9;73.1
436;2020/09/09 20:15:00;-37,9;73.1
437;2020/09/09 20:16:00;-38;73.1
438;2020/09/09 20:17:00;-38;72.7
439;2020/09/09 20:18:00;-38;72.7
440;2020/09/09 20:19:00;-38,1;72.7
441;2020/09/09 20:20:00;-38,1;72.2
442;2020/09/09 20:21:00;-38,2;72.2
443;2020/09/09 20:22:00;-38,3;72.6
444;2020/09/09 20:23:00;-38,3;72.2
445;2020/09/09 20:24:00;-38,4;72.2
446;2020/09/09 20:25:00;-38,4;72.2
447;2020/09/09 20:26:00;-38,5;72.2
448;2020/09/09 20:27:00;-38,6;72.1
449;2020/09/09 20:28:00;-38,6;72.1
450;2020/09/09 20:29:00;-38,6;72.1
451;2020/09/09 20:30:00;-38,7;72.1
452;2020/09/09 20:31:00;-38,7;72.1
453;2020/09/09 20:32:00;-38,7;72.5
454;2020/09/09 20:33:00;-38,8;72.5
455;2020/09/09 20:34:00;-38,8;72.5
456;2020/09/09 20:35:00;-38,8;72.1
457;2020/09/09 20:36:00;-38,9;72.1
458;2020/09/09 20:37:00;-38,9;72.1
459;2020/09/09 20:38:00;-39;72.1
460;2020/09/09 20:39:00;-39;72.1
461;2020/09/09 20:40:00;-39;72.1
462;2020/09/09 20:41:00;-39;72.1
463;2020/09/09 20:42:00;-39;72.5
464;2020/09/09 20:43:00;-39;72.1
465;2020/09/09 20:44:00;-39,1;72.5
466;2020/09/09 20:45:00;-39,1;72.5
467;2020/09/09 20:46:00;-39,1;72.5
468;2020/09/09 20:47:00;-39,1;72.5
469;2020/09/09 20:48:00;-39,2;72.5
470;2020/09/09 20:49:00;-39,2;72.5
471;2020/09/09 20:50:00;-39,2;72.5
472;2020/09/09 20:51:00;-39,2;72.9
473;2020/09/09 20:52:00;-39,2;72.9
474;2020/09/09 20:53:00;-39,2;72.9
475;2020/09/09 20:54:00;-39,2;72.9
476;2020/09/09 20:55:00;-39,2;73.3
477;2020/09/09 20:56:00;-39,2;73.3
478;2020/09/09 20:57:00;-39,2;73.3
479;2020/09/09 20:58:00;-39,2;73.3
480;2020/09/09 20:59:00;-39,2;73.3
481;2020/09/09 21:00:00;-39,2;73.3
482;2020/09/09 21:01:00;-39,2;73.3
483;2020/09/09 21:02:00;-39,3;73.3
484;2020/09/09 21:03:00;-39,3;73.3
485;2020/09/09 21:04:00;-39,3;73.3
486;2020/09/09 21:05:00;-39,3;73.3
487;2020/09/09 21:06:00;-39,3;73.3
488;2020/09/09 21:07:00;-39,4;73.3
489;2020/09/09 21:08:00;-39,4;73.2
490;2020/09/09 21:09:00;-39,4;73.2
491;2020/09/09 21:10:00;-39,5;73.2
492;2020/09/09 21:11:00;-39,5;73.2
493;2020/09/09 21:12:00;-39,5;73.2
494;2020/09/09 21:13:00;-39,5;73.2
495;2020/09/09 21:14:00;-39,5;73.2
496;2020/09/09 21:15:00;-39,5;73.2
497;2020/09/09 21:16:00;-39,5;73.2
498;2020/09/09 21:17:00;-39,5;73.2
499;2020/09/09 21:18:00;-39,6;73.2
500;2020/09/09 21:19:00;-39,6;73.2
501;2020/09/09 21:20:00;-39,6;73.2
502;2020/09/09 21:21:00;-39,6;73.2
503;2020/09/09 21:22:00;-39,6;73.2
504;2020/09/09 21:23:00;-39,6;73.2
505;2020/09/09 21:24:00;-39,6;73.6
506;2020/09/09 21:25:00;-39,6;73.6
507;2020/09/09 21:26:00;-39,6;73.6
508;2020/09/09 21:27:00;-39,6;73.6
509;2020/09/09 21:28:00;-39,6;73.6
510;2020/09/09 21:29:00;-39,5;73.6
511;2020/09/09 21:30:00;-39,5;74
512;2020/09/09 21:31:00;-39,5;74.1
513;2020/09/09 21:32:00;-39,4;74.5
514;2020/09/09 21:33:00;-39,4;74.5
515;2020/09/09 21:34:00;-39,3;74.9
516;2020/09/09 21:35:00;-39,3;74.9
517;2020/09/09 21:36:00;-39,3;75.3
518;2020/09/09 21:37:00;-39,2;75.3
519;2020/09/09 21:38:00;-39,2;75.3
520;2020/09/09 21:39:00;-39,1;75.3
521;2020/09/09 21:40:00;-39;75.3
522;2020/09/09 21:41:00;-39;75.3
523;2020/09/09 21:42:00;-39;75.3
524;2020/09/09 21:43:00;-39;75
525;2020/09/09 21:44:00;-38,9;75
526;2020/09/09 21:45:00;-38,9;75
527;2020/09/09 21:46:00;-38,8;75
528;2020/09/09 21:47:00;-38,7;75
529;2020/09/09 21:48:00;-38,7;75
530;2020/09/09 21:49:00;-38,6;75
531;2020/09/09 21:50:00;-38,5;74.7
532;2020/09/09 21:51:00;-38,4;74.7
533;2020/09/09 21:52:00;-38,3;74.7
534;2020/09/09 21:53:00;-38,2;74.3
535;2020/09/09 21:54:00;-38,1;74.3
536;2020/09/09 21:55:00;-38;73.9
537;2020/09/09 21:56:00;-37,9;74
538;2020/09/09 21:57:00;-37,8;73.6
539;2020/09/09 21:58:00;-37,7;73.6
540;2020/09/09 21:59:00;-37,6;73.6
541;2020/09/09 22:00:00;-37,5;73.7
542;2020/09/09 22:01:00;-37,3;73.3
543;2020/09/09 22:02:00;-37,2;72.9
544;2020/09/09 22:03:00;-37,1;72.9
545;2020/09/09 22:04:00;-37,1;72.5
546;2020/09/09 22:05:00;-36,9;72.1
547;2020/09/09 22:06:00;-36,8;72.1
548;2020/09/09 22:07:00;-36,6;71.7
549;2020/09/09 22:08:00;-36,5;71.7
550;2020/09/09 22:09:00;-36,4;71.3
551;2020/09/09 22:10:00;-36,3;70.9
552;2020/09/09 22:11:00;-36,2;71
553;2020/09/09 22:12:00;-36,1;70.5
554;2020/09/09 22:13:00;-36;70.5
555;2020/09/09 22:14:00;-36;70.6
556;2020/09/09 22:15:00;-35,9;70.1
557;2020/09/09 22:16:00;-35,8;70.2
558;2020/09/09 22:17:00;-35,7;70.2
559;2020/09/09 22:18:00;-35,7;69.7
560;2020/09/09 22:19:00;-35,6;69.8
561;2020/09/09 22:20:00;-35,5;69.8
562;2020/09/09 22:21:00;-35,5;69.4
563;2020/09/09 22:22:00;-35,4;68.9
564;2020/09/09 22:23:00;-35,2;68.5
565;2020/09/09 22:24:00;-35,1;68.1
566;2020/09/09 22:25:00;-35;67.7
567;2020/09/09 22:26:00;-34,9;67.7
568;2020/09/09 22:27:00;-34,8;67.3
569;2020/09/09 22:28:00;-34,8;66.8
570;2020/09/09 22:29:00;-34,7;66.4
571;2020/09/09 22:30:00;-34,6;66.4
572;2020/09/09 22:31:00;-34,5;66
573;2020/09/09 22:32:00;-34,5;65.6
