Informe de datos;;;;;
Archivo creado el:2022-05-28 19:02:17;;;;;
;;;;;
Información del dispositivo;;;;;
Modelo de dispositivo;RC-4HC;Intervalo de registro;5m;Hora de inicio;2022-05-21 11:32:27
48;2022-05-21 15:27:27;22,2;67,4;;
49;2022-05-21 15:32:27;22,2;67,4;;
50;2022-05-21 15:37:27;22,2;67,4;;
51;2022-05-21 15:42:27;22,2;67,4;;
52;2022-05-21 15:47:27;22,1;67,4;;
53;2022-05-21 15:52:27;22,1;67,4;;
54;2022-05-21 15:57:27;22;68,3;;
55;2022-05-21 16:02:27;22;68,3;;
56;2022-05-21 16:07:27;21,9;68,8;;
57;2022-05-21 16:12:27;21,9;68,7;;
58;2022-05-21 16:17:27;21,8;69,2;;
59;2022-05-21 16:22:27;21,8;70,1;;
60;2022-05-21 16:27:27;21,7;71,4;;
61;2022-05-21 16:32:27;21,7;71,8;;
62;2022-05-21 16:37:27;21,6;71,8;;
63;2022-05-21 16:42:27;21,5;71,4;;
64;2022-05-21 16:47:27;21,4;71,8;;
65;2022-05-21 16:52:27;21,3;71,3;;
66;2022-05-21 16:57:27;21,2;70,4;;
67;2022-05-21 17:02:27;21,1;69,5;;
68;2022-05-21 17:07:27;21,1;69,1;;
69;2022-05-21 17:12:27;21;69;;
70;2022-05-21 17:17:27;20,9;69;;
71;2022-05-21 17:22:27;20,9;69;;
72;2022-05-21 17:27:27;20,8;69;;
73;2022-05-21 17:32:27;20,8;69,4;;
74;2022-05-21 17:37:27;20,7;69,4;;
75;2022-05-21 17:42:27;20,7;69,4;;
76;2022-05-21 17:47:27;20,6;69,4;;
77;2022-05-21 17:52:27;20,6;69,4;;
78;2022-05-21 17:57:27;20,5;69,8;;
79;2022-05-21 18:02:27;20,4;69,8;;
80;2022-05-21 18:07:27;20,4;70,3;;
81;2022-05-21 18:12:27;20,4;70,3;;
82;2022-05-21 18:17:27;20,4;70,3;;
83;2022-05-21 18:22:27;20,4;70,3;;
84;2022-05-21 18:27:27;20,4;70,7;;
85;2022-05-21 18:32:27;20,4;70,7;;
86;2022-05-21 18:37:27;20,4;70,7;;
87;2022-05-21 18:42:27;20,3;70,7;;
88;2022-05-21 18:47:27;20,3;70,7;;
89;2022-05-21 18:52:27;20,3;70,7;;
90;2022-05-21 18:57:27;20,3;70,7;;
91;2022-05-21 19:02:27;20,3;71,1;;
92;2022-05-21 19:07:27;20,3;71,1;;
93;2022-05-21 19:12:27;20,3;71,1;;
94;2022-05-21 19:17:27;20,3;71,1;;
95;2022-05-21 19:22:27;20,3;71,1;;
96;2022-05-21 19:27:27;20,2;71,1;;
97;2022-05-21 19:32:27;20,2;71,6;;
98;2022-05-21 19:37:27;20,2;71,6;;
99;2022-05-21 19:42:27;20,2;71,5;;
100;2022-05-21 19:47:27;20,1;72;;
101;2022-05-21 19:52:27;20,1;72;;
102;2022-05-21 19:57:27;20;72;;
103;2022-05-21 20:02:27;20;72;;
104;2022-05-21 20:07:27;20;72;;
105;2022-05-21 20:12:27;19,9;71,5;;
106;2022-05-21 20:17:27;19,9;71,5;;
107;2022-05-21 20:22:27;19,9;71,5;;
108;2022-05-21 20:27:27;19,8;71,5;;
109;2022-05-21 20:32:27;19,8;71,5;;
110;2022-05-21 20:37:27;19,8;71,5;;
111;2022-05-21 20:42:27;19,8;71;;
112;2022-05-21 20:47:27;19,8;71;;
113;2022-05-21 20:52:27;19,7;71,5;;
114;2022-05-21 20:57:27;19,7;71,5;;
115;2022-05-21 21:02:27;19,7;71;;
116;2022-05-21 21:07:27;19,6;71,4;;
117;2022-05-21 21:12:27;19,6;71,4;;
118;2022-05-21 21:17:27;19,6;71,4;;
119;2022-05-21 21:22:27;19,6;71,4;;
120;2022-05-21 21:27:27;19,5;71,4;;
121;2022-05-21 21:32:27;19,5;71,4;;
122;2022-05-21 21:37:27;19,4;71,4;;
123;2022-05-21 21:42:27;19,4;71,4;;
124;2022-05-21 21:47:27;19,4;71,4;;
125;2022-05-21 21:52:27;19,4;71,4;;
126;2022-05-21 21:57:27;19,4;71,4;;
127;2022-05-21 22:02:27;19,3;71,4;;
128;2022-05-21 22:07:27;19,3;71,4;;
129;2022-05-21 22:12:27;19,3;70,9;;
130;2022-05-21 22:17:27;19,2;70,9;;
131;2022-05-21 22:22:27;19,2;70,9;;
132;2022-05-21 22:27:27;19,2;70,9;;
133;2022-05-21 22:32:27;19,2;71,4;;
134;2022-05-21 22:37:27;19,2;70,9;;
135;2022-05-21 22:42:27;19,2;70,9;;
136;2022-05-21 22:47:27;19,1;70,9;;
137;2022-05-21 22:52:27;19,1;70,9;;
138;2022-05-21 22:57:27;19;70,9;;
139;2022-05-21 23:02:27;19;70,9;;
140;2022-05-21 23:07:27;18,9;70,9;;
141;2022-05-21 23:12:27;18,9;70,9;;
142;2022-05-21 23:17:27;18,9;70,9;;
143;2022-05-21 23:22:27;18,9;71,3;;
144;2022-05-21 23:27:27;18,8;71,3;;
145;2022-05-21 23:32:27;18,8;71,3;;
146;2022-05-21 23:37:27;18,8;71,3;;
147;2022-05-21 23:42:27;18,8;71,3;;
148;2022-05-21 23:47:27;18,7;71,3;;
149;2022-05-21 23:52:27;18,7;71,3;;
150;2022-05-21 23:57:27;18,7;71,3;;
151;2022-05-22 00:02:27;18,7;71,3;;
152;2022-05-22 00:07:27;18,6;71,3;;
153;2022-05-22 00:12:27;18,6;71,3;;
154;2022-05-22 00:17:27;18,6;71,3;;
155;2022-05-22 00:22:27;18,6;71,3;;
156;2022-05-22 00:27:27;18,6;71,3;;
157;2022-05-22 00:32:27;18,6;71,2;;
158;2022-05-22 00:37:27;18,5;70,8;;
159;2022-05-22 00:42:27;18,5;71,2;;
160;2022-05-22 00:47:27;18,4;71,2;;
161;2022-05-22 00:52:27;18,4;71,2;;
162;2022-05-22 00:57:27;18,4;71,2;;
163;2022-05-22 01:02:27;18,4;71,2;;
164;2022-05-22 01:07:27;18,3;71,2;;
165;2022-05-22 01:12:27;18,3;71,2;;
166;2022-05-22 01:17:27;18,3;71,2;;
167;2022-05-22 01:22:27;18,2;71,2;;
168;2022-05-22 01:27:27;18,2;71,2;;
169;2022-05-22 01:32:27;18,2;71,2;;
170;2022-05-22 01:37:27;18,2;71,2;;
171;2022-05-22 01:42:27;18,2;71,2;;
172;2022-05-22 01:47:27;18,2;71,2;;
173;2022-05-22 01:52:27;18,2;71,2;;
174;2022-05-22 01:57:27;18,1;71,6;;
175;2022-05-22 02:02:27;18,1;71,2;;
176;2022-05-22 02:07:27;18,1;71,6;;
177;2022-05-22 02:12:27;18,1;71,6;;
178;2022-05-22 02:17:27;18;71,6;;
179;2022-05-22 02:22:27;18;71,1;;
180;2022-05-22 02:27:27;18;71,1;;
181;2022-05-22 02:32:27;18;71,6;;
182;2022-05-22 02:37:27;17,9;71,6;;
183;2022-05-22 02:42:27;17,9;71,6;;
184;2022-05-22 02:47:27;17,9;71,6;;
185;2022-05-22 02:52:27;17,9;71,6;;
186;2022-05-22 02:57:27;17,9;71,5;;
187;2022-05-22 03:02:27;17,9;71,5;;
188;2022-05-22 03:07:27;17,8;71,5;;
189;2022-05-22 03:12:27;17,8;71,5;;
190;2022-05-22 03:17:27;17,8;72;;
191;2022-05-22 03:22:27;17,8;72;;
192;2022-05-22 03:27:27;17,8;72;;
193;2022-05-22 03:32:27;17,8;72;;
194;2022-05-22 03:37:27;17,8;72;;
195;2022-05-22 03:42:27;17,7;72;;
196;2022-05-22 03:47:27;17,7;72;;
197;2022-05-22 03:52:27;17,7;72;;
198;2022-05-22 03:57:27;17,7;72,4;;
199;2022-05-22 04:02:27;17,7;72,4;;
200;2022-05-22 04:07:27;17,7;72,4;;
201;2022-05-22 04:12:27;17,7;72,4;;
202;2022-05-22 04:17:27;17,7;72,4;;
203;2022-05-22 04:22:27;17,7;72,4;;
204;2022-05-22 04:27:27;17,7;72,4;;
205;2022-05-22 04:32:27;17,7;72,4;;
206;2022-05-22 04:37:27;17,7;72,8;;
207;2022-05-22 04:42:27;17,7;72,8;;
208;2022-05-22 04:47:27;17,7;72,8;;
209;2022-05-22 04:52:27;17,7;72,8;;
210;2022-05-22 04:57:27;17,8;73,3;;
211;2022-05-22 05:02:27;17,8;73,3;;
212;2022-05-22 05:07:27;17,8;73,3;;
213;2022-05-22 05:12:27;17,8;73,3;;
214;2022-05-22 05:17:27;17,8;73,7;;
215;2022-05-22 05:22:27;17,8;73,7;;
216;2022-05-22 05:27:27;17,8;73,7;;
217;2022-05-22 05:32:27;17,8;73,7;;
218;2022-05-22 05:37:27;17,8;73,7;;
219;2022-05-22 05:42:27;17,8;74,1;;
220;2022-05-22 05:47:27;17,8;74,1;;
221;2022-05-22 05:52:27;17,8;74,1;;
222;2022-05-22 05:57:27;17,8;74,1;;
223;2022-05-22 06:02:27;17,8;74,1;;
224;2022-05-22 06:07:27;17,8;74,1;;
225;2022-05-22 06:12:27;17,8;74,6;;
226;2022-05-22 06:17:27;17,8;74,5;;
227;2022-05-22 06:22:27;17,8;74,5;;
228;2022-05-22 06:27:27;17,8;74,5;;
229;2022-05-22 06:32:27;17,8;74,5;;
230;2022-05-22 06:37:27;17,7;74,5;;
231;2022-05-22 06:42:27;17,7;74,5;;
232;2022-05-22 06:47:27;17,7;74,5;;
233;2022-05-22 06:52:27;17,7;75;;
234;2022-05-22 06:57:27;17,7;75;;
235;2022-05-22 07:02:27;17,7;75;;
236;2022-05-22 07:07:27;17,7;75;;
237;2022-05-22 07:12:27;17,8;75;;
238;2022-05-22 07:17:27;17,8;75;;
239;2022-05-22 07:22:27;17,8;75;;
240;2022-05-22 07:27:27;17,8;75;;
241;2022-05-22 07:32:27;17,9;75;;
242;2022-05-22 07:37:27;17,9;75;;
243;2022-05-22 07:42:27;18;75;;
244;2022-05-22 07:47:27;18;75;;
245;2022-05-22 07:52:27;18,1;75;;
246;2022-05-22 07:57:27;18,2;75;;
247;2022-05-22 08:02:27;18,3;75,1;;
248;2022-05-22 08:07:27;18,4;75,1;;
249;2022-05-22 08:12:27;18,5;75,1;;
250;2022-05-22 08:17:27;18,6;75,1;;
251;2022-05-22 08:22:27;18,7;74,7;;
252;2022-05-22 08:27:27;18,9;74,8;;
253;2022-05-22 08:32:27;19;74,4;;
254;2022-05-22 08:37:27;19,2;73,5;;
255;2022-05-22 08:42:27;19,2;73,5;;
256;2022-05-22 08:47:27;19,3;72,7;;
257;2022-05-22 08:52:27;19,5;72,3;;
258;2022-05-22 08:57:27;19,7;71,5;;
259;2022-05-22 09:02:27;19,8;71;;
260;2022-05-22 09:07:27;19,9;71,1;;
261;2022-05-22 09:12:27;20;70,6;;
262;2022-05-22 09:17:27;20,1;70,2;;
263;2022-05-22 09:22:27;20,1;69,8;;
264;2022-05-22 09:27:27;20,2;69,8;;
265;2022-05-22 09:32:27;20,3;69,8;;
266;2022-05-22 09:37:27;20,5;69,4;;
267;2022-05-22 09:42:27;20,6;69;;
268;2022-05-22 09:47:27;20,8;68,6;;
269;2022-05-22 09:52:27;20,9;67,7;;
270;2022-05-22 09:57:27;20,9;67,2;;
271;2022-05-22 10:02:27;20,9;67,2;;
272;2022-05-22 10:07:27;21,1;66,8;;
273;2022-05-22 10:12:27;21,2;66,4;;
274;2022-05-22 10:17:27;21,5;65,9;;
275;2022-05-22 10:22:27;21,6;65,5;;
276;2022-05-22 10:27:27;21,7;64,6;;
277;2022-05-22 10:32:27;21,9;64,2;;
278;2022-05-22 10:37:27;21,9;64,2;;
279;2022-05-22 10:42:27;22,1;64,2;;
280;2022-05-22 10:47:27;22,2;63,7;;
281;2022-05-22 10:52:27;22,3;63,3;;
282;2022-05-22 10:57:27;22,4;62,8;;
283;2022-05-22 11:02:27;22,5;62,8;;
284;2022-05-22 11:07:27;22,6;62,9;;
285;2022-05-22 11:12:27;22,6;62,9;;
286;2022-05-22 11:17:27;22,7;62,9;;
287;2022-05-22 11:22:27;22,9;62,9;;
288;2022-05-22 11:27:27;22,9;62,9;;
289;2022-05-22 11:32:27;22,9;62,9;;
290;2022-05-22 11:37:27;23;62,5;;
291;2022-05-22 11:42:27;23,1;63;;
292;2022-05-22 11:47:27;23,2;63;;
293;2022-05-22 11:52:27;23,3;63;;
294;2022-05-22 11:57:27;23,3;63;;
295;2022-05-22 12:02:27;23,3;63;;
296;2022-05-22 12:07:27;23,3;63;;
297;2022-05-22 12:12:27;23,4;63;;
298;2022-05-22 12:17:27;23,5;63;;
299;2022-05-22 12:22:27;23,5;62,5;;
300;2022-05-22 12:27:27;23,6;62,6;;
301;2022-05-22 12:32:27;23,7;62,6;;
302;2022-05-22 12:37:27;23,9;62,1;;
303;2022-05-22 12:42:27;24;62,2;;
304;2022-05-22 12:47:27;24;61,7;;
305;2022-05-22 12:52:27;24;61,7;;
306;2022-05-22 12:57:27;24;61,7;;
307;2022-05-22 13:02:27;24;62,2;;
308;2022-05-22 13:07:27;24,1;61,7;;
309;2022-05-22 13:12:27;24,2;61,2;;
310;2022-05-22 13:17:27;24,3;60,8;;
311;2022-05-22 13:22:27;24,3;61,3;;
312;2022-05-22 13:27:27;24,4;60,8;;
313;2022-05-22 13:32:27;24,5;60,8;;
314;2022-05-22 13:37:27;24,5;60,3;;
315;2022-05-22 13:42:27;24,5;59,8;;
316;2022-05-22 13:47:27;24,6;59,9;;
317;2022-05-22 13:52:27;24,7;60,3;;
318;2022-05-22 13:57:27;24,7;60,4;;
319;2022-05-22 14:02:27;24,9;60,4;;
320;2022-05-22 14:07:27;25;59,4;;
321;2022-05-22 14:12:27;25;59;;
322;2022-05-22 14:17:27;25;58,5;;
323;2022-05-22 14:22:27;25;58,5;;
324;2022-05-22 14:27:27;24,9;58,5;;
325;2022-05-22 14:32:27;24,8;58,4;;
326;2022-05-22 14:37:27;24,7;58,4;;
327;2022-05-22 14:42:27;24,6;58,4;;
328;2022-05-22 14:47:27;24,5;58,9;;
329;2022-05-22 14:52:27;24,3;58,8;;
330;2022-05-22 14:57:27;24,2;59,3;;
331;2022-05-22 15:02:27;24,1;59,8;;
332;2022-05-22 15:07:27;24;60,2;;
333;2022-05-22 15:12:27;23,9;60,2;;
334;2022-05-22 15:17:27;23,8;61,2;;
335;2022-05-22 15:22:27;23,7;61,6;;
336;2022-05-22 15:27:27;23,6;62,6;;
337;2022-05-22 15:32:27;23,6;63,5;;
338;2022-05-22 15:37:27;23,5;64,4;;
339;2022-05-22 15:42:27;23,5;64,4;;
340;2022-05-22 15:47:27;23,4;64,9;;
341;2022-05-22 15:52:27;23,4;65,8;;
342;2022-05-22 15:57:27;23,2;65,8;;
343;2022-05-22 16:02:27;23,2;65,3;;
344;2022-05-22 16:07:27;23,2;65,3;;
345;2022-05-22 16:12:27;23,1;65,3;;
346;2022-05-22 16:17:27;23;65,3;;
347;2022-05-22 16:22:27;23;65,7;;
348;2022-05-22 16:27:27;23;65,7;;
349;2022-05-22 16:32:27;23;65,7;;
350;2022-05-22 16:37:27;23;65,7;;
351;2022-05-22 16:42:27;22,9;66,2;;
352;2022-05-22 16:47:27;22,9;66,7;;
353;2022-05-22 16:52:27;22,9;66,6;;
354;2022-05-22 16:57:27;22,8;66,6;;
355;2022-05-22 17:02:27;22,8;66,6;;
356;2022-05-22 17:07:27;22,7;67,1;;
357;2022-05-22 17:12:27;22,7;67,1;;
358;2022-05-22 17:17:27;22,6;67;;
359;2022-05-22 17:22:27;22,5;67;;
360;2022-05-22 17:27:27;22,5;67;;
361;2022-05-22 17:32:27;22,5;67,5;;
362;2022-05-22 17:37:27;22,4;67,5;;
363;2022-05-22 17:42:27;22,4;67,5;;
364;2022-05-22 17:47:27;22,3;67,5;;
365;2022-05-22 17:52:27;22,2;67,5;;
366;2022-05-22 17:57:27;22,2;67,5;;
367;2022-05-22 18:02:27;22,2;67,4;;
368;2022-05-22 18:07:27;22,2;67,4;;
369;2022-05-22 18:12:27;22,2;67,9;;
370;2022-05-22 18:17:27;22,1;67,9;;
371;2022-05-22 18:22:27;22,1;67,9;;
372;2022-05-22 18:27:27;22,1;67,9;;
373;2022-05-22 18:32:27;22;68,3;;
374;2022-05-22 18:37:27;22;68,3;;
375;2022-05-22 18:42:27;21,9;68,3;;
376;2022-05-22 18:47:27;21,9;68,3;;
377;2022-05-22 18:52:27;21,9;68,7;;
378;2022-05-22 18:57:27;21,8;68,7;;
379;2022-05-22 19:02:27;21,8;68,7;;
380;2022-05-22 19:07:27;21,7;68,7;;
381;2022-05-22 19:12:27;21,7;68,7;;
382;2022-05-22 19:17:27;21,7;69,2;;
383;2022-05-22 19:22:27;21,6;69,2;;
384;2022-05-22 19:27:27;21,6;69,1;;
385;2022-05-22 19:32:27;21,6;69,6;;
386;2022-05-22 19:37:27;21,5;69,6;;
387;2022-05-22 19:42:27;21,5;69,6;;
388;2022-05-22 19:47:27;21,5;69,6;;
389;2022-05-22 19:52:27;21,5;69,6;;
390;2022-05-22 19:57:27;21,5;70;;
391;2022-05-22 20:02:27;21,5;70;;
392;2022-05-22 20:07:27;21,5;69,6;;
393;2022-05-22 20:12:27;21,4;69,6;;
394;2022-05-22 20:17:27;21,4;69,6;;
395;2022-05-22 20:22:27;21,4;69,6;;
396;2022-05-22 20:27:27;21,4;69,1;;
397;2022-05-22 20:32:27;21,4;70;;
398;2022-05-22 20:37:27;21,4;70;;
399;2022-05-22 20:42:27;21,3;70;;
400;2022-05-22 20:47:27;21,3;70,4;;
401;2022-05-22 20:52:27;21,3;70;;
402;2022-05-22 20:57:27;21,2;70;;
403;2022-05-22 21:02:27;21,2;70;;
404;2022-05-22 21:07:27;21,2;70;;
405;2022-05-22 21:12:27;21,2;70,4;;
406;2022-05-22 21:17:27;21,1;70,4;;
407;2022-05-22 21:22:27;21,1;70,4;;
408;2022-05-22 21:27:27;21,1;70,4;;
409;2022-05-22 21:32:27;21;70,4;;
410;2022-05-22 21:37:27;21;70,4;;
411;2022-05-22 21:42:27;21;69,9;;
412;2022-05-22 21:47:27;21;70,4;;
413;2022-05-22 21:52:27;20,9;70,4;;
414;2022-05-22 21:57:27;20,9;70,4;;
415;2022-05-22 22:02:27;20,9;70,4;;
416;2022-05-22 22:07:27;20,9;70,4;;
417;2022-05-22 22:12:27;20,9;70,4;;
418;2022-05-22 22:17:27;20,9;70,4;;
419;2022-05-22 22:22:27;20,8;70,8;;
420;2022-05-22 22:27:27;20,8;70,8;;
421;2022-05-22 22:32:27;20,8;70,8;;
422;2022-05-22 22:37:27;20,8;70,8;;
423;2022-05-22 22:42:27;20,8;70,8;;
424;2022-05-22 22:47:27;20,7;70,8;;
425;2022-05-22 22:52:27;20,7;70,8;;
426;2022-05-22 22:57:27;20,7;70,3;;
427;2022-05-22 23:02:27;20,6;69,9;;
428;2022-05-22 23:07:27;20,6;69;;
429;2022-05-22 23:12:27;20,5;68,5;;
430;2022-05-22 23:17:27;20,5;68;;
431;2022-05-22 23:22:27;20,4;68;;
432;2022-05-22 23:27:27;20,3;67,6;;
433;2022-05-22 23:32:27;20,3;67,6;;
434;2022-05-22 23:37:27;20,2;68;;
435;2022-05-22 23:42:27;20,2;68,4;;
436;2022-05-22 23:47:27;20,1;68,4;;
437;2022-05-22 23:52:27;20,1;68,9;;
438;2022-05-22 23:57:27;20,1;68,9;;
439;2022-05-23 00:02:27;20;68,9;;
440;2022-05-23 00:07:27;20;68,4;;
441;2022-05-23 00:12:27;20;68,4;;
442;2022-05-23 00:17:27;19,9;68,4;;
443;2022-05-23 00:22:27;19,8;68,4;;
444;2022-05-23 00:27:27;19,8;68,4;;
445;2022-05-23 00:32:27;19,8;68,4;;
446;2022-05-23 00:37:27;19,8;67,9;;
447;2022-05-23 00:42:27;19,8;67,9;;
448;2022-05-23 00:47:27;19,8;68,4;;
449;2022-05-23 00:52:27;19,8;68,4;;
450;2022-05-23 00:57:27;19,8;68,4;;
451;2022-05-23 01:02:27;19,8;68,8;;
452;2022-05-23 01:07:27;19,7;68,8;;
453;2022-05-23 01:12:27;19,7;68,8;;
454;2022-05-23 01:17:27;19,7;68,8;;
455;2022-05-23 01:22:27;19,6;68,8;;
456;2022-05-23 01:27:27;19,6;68,8;;
457;2022-05-23 01:32:27;19,6;68,8;;
458;2022-05-23 01:37:27;19,6;68,8;;
459;2022-05-23 01:42:27;19,6;68,8;;
460;2022-05-23 01:47:27;19,5;68,8;;
461;2022-05-23 01:52:27;19,5;68,8;;
462;2022-05-23 01:57:27;19,5;68,8;;
463;2022-05-23 02:02:27;19,5;68,8;;
464;2022-05-23 02:07:27;19,4;68,8;;
465;2022-05-23 02:12:27;19,4;68,8;;
466;2022-05-23 02:17:27;19,4;69,2;;
467;2022-05-23 02:22:27;19,4;68,7;;
468;2022-05-23 02:27:27;19,3;68,7;;
469;2022-05-23 02:32:27;19,3;68,7;;
470;2022-05-23 02:37:27;19,2;68,7;;
471;2022-05-23 02:42:27;19,2;68,7;;
472;2022-05-23 02:47:27;19,2;68,7;;
473;2022-05-23 02:52:27;19,2;68,7;;
474;2022-05-23 02:57:27;19,1;68,7;;
475;2022-05-23 03:02:27;19;68,2;;
476;2022-05-23 03:07:27;18,9;68,2;;
477;2022-05-23 03:12:27;18,8;67,7;;
478;2022-05-23 03:17:27;18,7;68,2;;
479;2022-05-23 03:22:27;18,7;68,2;;
480;2022-05-23 03:27:27;18,6;68,2;;
481;2022-05-23 03:32:27;18,6;68,2;;
482;2022-05-23 03:37:27;18,6;68,2;;
483;2022-05-23 03:42:27;18,6;68,2;;
484;2022-05-23 03:47:27;18,6;68,2;;
485;2022-05-23 03:52:27;18,6;68,2;;
486;2022-05-23 03:57:27;18,6;68,2;;
487;2022-05-23 04:02:27;18,6;68,2;;
488;2022-05-23 04:07:27;18,6;68,2;;
489;2022-05-23 04:12:27;18,6;68,6;;
490;2022-05-23 04:17:27;18,6;68,6;;
491;2022-05-23 04:22:27;18,6;68,6;;
492;2022-05-23 04:27:27;18,6;68,6;;
493;2022-05-23 04:32:27;18,6;69,1;;
494;2022-05-23 04:37:27;18,6;69,1;;
495;2022-05-23 04:42:27;18,6;69;;
496;2022-05-23 04:47:27;18,6;69;;
497;2022-05-23 04:52:27;18,6;69;;
498;2022-05-23 04:57:27;18,6;69;;
499;2022-05-23 05:02:27;18,6;69;;
500;2022-05-23 05:07:27;18,6;69,5;;
501;2022-05-23 05:12:27;18,5;69,5;;
502;2022-05-23 05:17:27;18,5;69,5;;
503;2022-05-23 05:22:27;18,5;69,5;;
504;2022-05-23 05:27:27;18,5;69,9;;
505;2022-05-23 05:32:27;18,5;69,5;;
506;2022-05-23 05:37:27;18,5;69,9;;
507;2022-05-23 05:42:27;18,5;69,9;;
508;2022-05-23 05:47:27;18,5;69,9;;
509;2022-05-23 05:52:27;18,4;69,9;;
510;2022-05-23 05:57:27;18,4;69,5;;
511;2022-05-23 06:02:27;18,4;69,5;;
512;2022-05-23 06:07:27;18,3;69;;
513;2022-05-23 06:12:27;18,3;69;;
514;2022-05-23 06:17:27;18,3;69;;
515;2022-05-23 06:22:27;18,3;69,4;;
516;2022-05-23 06:27:27;18,2;69,4;;
517;2022-05-23 06:32:27;18,2;69,4;;
518;2022-05-23 06:37:27;18,2;69,4;;
519;2022-05-23 06:42:27;18,1;69,4;;
520;2022-05-23 06:47:27;18,2;69,4;;
521;2022-05-23 06:52:27;18,2;69,9;;
522;2022-05-23 06:57:27;18,2;69,9;;
523;2022-05-23 07:02:27;18,2;69,9;;
524;2022-05-23 07:07:27;18,2;69,9;;
525;2022-05-23 07:12:27;18,2;69,4;;
526;2022-05-23 07:17:27;18,2;69,9;;
527;2022-05-23 07:22:27;18,1;70,3;;
528;2022-05-23 07:27:27;18,1;70,3;;
529;2022-05-23 07:32:27;18;70,7;;
530;2022-05-23 07:37:27;18;70,7;;
531;2022-05-23 07:42:27;18;70,7;;
532;2022-05-23 07:47:27;18;70,7;;
533;2022-05-23 07:52:27;18;70,3;;
534;2022-05-23 07:57:27;18;70,3;;
535;2022-05-23 08:02:27;18,1;69,8;;
536;2022-05-23 08:07:27;18,1;69,8;;
537;2022-05-23 08:12:27;18,2;69,9;;
538;2022-05-23 08:17:27;18,3;69,9;;
539;2022-05-23 08:22:27;18,5;69,5;;
