RC-4HC Temperature+Humidity Data Logger;;;
User Information;00V282;;
84;2022-03-03 20:25:52;23.9;35.2
85;2022-03-03 20:30:52;23.7;35.2
86;2022-03-03 20:35:52;23.6;35.5
87;2022-03-03 20:40:52;23.6;35.5
88;2022-03-03 20:45:52;23.5;35.6
89;2022-03-03 20:50:52;23.4;35.7
90;2022-03-03 20:55:52;23.3;36
91;2022-03-03 21:00:52;23.4;36.6
92;2022-03-03 21:05:52;23.3;37
93;2022-03-03 21:10:52;23.2;37.4
94;2022-03-03 21:15:52;23.2;37.5
95;2022-03-03 21:20:52;23;37.3
96;2022-03-03 21:25:52;22.9;37.4
97;2022-03-03 21:30:52;22.9;37.5
98;2022-03-03 21:35:52;22.7;37.9
99;2022-03-03 21:40:52;22.6;38.4
100;2022-03-03 21:45:52;22.5;38.7
101;2022-03-03 21:50:52;22.5;39
102;2022-03-03 21:55:52;22.4;39.2
103;2022-03-03 22:00:52;22.5;39.4
104;2022-03-03 22:05:52;22.5;39.5
105;2022-03-03 22:10:52;22.5;39.5
106;2022-03-03 22:15:52;22.5;39.6
107;2022-03-03 22:20:52;22.5;39.7
108;2022-03-03 22:25:52;22.4;39.7
109;2022-03-03 22:30:52;22.5;39.8
110;2022-03-03 22:35:52;22.4;39.8
111;2022-03-03 22:40:52;22.4;39.9
112;2022-03-03 22:45:52;22.4;39.9
113;2022-03-03 22:50:52;22.4;40
114;2022-03-03 22:55:52;22.4;40
115;2022-03-03 23:00:52;22.4;40.1
116;2022-03-03 23:05:52;22.3;40.2
117;2022-03-03 23:10:52;22.3;40.2
118;2022-03-03 23:15:52;22.3;40.2
119;2022-03-03 23:20:52;22.2;40.3
120;2022-03-03 23:25:52;22.2;40.3
121;2022-03-03 23:30:52;22.2;40.3
122;2022-03-03 23:35:52;22.2;40.4
123;2022-03-03 23:40:52;22.2;40.4
124;2022-03-03 23:45:52;22.2;40.5
125;2022-03-03 23:50:52;22.1;40.6
126;2022-03-03 23:55:52;22.2;40.5
127;2022-03-04 00:00:52;22.1;40.6
128;2022-03-04 00:05:52;22.1;40.7
129;2022-03-04 00:10:52;22.1;40.6
130;2022-03-04 00:15:52;22.1;40.7
131;2022-03-04 00:20:52;22.1;40.7
132;2022-03-04 00:25:52;22.1;40.8
133;2022-03-04 00:30:52;22;40.8
134;2022-03-04 00:35:52;22;40.9
135;2022-03-04 00:40:52;22;40.9
136;2022-03-04 00:45:52;21.9;40.9
137;2022-03-04 00:50:52;22;40.9
138;2022-03-04 00:55:52;21.9;41
139;2022-03-04 01:00:52;21.9;41
140;2022-03-04 01:05:52;21.9;41
141;2022-03-04 01:10:52;21.9;41.1
142;2022-03-04 01:15:52;21.9;41.1
143;2022-03-04 01:20:52;21.9;41.1
144;2022-03-04 01:25:52;21.8;41.2
145;2022-03-04 01:30:52;21.8;41.2
146;2022-03-04 01:35:52;21.8;41.2
147;2022-03-04 01:40:52;21.7;41.3
148;2022-03-04 01:45:52;21.8;41.3
149;2022-03-04 01:50:52;21.7;41.3
150;2022-03-04 01:55:52;21.7;41.4
151;2022-03-04 02:00:52;21.7;41.4
152;2022-03-04 02:05:52;21.7;41.5
153;2022-03-04 02:10:52;21.7;41.5
154;2022-03-04 02:15:52;21.7;41.5
155;2022-03-04 02:20:52;21.6;41.6
156;2022-03-04 02:25:52;21.6;41.6
157;2022-03-04 02:30:52;21.6;41.6
158;2022-03-04 02:35:52;21.6;41.7
159;2022-03-04 02:40:52;21.6;41.7
160;2022-03-04 02:45:52;21.6;41.7
161;2022-03-04 02:50:52;21.5;41.8
162;2022-03-04 02:55:52;21.6;41.8
163;2022-03-04 03:00:52;21.5;41.8
164;2022-03-04 03:05:52;21.5;41.9
165;2022-03-04 03:10:52;21.5;41.9
166;2022-03-04 03:15:52;21.5;41.9
167;2022-03-04 03:20:52;21.5;42
168;2022-03-04 03:25:52;21.5;42
169;2022-03-04 03:30:52;21.5;42.1
170;2022-03-04 03:35:52;21.5;42
171;2022-03-04 03:40:52;21.5;42.1
172;2022-03-04 03:45:52;21.4;42.1
173;2022-03-04 03:50:52;21.5;42.1
174;2022-03-04 03:55:52;21.4;42.2
175;2022-03-04 04:00:52;21.4;42.2
176;2022-03-04 04:05:52;21.5;42.2
177;2022-03-04 04:10:52;21.4;42.3
178;2022-03-04 04:15:52;21.4;42.3
179;2022-03-04 04:20:52;21.4;42.3
180;2022-03-04 04:25:52;21.3;42.4
181;2022-03-04 04:30:52;21.4;42.4
182;2022-03-04 04:35:52;21.4;42.4
183;2022-03-04 04:40:52;21.3;42.4
184;2022-03-04 04:45:52;21.3;42.5
185;2022-03-04 04:50:52;21.3;42.5
186;2022-03-04 04:55:52;21.3;42.5
187;2022-03-04 05:00:52;21.3;42.5
188;2022-03-04 05:05:52;21.3;42.6
189;2022-03-04 05:10:52;21.2;42.6
190;2022-03-04 05:15:52;21.3;42.6
191;2022-03-04 05:20:52;21.2;42.6
192;2022-03-04 05:25:52;21.2;42.7
193;2022-03-04 05:30:52;21.2;42.7
194;2022-03-04 05:35:52;21.2;42.7
195;2022-03-04 05:40:52;21.2;42.7
196;2022-03-04 05:45:52;21.2;42.8
197;2022-03-04 05:50:52;21.1;42.8
198;2022-03-04 05:55:52;21.2;42.8
199;2022-03-04 06:00:52;21.1;42.8
200;2022-03-04 06:05:52;21.1;42.9
201;2022-03-04 06:10:52;21.1;42.9
202;2022-03-04 06:15:52;21.1;42.9
203;2022-03-04 06:20:52;21.1;42.9
204;2022-03-04 06:25:52;21.1;42.9
205;2022-03-04 06:30:52;21;43
206;2022-03-04 06:35:52;21;43
207;2022-03-04 06:40:52;21;43
208;2022-03-04 06:45:52;21;43
209;2022-03-04 06:50:52;21;43.1
210;2022-03-04 06:55:52;21;43
211;2022-03-04 07:00:52;20.9;43.1
212;2022-03-04 07:05:52;21;43.1
213;2022-03-04 07:10:52;21;43.1
214;2022-03-04 07:15:52;20.9;43.2
215;2022-03-04 07:20:52;21;43.1
216;2022-03-04 07:25:52;20.9;43.2
217;2022-03-04 07:30:52;20.9;43.2
218;2022-03-04 07:35:52;20.9;43.2
219;2022-03-04 07:40:52;20.9;43.2
220;2022-03-04 07:45:52;20.9;43.2
221;2022-03-04 07:50:52;20.9;43.2
222;2022-03-04 07:55:52;20.9;43.3
223;2022-03-04 08:00:52;20.9;43.3
224;2022-03-04 08:05:52;20.9;43.3
225;2022-03-04 08:10:52;20.9;43.4
226;2022-03-04 08:15:52;20.9;43.3
227;2022-03-04 08:20:52;20.9;43.4
228;2022-03-04 08:25:52;20.9;43.4
229;2022-03-04 08:30:52;20.9;43.4
230;2022-03-04 08:35:52;20.9;43.6
231;2022-03-04 08:40:52;20.9;44
232;2022-03-04 08:45:52;20.9;44.3
233;2022-03-04 08:50:52;20.9;44.7
234;2022-03-04 08:55:52;21;45.5
235;2022-03-04 09:00:52;21;45.6
236;2022-03-04 09:05:52;21;45.5
237;2022-03-04 09:10:52;21.2;45.4
238;2022-03-04 09:15:52;21.1;45.2
239;2022-03-04 09:20:52;21.2;45.1
240;2022-03-04 09:25:52;21.3;45.1
241;2022-03-04 09:30:52;21.3;45.2
242;2022-03-04 09:35:52;21.5;45.2
243;2022-03-04 09:40:52;21.5;45.1
244;2022-03-04 09:45:52;21.5;45.3
245;2022-03-04 09:50:52;21.7;45.2
246;2022-03-04 09:55:52;21.7;45.2
247;2022-03-04 10:00:52;21.7;45.2
248;2022-03-04 10:05:52;21.9;45
249;2022-03-04 10:10:52;21.9;44.9
250;2022-03-04 10:15:52;22;45
251;2022-03-04 10:20:52;22.1;44.8
252;2022-03-04 10:25:52;22.1;44.7
253;2022-03-04 10:30:52;22.1;44.7
254;2022-03-04 10:35:52;22.2;44.6
255;2022-03-04 10:40:52;22.2;44.6
256;2022-03-04 10:45:52;22.3;44.5
257;2022-03-04 10:50:52;22.4;44.4
258;2022-03-04 10:55:52;22.4;44.4
259;2022-03-04 11:00:52;22.6;44.4
260;2022-03-04 11:05:52;22.6;44.3
261;2022-03-04 11:10:52;22.7;44.4
262;2022-03-04 11:15:52;22.9;44.4
263;2022-03-04 11:20:52;22.9;44.2
264;2022-03-04 11:25:52;22.9;43.8
265;2022-03-04 11:30:52;22.9;43.6
266;2022-03-04 11:35:52;22.9;43.3
267;2022-03-04 11:40:52;22.9;43
268;2022-03-04 11:45:52;23.1;43
269;2022-03-04 11:50:52;23.2;42.7
270;2022-03-04 11:55:52;23.2;42.3
271;2022-03-04 12:00:52;23.3;41.8
272;2022-03-04 12:05:52;23.4;42.2
273;2022-03-04 12:10:52;23.6;41.4
274;2022-03-04 12:15:52;23.5;40.9
275;2022-03-04 12:20:52;23.5;41.5
276;2022-03-04 12:25:52;23.6;42
277;2022-03-04 12:30:52;23.7;41.8
278;2022-03-04 12:35:52;23.8;41.6
279;2022-03-04 12:40:52;23.9;41.2
280;2022-03-04 12:45:52;23.9;40.4
281;2022-03-04 12:50:52;24;40.2
282;2022-03-04 12:55:52;24.2;41
283;2022-03-04 13:00:52;24.6;40.7
284;2022-03-04 13:05:52;24.7;39.8
285;2022-03-04 13:10:52;24.7;39.2
286;2022-03-04 13:15:52;24.7;39.1
287;2022-03-04 13:20:52;24.8;38.8
288;2022-03-04 13:25:52;24.8;38.8
289;2022-03-04 13:30:52;25;38.7
290;2022-03-04 13:35:52;25.1;38.4
291;2022-03-04 13:40:52;25.2;38
292;2022-03-04 13:45:52;25.4;38.1
293;2022-03-04 13:50:52;25.4;37.7
294;2022-03-04 13:55:52;25.4;37.5
295;2022-03-04 14:00:52;25.5;37.2
296;2022-03-04 14:05:52;25.6;37.2
297;2022-03-04 14:10:52;25.7;36.8
298;2022-03-04 14:15:52;25.9;38.2
299;2022-03-04 14:20:52;26.4;38.1
300;2022-03-04 14:25:52;26.4;37.2
301;2022-03-04 14:30:52;26.3;36.7
302;2022-03-04 14:35:52;26.2;36.4
303;2022-03-04 14:40:52;26.2;36.1
304;2022-03-04 14:45:52;26.2;36
305;2022-03-04 14:50:52;26.2;35.6
306;2022-03-04 14:55:52;26.1;35.2
307;2022-03-04 15:00:52;26.4;37.3
308;2022-03-04 15:05:52;27;36.8
309;2022-03-04 15:10:52;27.4;36.7
310;2022-03-04 15:15:52;27.4;35.6
311;2022-03-04 15:20:52;27.1;35.6
312;2022-03-04 15:25:52;27;35.4
313;2022-03-04 15:30:52;27.5;36.6
314;2022-03-04 15:35:52;27.6;36.2
315;2022-03-04 15:40:52;27.7;36.3
316;2022-03-04 15:45:52;27.8;35.7
317;2022-03-04 15:50:52;27.9;36.2
318;2022-03-04 15:55:52;28.2;35.8
319;2022-03-04 16:00:52;27.9;35.1
320;2022-03-04 16:05:52;27.7;35
321;2022-03-04 16:10:52;27.7;34.8
322;2022-03-04 16:15:52;27.5;34.7
323;2022-03-04 16:20:52;27.4;34.6
324;2022-03-04 16:25:52;27.3;34.4
325;2022-03-04 16:30:52;27.3;34.4
326;2022-03-04 16:35:52;27.3;34.5
327;2022-03-04 16:40:52;27.2;34.3
328;2022-03-04 16:45:52;27.2;34.3
329;2022-03-04 16:50:52;27.3;34.3
330;2022-03-04 16:55:52;27.2;34.1
331;2022-03-04 17:00:52;27.2;34.1
332;2022-03-04 17:05:52;27.2;34.6
333;2022-03-04 17:10:52;27.3;34.1
334;2022-03-04 17:15:52;27.4;34.5
335;2022-03-04 17:20:52;27.7;34.3
336;2022-03-04 17:25:52;27.7;34.3
337;2022-03-04 17:30:52;27.7;34
338;2022-03-04 17:35:52;27.7;34
339;2022-03-04 17:40:52;27.6;34.2
340;2022-03-04 17:45:52;27.7;34.5
341;2022-03-04 17:50:52;27.7;33.9
342;2022-03-04 17:55:52;27.3;33.5
343;2022-03-04 18:00:52;27;33.3
344;2022-03-04 18:05:52;26.8;33.5
345;2022-03-04 18:10:52;26.6;33.4
346;2022-03-04 18:15:52;26.4;33.3
347;2022-03-04 18:20:52;26.4;33.5
348;2022-03-04 18:25:52;26.2;33.4
349;2022-03-04 18:30:52;26.2;33.4
350;2022-03-04 18:35:52;26.1;33.5
351;2022-03-04 18:40:52;25.9;33.4
352;2022-03-04 18:45:52;25.8;33.6
353;2022-03-04 18:50:52;25.7;33.5
354;2022-03-04 18:55:52;25.5;33.6
355;2022-03-04 19:00:52;25.4;33.5
356;2022-03-04 19:05:52;25.4;33.7
357;2022-03-04 19:10:52;25.3;33.7
358;2022-03-04 19:15:52;25.1;33.6
359;2022-03-04 19:20:52;25;33.8
360;2022-03-04 19:25:52;24.9;33.6
361;2022-03-04 19:30:52;24.8;33.6
362;2022-03-04 19:35:52;24.7;33.8
363;2022-03-04 19:40:52;24.7;33.5
364;2022-03-04 19:45:52;24.5;33.6
365;2022-03-04 19:50:52;24.5;33.6
366;2022-03-04 19:55:52;24.4;33.6
367;2022-03-04 20:00:52;24.3;33.7
368;2022-03-04 20:05:52;24.2;34
369;2022-03-04 20:10:52;24.1;34.2
370;2022-03-04 20:15:52;24;34.5
371;2022-03-04 20:20:52;24;34.6
372;2022-03-04 20:25:52;23.9;34.8
373;2022-03-04 20:30:52;23.8;34.9
374;2022-03-04 20:35:52;23.7;35
375;2022-03-04 20:40:52;23.6;35
376;2022-03-04 20:45:52;23.6;35
377;2022-03-04 20:50:52;23.5;34.7
378;2022-03-04 20:55:52;23.4;35
379;2022-03-04 21:00:52;23.4;35.5
380;2022-03-04 21:05:52;23.3;35.7
381;2022-03-04 21:10:52;23.3;36.6
382;2022-03-04 21:15:52;23.3;36.8
383;2022-03-04 21:20:52;23.2;37.1
384;2022-03-04 21:25:52;23.1;37.1
385;2022-03-04 21:30:52;23;37.4
386;2022-03-04 21:35:52;23;37.7
387;2022-03-04 21:40:52;22.9;37.9
388;2022-03-04 21:45:52;22.8;38.1
389;2022-03-04 21:50:52;22.8;38.3
390;2022-03-04 21:55:52;22.7;38.6
391;2022-03-04 22:00:52;22.6;38.7
392;2022-03-04 22:05:52;22.5;39
393;2022-03-04 22:10:52;22.5;39.2
394;2022-03-04 22:15:52;22.5;39.3
395;2022-03-04 22:20:52;22.5;39.4
396;2022-03-04 22:25:52;22.5;39.5
397;2022-03-04 22:30:52;22.4;39.6
398;2022-03-04 22:35:52;22.4;39.7
399;2022-03-04 22:40:52;22.4;39.8
400;2022-03-04 22:45:52;22.4;39.9
401;2022-03-04 22:50:52;22.4;39.9
402;2022-03-04 22:55:52;22.4;40
403;2022-03-04 23:00:52;22.3;40.1
404;2022-03-04 23:05:52;22.3;40.1
405;2022-03-04 23:10:52;22.3;40.1
406;2022-03-04 23:15:52;22.3;40.2
407;2022-03-04 23:20:52;22.3;40.2
408;2022-03-04 23:25:52;22.3;40.3
409;2022-03-04 23:30:52;22.2;40.3
410;2022-03-04 23:35:52;22.3;40.3
411;2022-03-04 23:40:52;22.2;40.4
412;2022-03-04 23:45:52;22.2;40.4
413;2022-03-04 23:50:52;22.2;40.4
414;2022-03-04 23:55:52;22.2;40.5
415;2022-03-05 00:00:52;22.2;40.6
416;2022-03-05 00:05:52;22.2;40.6
417;2022-03-05 00:10:52;22.1;40.6
418;2022-03-05 00:15:52;22.2;40.7
419;2022-03-05 00:20:52;22.1;40.7
420;2022-03-05 00:25:52;22.1;40.7
421;2022-03-05 00:30:52;22.1;40.7
422;2022-03-05 00:35:52;22.1;40.8
423;2022-03-05 00:40:52;22;40.8
424;2022-03-05 00:45:52;22.1;40.8
425;2022-03-05 00:50:52;22;40.9
426;2022-03-05 00:55:52;22;40.9
427;2022-03-05 01:00:52;22;40.9
428;2022-03-05 01:05:52;21.9;41
429;2022-03-05 01:10:52;22;41
430;2022-03-05 01:15:52;21.9;41
431;2022-03-05 01:20:52;21.9;41.1
432;2022-03-05 01:25:52;21.9;41.1
433;2022-03-05 01:30:52;21.9;41.1
434;2022-03-05 01:35:52;21.8;41.2
435;2022-03-05 01:40:52;21.9;41.2
436;2022-03-05 01:45:52;21.8;41.2
437;2022-03-05 01:50:52;21.8;41.2
438;2022-03-05 01:55:52;21.8;41.2
439;2022-03-05 02:00:52;21.8;41.3
440;2022-03-05 02:05:52;21.8;41.3
441;2022-03-05 02:10:52;21.8;41.3
442;2022-03-05 02:15:52;21.7;41.4
443;2022-03-05 02:20:52;21.7;41.4
444;2022-03-05 02:25:52;21.7;41.4
445;2022-03-05 02:30:52;21.7;41.5
446;2022-03-05 02:35:52;21.7;41.5
447;2022-03-05 02:40:52;21.7;41.5
448;2022-03-05 02:45:52;21.6;41.5
449;2022-03-05 02:50:52;21.7;41.5
450;2022-03-05 02:55:52;21.6;41.6
451;2022-03-05 03:00:52;21.6;41.6
452;2022-03-05 03:05:52;21.7;41.6
453;2022-03-05 03:10:52;21.6;41.6
454;2022-03-05 03:15:52;21.6;41.7
455;2022-03-05 03:20:52;21.6;41.6
456;2022-03-05 03:25:52;21.6;41.7
457;2022-03-05 03:30:52;21.6;41.7
458;2022-03-05 03:35:52;21.6;41.7
459;2022-03-05 03:40:52;21.6;41.8
460;2022-03-05 03:45:52;21.6;41.8
461;2022-03-05 03:50:52;21.5;41.8
462;2022-03-05 03:55:52;21.5;41.8
463;2022-03-05 04:00:52;21.5;41.8
464;2022-03-05 04:05:52;21.5;41.9
465;2022-03-05 04:10:52;21.5;41.9
466;2022-03-05 04:15:52;21.5;41.9
467;2022-03-05 04:20:52;21.5;42
468;2022-03-05 04:25:52;21.5;42
469;2022-03-05 04:30:52;21.5;41.9
470;2022-03-05 04:35:52;21.5;42
471;2022-03-05 04:40:52;21.5;41.9
472;2022-03-05 04:45:52;21.5;42
473;2022-03-05 04:50:52;21.5;42
474;2022-03-05 04:55:52;21.5;42
475;2022-03-05 05:00:52;21.4;42
476;2022-03-05 05:05:52;21.4;42.1
477;2022-03-05 05:10:52;21.5;42
478;2022-03-05 05:15:52;21.4;42.1
479;2022-03-05 05:20:52;21.4;42.1
480;2022-03-05 05:25:52;21.4;42.1
481;2022-03-05 05:30:52;21.4;42.2
482;2022-03-05 05:35:52;21.4;42.2
483;2022-03-05 05:40:52;21.3;42.2
484;2022-03-05 05:45:52;21.3;42.3
485;2022-03-05 05:50:52;21.3;42.3
486;2022-03-05 05:55:52;21.3;42.3
487;2022-03-05 06:00:52;21.3;42.3
488;2022-03-05 06:05:52;21.3;42.3
489;2022-03-05 06:10:52;21.2;42.4
490;2022-03-05 06:15:52;21.3;42.4
491;2022-03-05 06:20:52;21.3;42.4
492;2022-03-05 06:25:52;21.2;42.4
493;2022-03-05 06:30:52;21.3;42.4
494;2022-03-05 06:35:52;21.2;42.4
495;2022-03-05 06:40:52;21.2;42.4
496;2022-03-05 06:45:52;21.2;42.4
497;2022-03-05 06:50:52;21.2;42.5
498;2022-03-05 06:55:52;21.2;42.5
499;2022-03-05 07:00:52;21.2;42.5
500;2022-03-05 07:05:52;21.2;42.5
501;2022-03-05 07:10:52;21.2;42.5
502;2022-03-05 07:15:52;21.2;42.5
503;2022-03-05 07:20:52;21.1;42.6
504;2022-03-05 07:25:52;21.2;42.6
505;2022-03-05 07:30:52;21.1;42.6
506;2022-03-05 07:35:52;21.1;42.6
507;2022-03-05 07:40:52;21.1;42.6
508;2022-03-05 07:45:52;21.1;42.6
509;2022-03-05 07:50:52;21.1;42.7
510;2022-03-05 07:55:52;21.1;42.6
511;2022-03-05 08:00:52;21.1;42.7
512;2022-03-05 08:05:52;21.1;42.7
513;2022-03-05 08:10:52;21.1;42.7
514;2022-03-05 08:15:52;21;42.7
515;2022-03-05 08:20:52;21.1;42.7
516;2022-03-05 08:25:52;21;42.7
517;2022-03-05 08:30:52;21;42.8
518;2022-03-05 08:35:52;21.1;42.7
519;2022-03-05 08:40:52;21;42.8
520;2022-03-05 08:45:52;21.1;42.8
521;2022-03-05 08:50:52;21.1;42.8
522;2022-03-05 08:55:52;21;42.8
523;2022-03-05 09:00:52;21.1;42.8
524;2022-03-05 09:05:52;21.1;42.8
525;2022-03-05 09:10:52;21.1;42.8
526;2022-03-05 09:15:52;21.1;42.8
527;2022-03-05 09:20:52;21.1;42.8
528;2022-03-05 09:25:52;21.1;42.8
529;2022-03-05 09:30:52;21.2;42.8
530;2022-03-05 09:35:52;21.2;42.8
531;2022-03-05 09:40:52;21.2;42.8
532;2022-03-05 09:45:52;21.2;42.8
533;2022-03-05 09:50:52;21.2;42.8
534;2022-03-05 09:55:52;21.3;42.8
535;2022-03-05 10:00:52;21.3;42.7
536;2022-03-05 10:05:52;21.3;42.7
537;2022-03-05 10:10:52;21.4;42.7
538;2022-03-05 10:15:52;21.5;42.6
539;2022-03-05 10:20:52;21.5;42.6
540;2022-03-05 10:25:52;21.5;42.5
541;2022-03-05 10:30:52;21.6;42.5
542;2022-03-05 10:35:52;21.6;42.5
543;2022-03-05 10:40:52;21.7;42.4
544;2022-03-05 10:45:52;21.7;42.4
545;2022-03-05 10:50:52;21.8;42.3
546;2022-03-05 10:55:52;21.8;42.3
547;2022-03-05 11:00:52;21.9;42.3
548;2022-03-05 11:05:52;22;42.2
549;2022-03-05 11:10:52;22;42.2
550;2022-03-05 11:15:52;22;42.2
551;2022-03-05 11:20:52;22.1;42.1
552;2022-03-05 11:25:52;22.1;42.1
553;2022-03-05 11:30:52;22.2;42.1
554;2022-03-05 11:35:52;22.2;42
555;2022-03-05 11:40:52;22.2;42
556;2022-03-05 11:45:52;22.3;42
557;2022-03-05 11:50:52;22.3;41.9
558;2022-03-05 11:55:52;22.3;41.9
559;2022-03-05 12:00:52;22.4;41.9
560;2022-03-05 12:05:52;22.4;41.8
561;2022-03-05 12:10:52;22.5;41.8
562;2022-03-05 12:15:52;22.6;41.8
563;2022-03-05 12:20:52;22.6;41.8
564;2022-03-05 12:25:52;22.7;41.7
565;2022-03-05 12:30:52;22.8;41.7
566;2022-03-05 12:35:52;22.8;41.6
567;2022-03-05 12:40:52;22.9;41.6
568;2022-03-05 12:45:52;23;41.5
569;2022-03-05 12:50:52;23;41.5
570;2022-03-05 12:55:52;23.1;41.3
571;2022-03-05 13:00:52;23.2;41
572;2022-03-05 13:05:52;23.2;40.7
573;2022-03-05 13:10:52;23.3;40.4
574;2022-03-05 13:15:52;23.4;40.1
575;2022-03-05 13:20:52;23.4;39.9
576;2022-03-05 13:25:52;23.5;39.5
577;2022-03-05 13:30:52;23.5;39.4
578;2022-03-05 13:35:52;23.6;39.8
579;2022-03-05 13:40:52;23.7;39.5
580;2022-03-05 13:45:52;23.7;39.3
581;2022-03-05 13:50:52;23.8;40.1
582;2022-03-05 13:55:52;23.9;39.9
583;2022-03-05 14:00:52;23.9;39.7
584;2022-03-05 14:05:52;24;39.3
585;2022-03-05 14:10:52;24;39
586;2022-03-05 14:15:52;24.1;38.7
587;2022-03-05 14:20:52;24.2;38.5
588;2022-03-05 14:25:52;24.3;38.3
589;2022-03-05 14:30:52;24.4;38
590;2022-03-05 14:35:52;24.5;38
591;2022-03-05 14:40:52;24.6;37.5
592;2022-03-05 14:45:52;24.7;37.5
593;2022-03-05 14:50:52;24.7;37.4
594;2022-03-05 14:55:52;24.7;37.3
595;2022-03-05 15:00:52;24.8;37
596;2022-03-05 15:05:52;24.8;37
597;2022-03-05 15:10:52;24.9;36.9
598;2022-03-05 15:15:52;24.8;36.5
599;2022-03-05 15:20:52;24.9;36.5
600;2022-03-05 15:25:52;24.9;36.5
601;2022-03-05 15:30:52;25;36.5
