RC-4HC Temperature+Humidity Data Logger;;;
User Information;00v309;;
87;2022-05-16 16:56:55;18,5;47,2
88;2022-05-16 17:01:55;18,5;47,2
89;2022-05-16 17:06:55;18,5;47,3
90;2022-05-16 17:11:55;18,4;47,5
91;2022-05-16 17:16:55;18,4;47,5
92;2022-05-16 17:21:55;18,3;47,7
93;2022-05-16 17:26:55;18,2;47,9
94;2022-05-16 17:31:55;18,1;47,8
95;2022-05-16 17:36:55;18;47,8
96;2022-05-16 17:41:55;18;47,9
97;2022-05-16 17:46:55;17,9;48,1
98;2022-05-16 17:51:55;17,8;48,3
99;2022-05-16 17:56:55;17,7;48,5
100;2022-05-16 18:01:55;17,6;48,6
101;2022-05-16 18:06:55;17,5;48,7
102;2022-05-16 18:11:55;17,4;48,8
103;2022-05-16 18:16:55;17,4;49
104;2022-05-16 18:21:55;17,3;49,2
105;2022-05-16 18:26:55;17,2;49,3
106;2022-05-16 18:31:55;17,1;49,5
107;2022-05-16 18:36:55;17;49,7
108;2022-05-16 18:41:55;16,9;49,8
109;2022-05-16 18:46:55;16,8;50
110;2022-05-16 18:51:55;16,7;50,1
111;2022-05-16 18:56:55;16,7;50,3
112;2022-05-16 19:01:55;16,7;50,4
113;2022-05-16 19:06:55;16,6;50,5
114;2022-05-16 19:11:55;16,5;50,6
115;2022-05-16 19:16:55;16,5;50,8
116;2022-05-16 19:21:55;16,4;50,9
117;2022-05-16 19:26:55;16,3;51
118;2022-05-16 19:31:55;16,3;51,1
119;2022-05-16 19:36:55;16,2;51,2
120;2022-05-16 19:41:55;16,1;51,3
121;2022-05-16 19:46:55;16,1;51,4
122;2022-05-16 19:51:55;16;51,5
123;2022-05-16 19:56:55;16;51,6
124;2022-05-16 20:01:55;16;51,7
125;2022-05-16 20:06:55;16;51,8
126;2022-05-16 20:11:55;15,9;51,9
127;2022-05-16 20:16:55;15,9;52
128;2022-05-16 20:21:55;15,9;52
129;2022-05-16 20:26:55;15,8;52,2
130;2022-05-16 20:31:55;15,8;52,3
131;2022-05-16 20:36:55;15,7;52,3
132;2022-05-16 20:41:55;15,7;52,4
133;2022-05-16 20:46:55;15,7;52,4
134;2022-05-16 20:51:55;15,6;52,5
135;2022-05-16 20:56:55;15,6;52,6
136;2022-05-16 21:01:55;15,6;52,6
137;2022-05-16 21:06:55;15,5;52,7
138;2022-05-16 21:11:55;15,5;52,8
139;2022-05-16 21:16:55;15,5;52,8
140;2022-05-16 21:21:55;15,4;52,9
141;2022-05-16 21:26:55;15,4;52,9
142;2022-05-16 21:31:55;15,4;53
143;2022-05-16 21:36:55;15,4;53
144;2022-05-16 21:41:55;15,3;53,1
145;2022-05-16 21:46:55;15,3;53,2
146;2022-05-16 21:51:55;15,3;53,2
147;2022-05-16 21:56:55;15,2;53,2
148;2022-05-16 22:01:55;15,2;53,3
149;2022-05-16 22:06:55;15,2;53,3
150;2022-05-16 22:11:55;15,1;53,3
151;2022-05-16 22:16:55;15,1;53,4
152;2022-05-16 22:21:55;15;53,4
153;2022-05-16 22:26:55;15;53,4
154;2022-05-16 22:31:55;15;53,5
155;2022-05-16 22:36:55;14,9;53,5
156;2022-05-16 22:41:55;14,9;53,5
157;2022-05-16 22:46:55;14,9;53,5
158;2022-05-16 22:51:55;14,8;53,5
159;2022-05-16 22:56:55;14,8;53,5
160;2022-05-16 23:01:55;14,8;53,6
161;2022-05-16 23:06:55;14,7;53,6
162;2022-05-16 23:11:55;14,7;53,6
163;2022-05-16 23:16:55;14,7;53,6
164;2022-05-16 23:21:55;14,7;53,6
165;2022-05-16 23:26:55;14,7;53,6
166;2022-05-16 23:31:55;14,6;53,7
167;2022-05-16 23:36:55;14,6;53,7
168;2022-05-16 23:41:55;14,6;53,7
169;2022-05-16 23:46:55;14,5;53,7
170;2022-05-16 23:51:55;14,5;53,7
171;2022-05-16 23:56:55;14,5;53,8
172;2022-05-17 00:01:55;14,5;53,8
173;2022-05-17 00:06:55;14,4;53,8
174;2022-05-17 00:11:55;14,4;53,8
175;2022-05-17 00:16:55;14,4;53,8
176;2022-05-17 00:21:55;14,4;53,8
177;2022-05-17 00:26:55;14,3;53,8
178;2022-05-17 00:31:55;14,3;53,8
179;2022-05-17 00:36:55;14,3;53,8
180;2022-05-17 00:41:55;14,3;53,8
181;2022-05-17 00:46:55;14,2;53,8
182;2022-05-17 00:51:55;14,2;53,8
183;2022-05-17 00:56:55;14,2;53,7
184;2022-05-17 01:01:55;14,2;53,7
185;2022-05-17 01:06:55;14,1;53,7
186;2022-05-17 01:11:55;14,1;53,7
187;2022-05-17 01:16:55;14,1;53,7
188;2022-05-17 01:21:55;14;53,6
189;2022-05-17 01:26:55;14;53,6
190;2022-05-17 01:31:55;14;53,5
191;2022-05-17 01:36:55;14;53,5
192;2022-05-17 01:41:55;14;53,5
193;2022-05-17 01:46:55;14;53,5
194;2022-05-17 01:51:55;13,9;53,4
195;2022-05-17 01:56:55;13,9;53,4
196;2022-05-17 02:01:55;13,9;53,3
197;2022-05-17 02:06:55;13,8;53,3
198;2022-05-17 02:11:55;13,8;53,3
199;2022-05-17 02:16:55;13,8;53,3
200;2022-05-17 02:21:55;13,8;53,2
201;2022-05-17 02:26:55;13,7;53,2
202;2022-05-17 02:31:55;13,7;53,1
203;2022-05-17 02:36:55;13,7;53,1
204;2022-05-17 02:41:55;13,7;53
205;2022-05-17 02:46:55;13,6;53
206;2022-05-17 02:51:55;13,6;52,9
207;2022-05-17 02:56:55;13,6;52,8
208;2022-05-17 03:01:55;13,6;52,7
209;2022-05-17 03:06:55;13,5;52,7
210;2022-05-17 03:11:55;13,5;52,6
211;2022-05-17 03:16:55;13,5;52,5
212;2022-05-17 03:21:55;13,5;52,5
213;2022-05-17 03:26:55;13,4;52,4
214;2022-05-17 03:31:55;13,4;52,3
215;2022-05-17 03:36:55;13,4;52,3
216;2022-05-17 03:41:55;13,4;52,2
217;2022-05-17 03:46:55;13,4;52,2
218;2022-05-17 03:51:55;13,3;52,1
219;2022-05-17 03:56:55;13,3;52,1
220;2022-05-17 04:01:55;13,3;52,1
221;2022-05-17 04:06:55;13,2;52,1
222;2022-05-17 04:11:55;13,2;52
223;2022-05-17 04:16:55;13,2;52
224;2022-05-17 04:21:55;13,2;52
225;2022-05-17 04:26:55;13,2;52
226;2022-05-17 04:31:55;13,2;52
227;2022-05-17 04:36:55;13,1;51,9
228;2022-05-17 04:41:55;13,1;51,9
229;2022-05-17 04:46:55;13,1;51,8
230;2022-05-17 04:51:55;13,1;51,8
231;2022-05-17 04:56:55;13,1;51,7
232;2022-05-17 05:01:55;13;51,7
233;2022-05-17 05:06:55;13;51,7
234;2022-05-17 05:11:55;13;51,6
235;2022-05-17 05:16:55;13;51,6
236;2022-05-17 05:21:55;13;51,6
237;2022-05-17 05:26:55;12,9;51,6
238;2022-05-17 05:31:55;12,9;51,7
239;2022-05-17 05:36:55;12,9;51,7
240;2022-05-17 05:41:55;12,9;51,7
241;2022-05-17 05:46:55;12,9;51,7
242;2022-05-17 05:51:55;12,9;51,7
243;2022-05-17 05:56:55;12,9;51,6
244;2022-05-17 06:01:55;12,9;51,6
245;2022-05-17 06:06:55;12,8;51,6
246;2022-05-17 06:11:55;12,8;51,6
247;2022-05-17 06:16:55;12,8;51,6
248;2022-05-17 06:21:55;12,8;51,6
249;2022-05-17 06:26:55;12,8;51,6
250;2022-05-17 06:31:55;12,8;51,6
251;2022-05-17 06:36:55;12,7;51,6
252;2022-05-17 06:41:55;12,7;51,6
253;2022-05-17 06:46:55;12,7;51,6
254;2022-05-17 06:51:55;12,7;51,5
255;2022-05-17 06:56:55;12,7;51,5
256;2022-05-17 07:01:55;12,7;51,6
257;2022-05-17 07:06:55;12,7;51,6
258;2022-05-17 07:11:55;12,7;51,6
259;2022-05-17 07:16:55;12,7;51,6
260;2022-05-17 07:21:55;12,6;51,6
261;2022-05-17 07:26:55;12,6;51,5
262;2022-05-17 07:31:55;12,6;51,5
263;2022-05-17 07:36:55;12,6;51,5
264;2022-05-17 07:41:55;12,6;51,5
265;2022-05-17 07:46:55;12,6;51,6
266;2022-05-17 07:51:55;12,5;51,6
267;2022-05-17 07:56:55;12,5;51,7
268;2022-05-17 08:01:55;12,5;51,7
269;2022-05-17 08:06:55;12,5;51,7
270;2022-05-17 08:11:55;12,5;51,7
271;2022-05-17 08:16:55;12,5;51,8
272;2022-05-17 08:21:55;12,5;51,9
273;2022-05-17 08:26:55;12,5;51,9
274;2022-05-17 08:31:55;12,5;52
275;2022-05-17 08:36:55;12,6;52
276;2022-05-17 08:41:55;12,6;52,1
277;2022-05-17 08:46:55;12,6;52,1
278;2022-05-17 08:51:55;12,7;52,1
279;2022-05-17 08:56:55;12,7;52
280;2022-05-17 09:01:55;12,7;52
281;2022-05-17 09:06:55;12,8;52,1
282;2022-05-17 09:11:55;12,8;52,2
283;2022-05-17 09:16:55;12,9;52,2
284;2022-05-17 09:21:55;13;52,2
285;2022-05-17 09:26:55;13,1;52,2
286;2022-05-17 09:31:55;13,2;52,2
287;2022-05-17 09:36:55;13,2;52,1
288;2022-05-17 09:41:55;13,3;52,1
289;2022-05-17 09:46:55;13,4;52,1
290;2022-05-17 09:51:55;13,5;51,9
291;2022-05-17 09:56:55;13,6;51,9
292;2022-05-17 10:01:55;13,6;52
293;2022-05-17 10:06:55;13,7;52
294;2022-05-17 10:11:55;13,8;51,9
295;2022-05-17 10:16:55;13,9;52
296;2022-05-17 10:21:55;14;51,9
297;2022-05-17 10:26:55;14;52
298;2022-05-17 10:31:55;14,1;52
299;2022-05-17 10:36:55;14,2;52,1
300;2022-05-17 10:41:55;14,3;51,8
301;2022-05-17 10:46:55;14,4;51,6
302;2022-05-17 10:51:55;14,5;51,5
303;2022-05-17 10:56:55;14,6;51,4
304;2022-05-17 11:01:55;14,7;51,3
305;2022-05-17 11:06:55;14,8;51,2
306;2022-05-17 11:11:55;14,9;51,1
307;2022-05-17 11:16:55;15;51
308;2022-05-17 11:21:55;15,1;51,3
309;2022-05-17 11:26:55;15,2;51,3
310;2022-05-17 11:31:55;15,3;51,2
311;2022-05-17 11:36:55;15,4;51,1
312;2022-05-17 11:41:55;15,4;50,9
313;2022-05-17 11:46:55;15,5;50,7
314;2022-05-17 11:51:55;15,6;50,5
315;2022-05-17 11:56:55;15,7;50,4
316;2022-05-17 12:01:55;15,8;50,3
317;2022-05-17 12:06:55;15,9;50,2
318;2022-05-17 12:11:55;16;50
319;2022-05-17 12:16:55;16;50
320;2022-05-17 12:21:55;16,1;50
321;2022-05-17 12:26:55;16,2;49,9
322;2022-05-17 12:31:55;16,3;49,8
323;2022-05-17 12:36:55;16,4;49,7
324;2022-05-17 12:41:55;16,5;49,7
325;2022-05-17 12:46:55;16,6;49,6
326;2022-05-17 12:51:55;16,7;49,6
327;2022-05-17 12:56:55;16,8;50,2
328;2022-05-17 13:01:55;16,9;50,1
329;2022-05-17 13:06:55;17;50,1
330;2022-05-17 13:11:55;17,1;50,1
331;2022-05-17 13:16:55;17,3;49,9
332;2022-05-17 13:21:55;17,4;49,6
333;2022-05-17 13:26:55;17,4;49,3
334;2022-05-17 13:31:55;17,5;49,2
335;2022-05-17 13:36:55;17,6;49
336;2022-05-17 13:41:55;17,7;48,7
337;2022-05-17 13:46:55;17,8;48,5
338;2022-05-17 13:51:55;17,8;48,4
339;2022-05-17 13:56:55;17,9;48,4
340;2022-05-17 14:01:55;18;48,3
341;2022-05-17 14:06:55;18;48,3
342;2022-05-17 14:11:55;18;48,2
343;2022-05-17 14:16:55;18,1;48,2
344;2022-05-17 14:21:55;18,1;48,2
345;2022-05-17 14:26:55;18,2;48,2
346;2022-05-17 14:31:55;18,2;48,2
347;2022-05-17 14:36:55;18,3;48,1
348;2022-05-17 14:41:55;18,3;48
349;2022-05-17 14:46:55;18,4;48
350;2022-05-17 14:51:55;18,5;48
351;2022-05-17 14:56:55;18,5;48
352;2022-05-17 15:01:55;18,5;48
353;2022-05-17 15:06:55;18,5;48
354;2022-05-17 15:11:55;18,6;48
355;2022-05-17 15:16:55;18,6;48,1
356;2022-05-17 15:21:55;18,6;48,1
357;2022-05-17 15:26:55;18,6;48,1
358;2022-05-17 15:31:55;18,6;48,1
359;2022-05-17 15:36:55;18,7;48,1
360;2022-05-17 15:41:55;18,7;48,1
361;2022-05-17 15:46:55;18,7;48,1
362;2022-05-17 15:51:55;18,7;48,1
363;2022-05-17 15:56:55;18,7;48,2
364;2022-05-17 16:01:55;18,7;48,2
365;2022-05-17 16:06:55;18,7;48,2
366;2022-05-17 16:11:55;18,7;48,2
367;2022-05-17 16:16:55;18,7;48,2
368;2022-05-17 16:21:55;18,7;48,3
369;2022-05-17 16:26:55;18,7;48,4
370;2022-05-17 16:31:55;18,6;48,5
371;2022-05-17 16:36:55;18,6;48,5
372;2022-05-17 16:41:55;18,6;48,6
373;2022-05-17 16:46:55;18,6;48,7
374;2022-05-17 16:51:55;18,6;48,8
375;2022-05-17 16:56:55;18,5;48,9
376;2022-05-17 17:01:55;18,5;48,9
377;2022-05-17 17:06:55;18,5;49
378;2022-05-17 17:11:55;18,4;49,1
379;2022-05-17 17:16:55;18,3;49,2
380;2022-05-17 17:21:55;18,3;49,3
381;2022-05-17 17:26:55;18,2;49,4
382;2022-05-17 17:31:55;18,2;49,5
383;2022-05-17 17:36:55;18,1;49,7
384;2022-05-17 17:41:55;18;49,8
385;2022-05-17 17:46:55;17,9;49,9
386;2022-05-17 17:51:55;17,9;49,9
387;2022-05-17 17:56:55;17,7;50
388;2022-05-17 18:01:55;17,6;49,9
389;2022-05-17 18:06:55;17,5;49,8
390;2022-05-17 18:11:55;17,4;49,9
391;2022-05-17 18:16:55;17,3;50,1
392;2022-05-17 18:21:55;17,2;50,3
393;2022-05-17 18:26:55;17,1;50,5
394;2022-05-17 18:31:55;17;50,6
395;2022-05-17 18:36:55;16,9;50,8
396;2022-05-17 18:41:55;16,8;51
397;2022-05-17 18:46:55;16,7;51,1
398;2022-05-17 18:51:55;16,6;51,3
399;2022-05-17 18:56:55;16,5;51,4
400;2022-05-17 19:01:55;16,5;51,6
401;2022-05-17 19:06:55;16,4;51,7
402;2022-05-17 19:11:55;16,3;51,8
403;2022-05-17 19:16:55;16,2;51,9
404;2022-05-17 19:21:55;16,1;52,1
405;2022-05-17 19:26:55;16;52,2
406;2022-05-17 19:31:55;16;52,3
407;2022-05-17 19:36:55;15,9;52,4
408;2022-05-17 19:41:55;15,9;52,5
409;2022-05-17 19:46:55;15,8;52,6
410;2022-05-17 19:51:55;15,7;52,7
411;2022-05-17 19:56:55;15,6;52,8
412;2022-05-17 20:01:55;15,6;52,9
413;2022-05-17 20:06:55;15,5;53
414;2022-05-17 20:11:55;15,4;53
415;2022-05-17 20:16:55;15,4;53,1
416;2022-05-17 20:21:55;15,4;53,2
417;2022-05-17 20:26:55;15,3;53,3
418;2022-05-17 20:31:55;15,2;53,3
419;2022-05-17 20:36:55;15,2;53,3
420;2022-05-17 20:41:55;15,1;53,3
421;2022-05-17 20:46:55;15,1;53,4
422;2022-05-17 20:51:55;15;53,4
423;2022-05-17 20:56:55;15;53,5
424;2022-05-17 21:01:55;14,9;53,6
425;2022-05-17 21:06:55;14,8;53,7
426;2022-05-17 21:11:55;14,8;53,7
427;2022-05-17 21:16:55;14,7;53,8
428;2022-05-17 21:21:55;14,7;53,8
429;2022-05-17 21:26:55;14,7;53,8
430;2022-05-17 21:31:55;14,6;53,8
431;2022-05-17 21:36:55;14,6;53,8
432;2022-05-17 21:41:55;14,6;53,8
433;2022-05-17 21:46:55;14,5;53,8
434;2022-05-17 21:51:55;14,5;53,8
435;2022-05-17 21:56:55;14,5;53,8
436;2022-05-17 22:01:55;14,4;53,8
437;2022-05-17 22:06:55;14,4;53,8
438;2022-05-17 22:11:55;14,3;53,8
439;2022-05-17 22:16:55;14,3;53,8
440;2022-05-17 22:21:55;14,3;53,8
441;2022-05-17 22:26:55;14,2;53,8
442;2022-05-17 22:31:55;14,2;53,7
443;2022-05-17 22:36:55;14,2;53,7
444;2022-05-17 22:41:55;14,1;53,8
445;2022-05-17 22:46:55;14,1;53,8
446;2022-05-17 22:51:55;14;53,8
447;2022-05-17 22:56:55;14;53,8
448;2022-05-17 23:01:55;14;53,8
449;2022-05-17 23:06:55;14;53,8
450;2022-05-17 23:11:55;14;53,8
451;2022-05-17 23:16:55;14;53,8
452;2022-05-17 23:21:55;14;53,8
453;2022-05-17 23:26:55;13,9;53,9
454;2022-05-17 23:31:55;13,9;53,9
455;2022-05-17 23:36:55;13,9;53,9
456;2022-05-17 23:41:55;13,9;53,9
457;2022-05-17 23:46:55;13,8;53,9
458;2022-05-17 23:51:55;13,8;53,9
459;2022-05-17 23:56:55;13,8;53,9
460;2022-05-18 00:01:55;13,7;53,9
461;2022-05-18 00:06:55;13,7;54
462;2022-05-18 00:11:55;13,7;54
463;2022-05-18 00:16:55;13,7;54
464;2022-05-18 00:21:55;13,7;54
465;2022-05-18 00:26:55;13,6;54,1
466;2022-05-18 00:31:55;13,6;54,1
467;2022-05-18 00:36:55;13,6;54,1
468;2022-05-18 00:41:55;13,6;54,1
469;2022-05-18 00:46:55;13,6;54,1
470;2022-05-18 00:51:55;13,6;54
471;2022-05-18 00:56:55;13,5;53,9
472;2022-05-18 01:01:55;13,5;53,9
473;2022-05-18 01:06:55;13,5;53,9
474;2022-05-18 01:11:55;13,5;53,9
475;2022-05-18 01:16:55;13,5;53,8
476;2022-05-18 01:21:55;13,4;53,8
477;2022-05-18 01:26:55;13,4;53,8
478;2022-05-18 01:31:55;13,4;53,8
479;2022-05-18 01:36:55;13,4;53,8
480;2022-05-18 01:41:55;13,4;53,7
481;2022-05-18 01:46:55;13,4;53,7
482;2022-05-18 01:51:55;13,4;53,6
483;2022-05-18 01:56:55;13,4;53,5
484;2022-05-18 02:01:55;13,3;53,4
485;2022-05-18 02:06:55;13,3;53,4
486;2022-05-18 02:11:55;13,3;53,3
487;2022-05-18 02:16:55;13,3;53,3
488;2022-05-18 02:21:55;13,3;53,2
489;2022-05-18 02:26:55;13,2;53,2
490;2022-05-18 02:31:55;13,2;53,1
491;2022-05-18 02:36:55;13,2;53,1
492;2022-05-18 02:41:55;13,2;53,1
493;2022-05-18 02:46:55;13,1;53,1
494;2022-05-18 02:51:55;13,1;53,1
495;2022-05-18 02:56:55;13,1;53
496;2022-05-18 03:01:55;13,1;53
497;2022-05-18 03:06:55;13,1;53
498;2022-05-18 03:11:55;13;52,9
499;2022-05-18 03:16:55;13;52,9
500;2022-05-18 03:21:55;13;52,9
501;2022-05-18 03:26:55;13;52,8
502;2022-05-18 03:31:55;13;52,7
503;2022-05-18 03:36:55;13;52,7
504;2022-05-18 03:41:55;12,9;52,7
505;2022-05-18 03:46:55;12,9;52,7
506;2022-05-18 03:51:55;12,9;52,6
507;2022-05-18 03:56:55;12,9;52,6
508;2022-05-18 04:01:55;12,9;52,6
509;2022-05-18 04:06:55;12,8;52,5
510;2022-05-18 04:11:55;12,8;52,5
511;2022-05-18 04:16:55;12,8;52,4
512;2022-05-18 04:21:55;12,8;52,3
513;2022-05-18 04:26:55;12,8;52,3
514;2022-05-18 04:31:55;12,8;52,4
515;2022-05-18 04:36:55;12,8;52,3
516;2022-05-18 04:41:55;12,7;52,2
517;2022-05-18 04:46:55;12,7;52,1
518;2022-05-18 04:51:55;12,7;52
519;2022-05-18 04:56:55;12,7;52
520;2022-05-18 05:01:55;12,7;51,9
521;2022-05-18 05:06:55;12,7;51,9
522;2022-05-18 05:11:55;12,7;51,9
523;2022-05-18 05:16:55;12,7;51,9
524;2022-05-18 05:21:55;12,6;51,8
525;2022-05-18 05:26:55;12,6;51,8
526;2022-05-18 05:31:55;12,6;51,7
527;2022-05-18 05:36:55;12,6;51,6
528;2022-05-18 05:41:55;12,5;51,6
529;2022-05-18 05:46:55;12,5;51,7
530;2022-05-18 05:51:55;12,5;51,7
531;2022-05-18 05:56:55;12,5;51,7
532;2022-05-18 06:01:55;12,4;51,7
533;2022-05-18 06:06:55;12,4;51,7
534;2022-05-18 06:11:55;12,4;51,7
535;2022-05-18 06:16:55;12,4;51,7
536;2022-05-18 06:21:55;12,4;51,7
537;2022-05-18 06:26:55;12,4;51,7
538;2022-05-18 06:31:55;12,4;51,7
539;2022-05-18 06:36:55;12,4;51,8
540;2022-05-18 06:41:55;12,4;51,8
541;2022-05-18 06:46:55;12,4;51,8
542;2022-05-18 06:51:55;12,4;51,8
543;2022-05-18 06:56:55;12,4;51,7
544;2022-05-18 07:01:55;12,4;51,7
545;2022-05-18 07:06:55;12,4;51,7
546;2022-05-18 07:11:55;12,3;51,7
547;2022-05-18 07:16:55;12,3;51,7
548;2022-05-18 07:21:55;12,3;51,7
549;2022-05-18 07:26:55;12,3;51,6
550;2022-05-18 07:31:55;12,2;51,7
551;2022-05-18 07:36:55;12,2;51,7
552;2022-05-18 07:41:55;12,2;51,8
553;2022-05-18 07:46:55;12,2;51,8
554;2022-05-18 07:51:55;12,2;51,8
555;2022-05-18 07:56:55;12,2;51,8
556;2022-05-18 08:01:55;12,2;51,9
557;2022-05-18 08:06:55;12,2;52
558;2022-05-18 08:11:55;12,1;52,1
559;2022-05-18 08:16:55;12,1;52,2
560;2022-05-18 08:21:55;12,2;52,4
561;2022-05-18 08:26:55;12,2;52,5
562;2022-05-18 08:31:55;12,2;52,5
563;2022-05-18 08:36:55;12,2;52,5
564;2022-05-18 08:41:55;12,3;52,7
565;2022-05-18 08:46:55;12,3;52,7
566;2022-05-18 08:51:55;12,3;52,8
567;2022-05-18 08:56:55;12,3;52,9
568;2022-05-18 09:01:55;12,3;52,9
569;2022-05-18 09:06:55;12,3;53
570;2022-05-18 09:11:55;12,4;53,1
571;2022-05-18 09:16:55;12,4;53,1
572;2022-05-18 09:21:55;12,5;53,2
573;2022-05-18 09:26:55;12,5;53,3
574;2022-05-18 09:31:55;12,6;53,3
575;2022-05-18 09:36:55;12,7;53,3
576;2022-05-18 09:41:55;12,7;53,4
577;2022-05-18 09:46:55;12,7;53,5
578;2022-05-18 09:51:55;12,8;53,6
579;2022-05-18 09:56:55;12,8;53,6
580;2022-05-18 10:01:55;12,9;53,6
581;2022-05-18 10:06:55;12,9;53,6
582;2022-05-18 10:11:55;13;53,6
583;2022-05-18 10:16:55;13,1;53,6
584;2022-05-18 10:21:55;13,2;53,3
585;2022-05-18 10:26:55;13,2;53,2
586;2022-05-18 10:31:55;13,3;53,2
587;2022-05-18 10:36:55;13,4;53,1
588;2022-05-18 10:41:55;13,5;53
589;2022-05-18 10:46:55;13,5;53,3
590;2022-05-18 10:51:55;13,6;53,3
591;2022-05-18 10:56:55;13,7;53,2
592;2022-05-18 11:01:55;13,7;53
593;2022-05-18 11:06:55;13,8;53
594;2022-05-18 11:11:55;13,9;53,2
595;2022-05-18 11:16:55;14;53,2
596;2022-05-18 11:21:55;14;53,2
597;2022-05-18 11:26:55;14;53,2
598;2022-05-18 11:31:55;14,1;53,3
599;2022-05-18 11:36:55;14,2;53,3
600;2022-05-18 11:41:55;14,2;53,2
601;2022-05-18 11:46:55;14,3;53,2
