RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger V546;;
260;2022-03-04 10:44:07;21.6;51.5
261;2022-03-04 10:49:07;21.7;51.5
262;2022-03-04 10:54:07;21.7;51.5
263;2022-03-04 10:59:07;21.7;51.5
264;2022-03-04 11:04:07;21.8;51.5
265;2022-03-04 11:09:07;21.8;51.5
266;2022-03-04 11:14:07;21.9;51.5
267;2022-03-04 11:19:07;21.6;50.5
268;2022-03-04 11:24:07;21.3;51.4
269;2022-03-04 11:29:07;20.9;51.4
270;2022-03-04 11:34:07;20.7;51.3
271;2022-03-04 11:39:07;20.6;51.8
272;2022-03-04 11:44:07;20.5;51.8
273;2022-03-04 11:49:07;20.4;51.8
274;2022-03-04 11:54:07;20.3;51.8
275;2022-03-04 11:59:07;20.4;51.3
276;2022-03-04 12:04:07;20.3;51.8
277;2022-03-04 12:09:07;20.3;51.3
278;2022-03-04 12:14:07;20.2;50.7
279;2022-03-04 12:19:07;20.2;51.8
280;2022-03-04 12:24:07;20.5;52.8
281;2022-03-04 12:29:07;20.5;51.8
282;2022-03-04 12:34:07;20.4;52.3
283;2022-03-04 12:39:07;20.3;51.3
284;2022-03-04 12:44:07;20.3;51.3
285;2022-03-04 12:49:07;20.2;50.7
286;2022-03-04 12:54:07;20.4;52.8
287;2022-03-04 12:59:07;20.3;51.8
288;2022-03-04 13:04:07;20.3;51.3
289;2022-03-04 13:09:07;20.3;50.8
290;2022-03-04 13:14:07;20.3;50.8
291;2022-03-04 13:19:07;20.3;50.8
292;2022-03-04 13:24:07;20.3;50.2
293;2022-03-04 13:29:07;20.3;50.2
294;2022-03-04 13:34:07;20.2;49.7
295;2022-03-04 13:39:07;20.2;49.7
296;2022-03-04 13:44:07;20.2;49.7
297;2022-03-04 13:49:07;20.2;49.7
298;2022-03-04 13:54:07;20.2;49.7
299;2022-03-04 13:59:07;20.2;49.7
300;2022-03-04 14:04:07;20.2;49.2
301;2022-03-04 14:09:07;20.3;49.2
302;2022-03-04 14:14:07;20.2;49.2
303;2022-03-04 14:19:07;20.3;49.7
304;2022-03-04 14:24:07;20.3;49.7
305;2022-03-04 14:29:07;20.3;49.8
306;2022-03-04 14:34:07;20.3;49.2
307;2022-03-04 14:39:07;20.3;49.2
308;2022-03-04 14:44:07;20.3;49.2
309;2022-03-04 14:49:07;20.3;49.2
310;2022-03-04 14:54:07;20.3;49.8
311;2022-03-04 14:59:07;20.4;49.8
312;2022-03-04 15:04:07;20.6;49.8
313;2022-03-04 15:09:07;20.7;49.8
314;2022-03-04 15:14:07;20.8;49.8
315;2022-03-04 15:19:07;20.8;49.3
316;2022-03-04 15:24:07;20.8;49.3
317;2022-03-04 15:29:07;20.8;49.3
318;2022-03-04 15:34:07;20.8;49.3
319;2022-03-04 15:39:07;20.8;49.3
320;2022-03-04 15:44:07;20.9;49.8
321;2022-03-04 15:49:07;20.9;49.3
322;2022-03-04 15:54:07;21;49.8
323;2022-03-04 15:59:07;21;49.8
324;2022-03-04 16:04:07;21;49.3
325;2022-03-04 16:09:07;21;49.3
326;2022-03-04 16:14:07;21.1;49.3
327;2022-03-04 16:19:07;21;49.3
328;2022-03-04 16:24:07;21;49.3
329;2022-03-04 16:29:07;21;48.8
330;2022-03-04 16:34:07;21;48.8
331;2022-03-04 16:39:07;21;48.8
332;2022-03-04 16:44:07;21;48.8
333;2022-03-04 16:49:07;20.9;48.8
334;2022-03-04 16:54:07;20.9;48.8
335;2022-03-04 16:59:07;20.9;48.8
336;2022-03-04 17:04:07;20.9;48.8
337;2022-03-04 17:09:07;20.9;48.8
338;2022-03-04 17:14:07;20.9;48.3
339;2022-03-04 17:19:07;21;48.8
340;2022-03-04 17:24:07;21;48.3
341;2022-03-04 17:29:07;20.9;48.3
342;2022-03-04 17:34:07;20.9;48.3
343;2022-03-04 17:39:07;20.8;48.3
344;2022-03-04 17:44:07;20.8;48.3
345;2022-03-04 17:49:07;20.8;48.3
346;2022-03-04 17:54:07;20.8;48.3
347;2022-03-04 17:59:07;20.7;48.3
348;2022-03-04 18:04:07;20.6;47.7
349;2022-03-04 18:09:07;20.5;47.7
350;2022-03-04 18:14:07;20.5;47.7
351;2022-03-04 18:19:07;20.4;47.7
352;2022-03-04 18:24:07;20.3;47.7
353;2022-03-04 18:29:07;20.3;47.7
354;2022-03-04 18:34:07;20.3;47.7
355;2022-03-04 18:39:07;20.2;47.2
356;2022-03-04 18:44:07;20.2;47.2
357;2022-03-04 18:49:07;20.2;47.2
358;2022-03-04 18:54:07;20.2;47.2
359;2022-03-04 18:59:07;20.1;47.2
360;2022-03-04 19:04:07;20;47.1
361;2022-03-04 19:09:07;20;46.6
362;2022-03-04 19:14:07;20;46.6
363;2022-03-04 19:19:07;20;46.6
364;2022-03-04 19:24:07;20;46.6
365;2022-03-04 19:29:07;19.9;46.6
366;2022-03-04 19:34:07;19.9;46.6
367;2022-03-04 19:39:07;19.9;46.6
368;2022-03-04 19:44:07;19.8;46.6
369;2022-03-04 19:49:07;19.8;46.6
370;2022-03-04 19:54:07;19.8;46.6
371;2022-03-04 19:59:07;19.7;46.6
372;2022-03-04 20:04:07;19.7;46.6
373;2022-03-04 20:09:07;19.7;46.6
374;2022-03-04 20:14:07;19.7;47.1
375;2022-03-04 20:19:07;19.7;47.6
376;2022-03-04 20:24:07;19.6;47.1
377;2022-03-04 20:29:07;19.7;47.6
378;2022-03-04 20:34:07;19.6;47.1
379;2022-03-04 20:39:07;19.5;46.6
380;2022-03-04 20:44:07;19.5;46.6
381;2022-03-04 20:49:07;19.5;46.6
382;2022-03-04 20:54:07;19.4;47.6
383;2022-03-04 20:59:07;19.5;46.6
384;2022-03-04 21:04:07;19.6;48.6
385;2022-03-04 21:09:07;19.9;49.7
386;2022-03-04 21:14:07;19.9;48.7
387;2022-03-04 21:19:07;19.8;48.7
388;2022-03-04 21:24:07;19.8;49.7
389;2022-03-04 21:29:07;20;50.2
390;2022-03-04 21:34:07;20;49.7
391;2022-03-04 21:39:07;20;50.2
392;2022-03-04 21:44:07;20.3;49.7
393;2022-03-04 21:49:07;20.2;49.7
394;2022-03-04 21:54:07;20.3;49.7
395;2022-03-04 21:59:07;20.5;49.3
396;2022-03-04 22:04:07;20.4;49.8
397;2022-03-04 22:09:07;20.7;49.8
398;2022-03-04 22:14:07;21;49.8
399;2022-03-04 22:19:07;21.2;48.9
400;2022-03-04 22:24:07;21.4;48.9
401;2022-03-04 22:29:07;21.5;48.9
402;2022-03-04 22:34:07;21.5;48.9
403;2022-03-04 22:39:07;21.6;48.4
404;2022-03-04 22:44:07;21.6;48.4
405;2022-03-04 22:49:07;21.7;48.4
406;2022-03-04 22:54:07;21.7;48.4
407;2022-03-04 22:59:07;21.7;47.9
408;2022-03-04 23:04:07;21.7;47.9
409;2022-03-04 23:09:07;21.8;47.9
410;2022-03-04 23:14:07;21.8;47.9
411;2022-03-04 23:19:07;21.8;47.9
412;2022-03-04 23:24:07;21.8;47.9
413;2022-03-04 23:29:07;21.8;47.9
414;2022-03-04 23:34:07;21.8;47.9
415;2022-03-04 23:39:07;21.8;47.9
416;2022-03-04 23:44:07;21.8;47.9
417;2022-03-04 23:49:07;21.8;47.9
418;2022-03-04 23:54:07;21.8;47.9
419;2022-03-04 23:59:07;21.8;47.9
420;2022-03-05 00:04:07;21.8;47.9
421;2022-03-05 00:09:07;21.8;47.9
422;2022-03-05 00:14:07;21.8;47.9
423;2022-03-05 00:19:07;21.8;47.9
424;2022-03-05 00:24:07;21.8;47.9
425;2022-03-05 00:29:07;21.8;47.9
426;2022-03-05 00:34:07;21.8;47.9
427;2022-03-05 00:39:07;21.8;47.9
428;2022-03-05 00:44:07;21.8;47.9
429;2022-03-05 00:49:07;21.8;47.9
430;2022-03-05 00:54:07;21.8;47.9
431;2022-03-05 00:59:07;21.8;47.9
432;2022-03-05 01:04:07;21.7;47.9
433;2022-03-05 01:09:07;21.7;47.9
434;2022-03-05 01:14:07;21.7;47.9
435;2022-03-05 01:19:07;21.7;47.9
436;2022-03-05 01:24:07;21.7;47.9
437;2022-03-05 01:29:07;21.7;47.9
438;2022-03-05 01:34:07;21.7;47.9
439;2022-03-05 01:39:07;21.7;47.9
440;2022-03-05 01:44:07;21.7;47.9
441;2022-03-05 01:49:07;21.7;47.9
442;2022-03-05 01:54:07;21.7;47.9
443;2022-03-05 01:59:07;21.7;47.9
444;2022-03-05 02:04:07;21.6;47.9
445;2022-03-05 02:09:07;21.6;47.9
446;2022-03-05 02:14:07;21.6;47.9
447;2022-03-05 02:19:07;21.6;47.9
448;2022-03-05 02:24:07;21.6;47.9
449;2022-03-05 02:29:07;21.6;47.9
450;2022-03-05 02:34:07;21.6;47.9
451;2022-03-05 02:39:07;21.6;47.9
452;2022-03-05 02:44:07;21.6;47.9
453;2022-03-05 02:49:07;21.5;47.9
454;2022-03-05 02:54:07;21.6;47.9
455;2022-03-05 02:59:07;21.5;47.9
456;2022-03-05 03:04:07;21.5;47.9
457;2022-03-05 03:09:07;21.5;47.9
458;2022-03-05 03:14:07;21.5;47.9
459;2022-03-05 03:19:07;21.5;47.9
460;2022-03-05 03:24:07;21.5;47.9
461;2022-03-05 03:29:07;21.5;47.9
462;2022-03-05 03:34:07;21.5;47.9
463;2022-03-05 03:39:07;21.5;47.9
464;2022-03-05 03:44:07;21.5;47.9
465;2022-03-05 03:49:07;21.5;47.9
466;2022-03-05 03:54:07;21.5;47.9
467;2022-03-05 03:59:07;21.5;48.4
468;2022-03-05 04:04:07;21.5;48.4
469;2022-03-05 04:09:07;21.5;48.4
470;2022-03-05 04:14:07;21.5;47.9
471;2022-03-05 04:19:07;21.5;48.4
472;2022-03-05 04:24:07;21.5;48.4
473;2022-03-05 04:29:07;21.5;48.4
474;2022-03-05 04:34:07;21.4;48.4
475;2022-03-05 04:39:07;21.4;48.4
476;2022-03-05 04:44:07;21.4;48.4
477;2022-03-05 04:49:07;21.4;48.4
478;2022-03-05 04:54:07;21.4;48.4
479;2022-03-05 04:59:07;21.4;48.4
480;2022-03-05 05:04:07;21.4;48.4
481;2022-03-05 05:09:07;21.4;48.4
482;2022-03-05 05:14:07;21.4;48.4
483;2022-03-05 05:19:07;21.4;48.4
484;2022-03-05 05:24:07;21.4;48.4
485;2022-03-05 05:29:07;21.4;48.4
486;2022-03-05 05:34:07;21.3;48.4
487;2022-03-05 05:39:07;21.3;48.4
488;2022-03-05 05:44:07;21.3;48.3
489;2022-03-05 05:49:07;21.3;48.4
490;2022-03-05 05:54:07;21.3;48.3
491;2022-03-05 05:59:07;21.3;48.3
492;2022-03-05 06:04:07;21.3;48.3
493;2022-03-05 06:09:07;21.3;48.3
494;2022-03-05 06:14:07;21.3;48.3
495;2022-03-05 06:19:07;21.3;48.3
496;2022-03-05 06:24:07;21.2;48.3
497;2022-03-05 06:29:07;21.2;48.9
498;2022-03-05 06:34:07;21.2;48.3
499;2022-03-05 06:39:07;21.2;48.3
500;2022-03-05 06:44:07;21.2;48.9
501;2022-03-05 06:49:07;21.2;48.9
502;2022-03-05 06:54:07;21.2;48.9
503;2022-03-05 06:59:07;21.2;48.8
504;2022-03-05 07:04:07;21.2;48.8
505;2022-03-05 07:09:07;21.2;48.8
506;2022-03-05 07:14:07;21.2;48.8
507;2022-03-05 07:19:07;21.2;48.8
508;2022-03-05 07:24:07;21.1;48.8
509;2022-03-05 07:29:07;21.1;48.8
510;2022-03-05 07:34:07;21.1;48.8
511;2022-03-05 07:39:07;21.1;48.8
512;2022-03-05 07:44:07;21.1;48.8
513;2022-03-05 07:49:07;21.1;48.8
514;2022-03-05 07:54:07;21.1;48.8
515;2022-03-05 07:59:07;21.1;48.8
516;2022-03-05 08:04:07;21.1;48.8
517;2022-03-05 08:09:07;21.1;48.8
518;2022-03-05 08:14:07;21.1;48.8
519;2022-03-05 08:19:07;21.1;48.8
520;2022-03-05 08:24:07;21.1;48.8
521;2022-03-05 08:29:07;21;48.8
522;2022-03-05 08:34:07;21;48.8
523;2022-03-05 08:39:07;21;48.8
524;2022-03-05 08:44:07;21;48.8
525;2022-03-05 08:49:07;21;48.8
526;2022-03-05 08:54:07;21;48.8
527;2022-03-05 08:59:07;21;48.8
528;2022-03-05 09:04:07;21;48.8
529;2022-03-05 09:09:07;21;48.8
530;2022-03-05 09:14:07;21;48.8
531;2022-03-05 09:19:07;21;48.8
532;2022-03-05 09:24:07;21;48.8
533;2022-03-05 09:29:07;21;48.8
534;2022-03-05 09:34:07;21;48.8
535;2022-03-05 09:39:07;21;48.8
536;2022-03-05 09:44:07;21.1;48.8
537;2022-03-05 09:49:07;21.1;48.8
538;2022-03-05 09:54:07;21.1;48.8
539;2022-03-05 09:59:07;21.1;48.8
540;2022-03-05 10:04:07;21.1;48.8
541;2022-03-05 10:09:07;21.1;48.8
542;2022-03-05 10:14:07;21.2;48.8
543;2022-03-05 10:19:07;21.2;48.8
544;2022-03-05 10:24:07;21.2;48.8
545;2022-03-05 10:29:07;21.2;48.9
546;2022-03-05 10:34:07;21.2;48.9
547;2022-03-05 10:39:07;21.3;48.9
548;2022-03-05 10:44:07;21.3;48.9
549;2022-03-05 10:49:07;21.3;48.9
550;2022-03-05 10:54:07;21.4;48.9
551;2022-03-05 10:59:07;21.4;48.9
552;2022-03-05 11:04:07;21.4;48.9
553;2022-03-05 11:09:07;21.4;48.9
554;2022-03-05 11:14:07;21.5;48.9
555;2022-03-05 11:19:07;21.5;48.9
556;2022-03-05 11:24:07;21.5;48.9
557;2022-03-05 11:29:07;21.5;48.9
558;2022-03-05 11:34:07;21.5;48.9
559;2022-03-05 11:39:07;21.6;48.9
560;2022-03-05 11:44:07;21.6;48.9
561;2022-03-05 11:49:07;21.6;48.9
562;2022-03-05 11:54:07;21.6;48.9
563;2022-03-05 11:59:07;21.7;48.9
564;2022-03-05 12:04:07;21.7;48.9
565;2022-03-05 12:09:07;21.7;48.9
566;2022-03-05 12:14:07;21.8;48.9
567;2022-03-05 12:19:07;21.8;48.9
568;2022-03-05 12:24:07;21.9;48.9
569;2022-03-05 12:29:07;21.9;48.9
570;2022-03-05 12:34:07;21.9;49
571;2022-03-05 12:39:07;22;49
572;2022-03-05 12:44:07;21.5;49.9
573;2022-03-05 12:49:07;21.5;49.9
574;2022-03-05 12:54:07;21.4;48.9
575;2022-03-05 12:59:07;21;49.4
576;2022-03-05 13:04:07;20.8;49.3
577;2022-03-05 13:09:07;20.6;49.3
578;2022-03-05 13:14:07;20.5;49.3
579;2022-03-05 13:19:07;20.4;49.3
580;2022-03-05 13:24:07;20.4;49.3
581;2022-03-05 13:29:07;20.3;48.7
582;2022-03-05 13:34:07;20.5;50.8
583;2022-03-05 13:39:07;20.6;50.8
584;2022-03-05 13:44:07;20.5;50.3
585;2022-03-05 13:49:07;20.7;51.8
586;2022-03-05 13:54:07;20.8;50.8
587;2022-03-05 13:59:07;20.6;51.3
588;2022-03-05 14:04:07;20.8;51.3
589;2022-03-05 14:09:07;20.6;50.8
590;2022-03-05 14:14:07;20.8;50.8
591;2022-03-05 14:19:07;20.7;50.8
592;2022-03-05 14:24:07;20.6;49.8
593;2022-03-05 14:29:07;20.7;50.8
594;2022-03-05 14:34:07;20.5;49.8
