RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger V473;;
212;2020/03/24  12:47:00;-41,4;50
213;2020/03/24  12:48:00;-39,4;49,6
214;2020/03/24  12:48:00;-37,4;49,1
215;2020/03/24  12:49:00;-35,4;48,1
216;2020/03/24  12:49:00;-33,4;48,1
217;2020/03/24  12:50:00;-31,4;48,1
218;2020/03/24  12:50:00;-29,4;48,6
219;2020/03/24  12:51:00;-27,4;49,1
220;2020/03/24  12:51:00;-25,4;48,6
221;2020/03/24  12:52:00;-23,4;48,1
222;2020/03/24  12:52:00;-21,4;48,1
223;2020/03/24  12:53:00;-19,4;47,6
224;2020/03/24  12:53:00;-17,4;48,1
225;2020/03/24  12:54:00;-15,4;48,6
226;2020/03/24  12:54:00;-13,4;48,1
227;2020/03/24  12:55:00;-11,4;48,1
228;2020/03/24  12:55:00;-9,4;48,1
229;2020/03/24  12:56:00;-7,4;47,6
230;2020/03/24  12:56:00;-5,4;47,6
231;2020/03/24  12:57:00;-3,4;48,1
232;2020/03/24  12:57:00;-1,4;48,6
233;2020/03/24  12:58:00;-48,4;48,6
234;2020/03/24  12:58:00;-44,4;48,1
235;2020/03/24  12:59:00;-40,4;48,1
236;2020/03/24  12:59:00;-36,4;48,1
237;2020/03/24  13:00:00;-32,4;48,1
238;2020/03/24  13:00:00;-28,4;48,5
239;2020/03/24  13:01:00;-24,4;49
240;2020/03/24  13:01:00;-20,4;49,1
241;2020/03/24  13:02:00;-16,4;48,1
242;2020/03/24  13:02:00;-12,4;47,1
243;2020/03/24  13:03:00;-8,4;47,1
244;2020/03/24  13:03:00;-4,4;47,6
245;2020/03/24  13:04:00;-0,4;48,1
246;2020/03/24  13:04:00;-73,4;48,6
247;2020/03/24  13:05:00;-69,4;48,1
248;2020/03/24  13:05:00;-65,4;47,6
249;2020/03/24  13:06:00;-61,4;47,6
250;2020/03/24  13:06:00;-57,4;47,1
251;2020/03/24  13:07:00;-53,4;48,1
252;2020/03/24  13:07:00;-49,4;48,6
253;2020/03/24  13:08:00;-45,4;49,1
254;2020/03/24  13:08:00;-41,4;43,8
255;2020/03/24  13:09:00;-37,4;53,4
256;2020/03/24  13:09:00;-33,4;51,5
257;2020/03/24  13:10:00;-29,4;50,5
258;2020/03/24  13:10:00;-25,4;50,5
259;2020/03/24  13:11:00;-21,4;51
260;2020/03/24  13:11:00;-17,4;49
261;2020/03/24  13:12:00;-13,4;54,8
262;2020/03/24  13:12:00;-9,4;53,9
263;2020/03/24  13:13:00;-5,4;51,5
264;2020/03/24  13:13:00;-1,4;51,5
265;2020/03/24  13:14:00;2,6;52
266;2020/03/24  13:14:00;-22,4;51
267;2020/03/24  13:15:00;-47,4;51,1
268;2020/03/24  13:15:00;-45,4;48
269;2020/03/24  13:16:00;-43,4;56,3
270;2020/03/24  13:16:00;-41,4;54,9
271;2020/03/24  13:17:00;-39,4;54
272;2020/03/24  13:17:00;-37,4;53
273;2020/03/24  13:18:00;-35,4;52,5
274;2020/03/24  13:18:00;-33,4;51,6
275;2020/03/24  13:19:00;-31,4;51
276;2020/03/24  13:19:00;-29,4;51,5
277;2020/03/24  13:20:00;-27,4;51,5
278;2020/03/24  13:20:00;-25,4;51,5
279;2020/03/24  13:21:00;-23,4;51,5
280;2020/03/24  13:21:00;-21,4;51,5
281;2020/03/24  13:22:00;-19,4;52
282;2020/03/24  13:22:00;-17,4;52
283;2020/03/24  13:23:00;-15,4;52,5
284;2020/03/24  13:23:00;-13,4;52,5
285;2020/03/24  13:24:00;-11,4;52
286;2020/03/24  13:24:00;-9,4;52,6
287;2020/03/24  13:25:00;-7,4;52,1
288;2020/03/24  13:25:00;-5,4;52,1
289;2020/03/24  13:26:00;-3,4;52,1
290;2020/03/24  13:26:00;-1,4;52,6
291;2020/03/24  13:27:00;-48,4;52,1
292;2020/03/24  13:27:00;-44,4;52,7
293;2020/03/24  13:28:00;-40,4;52,7
294;2020/03/24  13:28:00;-36,4;53,2
295;2020/03/24  13:29:00;-32,4;52,7
296;2020/03/24  13:29:00;-28,4;53,3
297;2020/03/24  13:30:00;-24,4;52,8
298;2020/03/24  13:30:00;-20,4;50,8
299;2020/03/24  13:31:00;-16,4;48,5
300;2020/03/24  13:31:00;-12,4;46,8
301;2020/03/24  13:32:00;-8,4;63
302;2020/03/24  13:32:00;-4,4;67,3
303;2020/03/24  13:33:00;-0,4;62,8
304;2020/03/24  13:33:00;-73,4;55,2
305;2020/03/24  13:34:00;-69,4;50,5
306;2020/03/24  13:34:00;-65,4;57,3
307;2020/03/24  13:35:00;-61,4;66,3
308;2020/03/24  13:35:00;-57,4;63,2
309;2020/03/24  13:36:00;-53,4;59,6
310;2020/03/24  13:36:00;-49,4;54,7
311;2020/03/24  13:37:00;-45,4;61,4
312;2020/03/24  13:37:00;-41,4;59,5
313;2020/03/24  13:38:00;-37,4;50
314;2020/03/24  13:38:00;-33,4;63,6
315;2020/03/24  13:39:00;-29,4;61,3
316;2020/03/24  13:39:00;-25,4;58,1
317;2020/03/24  13:40:00;-21,4;56,7
318;2020/03/24  13:40:00;-17,4;51,6
319;2020/03/24  13:41:00;-13,4;60,9
320;2020/03/24  13:41:00;-9,4;58,6
321;2020/03/24  13:42:00;-5,4;53,1
322;2020/03/24  13:42:00;-1,4;57,8
323;2020/03/24  13:43:00;2,6;63,1
324;2020/03/24  13:43:00;-22,4;56
325;2020/03/24  13:44:00;-47,4;55,9
326;2020/03/24  13:44:00;-45,4;63,6
327;2020/03/24  13:45:00;-43,4;55
328;2020/03/24  13:45:00;-41,4;58,2
329;2020/03/24  13:46:00;-39,4;65,4
330;2020/03/24  13:46:00;-37,4;60,9
331;2020/03/24  13:47:00;-35,4;53,6
332;2020/03/24  13:47:00;-33,4;48,3
333;2020/03/24  13:48:00;-31,4;63,4
334;2020/03/24  13:48:00;-29,4;65
335;2020/03/24  13:49:00;-27,4;60,5
336;2020/03/24  13:49:00;-25,4;52,6
337;2020/03/24  13:50:00;-23,4;61,3
338;2020/03/24  13:50:00;-21,4;58,5
339;2020/03/24  13:51:00;-19,4;52,6
340;2020/03/24  13:51:00;-17,4;53,9
341;2020/03/24  13:52:00;-15,4;64
342;2020/03/24  13:52:00;-13,4;59,5
343;2020/03/24  13:53:00;-11,4;51,6
344;2020/03/24  13:53:00;-9,4;54,5
345;2020/03/24  13:54:00;-7,4;49,8
346;2020/03/24  13:54:00;-5,4;64,9
347;2020/03/24  13:55:00;-3,4;55,4
348;2020/03/24  13:55:00;-1,4;66,7
349;2020/03/24  13:56:00;-48,4;62,7
350;2020/03/24  13:56:00;-44,4;51,4
351;2020/03/24  13:57:00;-40,4;63,6
352;2020/03/24  13:57:00;-36,4;53,9
353;2020/03/24  13:58:00;-32,4;63,4
354;2020/03/24  13:58:00;-28,4;63,1
355;2020/03/24  13:59:00;-24,4;56,9
356;2020/03/24  13:59:00;-20,4;60,4
357;2020/03/24  14:00:00;-16,4;52,4
358;2020/03/24  14:00:00;-12,4;63,6
359;2020/03/24  14:01:00;-8,4;60,7
360;2020/03/24  14:01:00;-4,4;57,4
361;2020/03/24  14:02:00;-0,4;64,5
362;2020/03/24  14:02:00;-73,4;56
363;2020/03/24  14:03:00;-69,4;58,7
364;2020/03/24  14:03:00;-65,4;64,5
365;2020/03/24  14:04:00;-61,4;52,9
366;2020/03/24  14:04:00;-57,4;49,2
367;2020/03/24  14:05:00;-53,4;67
368;2020/03/24  14:05:00;-49,4;65,9
369;2020/03/24  14:06:00;-45,4;56,1
370;2020/03/24  14:06:00;-41,4;63,2
371;2020/03/24  14:07:00;-37,4;52,4
372;2020/03/24  14:07:00;-33,4;64,8
373;2020/03/24  14:08:00;-29,4;62,2
374;2020/03/24  14:08:00;-25,4;54,8
375;2020/03/24  14:09:00;-21,4;67,1
376;2020/03/24  14:09:00;-17,4;62,7
377;2020/03/24  14:10:00;-13,4;58,6
378;2020/03/24  14:10:00;-9,4;55,7
379;2020/03/24  14:11:00;-5,4;58,4
380;2020/03/24  14:11:00;-1,4;60,8
381;2020/03/24  14:12:00;2,6;57,6
382;2020/03/24  14:12:00;-22,4;55,3
383;2020/03/24  14:13:00;-47,4;54,3
384;2020/03/24  14:13:00;-45,4;50,8
385;2020/03/24  14:14:00;-43,4;58,5
386;2020/03/24  14:14:00;-41,4;56,6
387;2020/03/24  14:15:00;-39,4;54,3
388;2020/03/24  14:15:00;-37,4;52,8
389;2020/03/24  14:16:00;-35,4;52,3
390;2020/03/24  14:16:00;-33,4;52,3
391;2020/03/24  14:17:00;-31,4;52,3
392;2020/03/24  14:17:00;-29,4;51,8
393;2020/03/24  14:18:00;-27,4;51,3
394;2020/03/24  14:18:00;-25,4;50,8
395;2020/03/24  14:19:00;-23,4;54,7
396;2020/03/24  14:19:00;-21,4;54,7
397;2020/03/24  14:20:00;-19,4;53,2
398;2020/03/24  14:20:00;-17,4;53,2
399;2020/03/24  14:21:00;-15,4;51,8
400;2020/03/24  14:21:00;-13,4;50,8
401;2020/03/24  14:22:00;-11,4;47,2
402;2020/03/24  14:22:00;-9,4;54,7
403;2020/03/24  14:23:00;-7,4;53,2
404;2020/03/24  14:23:00;-5,4;51,7
405;2020/03/24  14:24:00;-3,4;51,2
406;2020/03/24  14:24:00;-1,4;51,2
407;2020/03/24  14:25:00;-48,4;50,3
408;2020/03/24  14:25:00;-44,4;49,3
409;2020/03/24  14:26:00;-40,4;46,1
410;2020/03/24  14:26:00;-36,4;53,6
411;2020/03/24  14:27:00;-32,4;52,2
412;2020/03/24  14:27:00;-28,4;51,2
413;2020/03/24  14:28:00;-24,4;50,7
414;2020/03/24  14:28:00;-20,4;50,2
415;2020/03/24  14:29:00;-16,4;49,2
416;2020/03/24  14:29:00;-12,4;48,7
417;2020/03/24  14:30:00;-8,4;45,1
418;2020/03/24  14:30:00;-4,4;52,1
419;2020/03/24  14:31:00;-0,4;52,1
420;2020/03/24  14:31:00;-73,4;50,7
421;2020/03/24  14:32:00;-69,4;50,2
422;2020/03/24  14:32:00;-65,4;49,7
423;2020/03/24  14:33:00;-61,4;48,7
424;2020/03/24  14:33:00;-57,4;48,2
425;2020/03/24  14:34:00;-53,4;48,2
426;2020/03/24  14:34:00;-49,4;51,1
427;2020/03/24  14:35:00;-45,4;51,1
428;2020/03/24  14:35:00;-41,4;50,1
429;2020/03/24  14:36:00;-37,4;49,2
430;2020/03/24  14:36:00;-33,4;49,2
431;2020/03/24  14:37:00;-29,4;48,2
432;2020/03/24  14:37:00;-25,4;48,2
433;2020/03/24  14:38:00;-21,4;48,2
434;2020/03/24  14:38:00;-17,4;48,2
435;2020/03/24  14:39:00;-13,4;48,7
436;2020/03/24  14:39:00;-9,4;48,2
437;2020/03/24  14:40:00;-5,4;47,7
438;2020/03/24  14:40:00;-1,4;47,7
439;2020/03/24  14:41:00;2,6;47,2
440;2020/03/24  14:41:00;-22,4;47,2
441;2020/03/24  14:42:00;-47,4;47,7
442;2020/03/24  14:42:00;-45,4;48,2
443;2020/03/24  14:43:00;-43,4;48,2
444;2020/03/24  14:43:00;-41,4;47,2
445;2020/03/24  14:44:00;-39,4;47,2
446;2020/03/24  14:44:00;-37,4;47,2
447;2020/03/24  14:45:00;-35,4;46,7
448;2020/03/24  14:45:00;-33,4;47,2
449;2020/03/24  14:46:00;-31,4;47,6
450;2020/03/24  14:46:00;-29,4;47,6
451;2020/03/24  14:47:00;-27,4;47,1
452;2020/03/24  14:47:00;-25,4;47,2
453;2020/03/24  14:48:00;-23,4;46,7
454;2020/03/24  14:48:00;-21,4;46,1
455;2020/03/24  14:49:00;-19,4;46,6
456;2020/03/24  14:49:00;-17,4;47,1
457;2020/03/24  14:50:00;-15,4;47,1
458;2020/03/24  14:50:00;-13,4;47,1
459;2020/03/24  14:51:00;-11,4;46,6
460;2020/03/24  14:51:00;-9,4;46,1
461;2020/03/24  14:52:00;-7,4;46,1
462;2020/03/24  14:52:00;-5,4;46,1
463;2020/03/24  14:53:00;-3,4;47,1
464;2020/03/24  14:53:00;-1,4;47,1
465;2020/03/24  14:54:00;-48,4;46,6
466;2020/03/24  14:54:00;-44,4;46,6
467;2020/03/24  14:55:00;-40,4;46,1
468;2020/03/24  14:55:00;-36,4;46,1
469;2020/03/24  14:56:00;-32,4;46,1
470;2020/03/24  14:56:00;-28,4;47,1
471;2020/03/24  14:57:00;-24,4;47,6
472;2020/03/24  14:57:00;-20,4;47,1
473;2020/03/24  14:58:00;-16,4;46,1
474;2020/03/24  14:58:00;-12,4;45,6
475;2020/03/24  14:59:00;-8,4;45,6
476;2020/03/24  14:59:00;-4,4;45,1
477;2020/03/24  15:00:00;-0,4;45,6
478;2020/03/24  15:00:00;-73,4;46
479;2020/03/24  15:01:00;-69,4;46,1
480;2020/03/24  15:01:00;-65,4;46,1
481;2020/03/24  15:02:00;-61,4;45,6
482;2020/03/24  15:02:00;-57,4;45
483;2020/03/24  15:03:00;-53,4;45
484;2020/03/24  15:03:00;-49,4;45
485;2020/03/24  15:04:00;-45,4;46
486;2020/03/24  15:04:00;-41,4;46
487;2020/03/24  15:05:00;-37,4;45,5
488;2020/03/24  15:05:00;-33,4;45,5
489;2020/03/24  15:06:00;-29,4;45
490;2020/03/24  15:06:00;-25,4;45
491;2020/03/24  15:07:00;-21,4;45
492;2020/03/24  15:07:00;-17,4;45,5
493;2020/03/24  15:08:00;-13,4;46
494;2020/03/24  15:08:00;-9,4;45,5
495;2020/03/24  15:09:00;-5,4;45
496;2020/03/24  15:09:00;-1,4;45
497;2020/03/24  15:10:00;2,6;44,5
498;2020/03/24  15:10:00;-22,4;45
499;2020/03/24  15:11:00;-47,4;45,5
500;2020/03/24  15:11:00;-45,4;45
501;2020/03/24  15:12:00;-43,4;45
502;2020/03/24  15:12:00;-41,4;44,5
503;2020/03/24  15:13:00;-39,4;44,5
504;2020/03/24  15:13:00;-37,4;44,5
505;2020/03/24  15:14:00;-35,4;44,5
506;2020/03/24  15:14:00;-33,4;44,9
507;2020/03/24  15:15:00;-31,4;44,9
508;2020/03/24  15:15:00;-29,4;45
509;2020/03/24  15:16:00;-27,4;45
510;2020/03/24  15:16:00;-25,4;43,9
511;2020/03/24  15:17:00;-23,4;43,9
512;2020/03/24  15:17:00;-21,4;44,4
513;2020/03/24  15:18:00;-19,4;44,9
514;2020/03/24  15:18:00;-17,4;44,9
515;2020/03/24  15:19:00;-15,4;44,4
516;2020/03/24  15:19:00;-13,4;44,4
517;2020/03/24  15:20:00;-11,4;43,9
518;2020/03/24  15:20:00;-9,4;43,9
519;2020/03/24  15:21:00;-7,4;44,4
520;2020/03/24  15:21:00;-5,4;44,9
521;2020/03/24  15:22:00;-3,4;44,9
522;2020/03/24  15:22:00;-1,4;44,4
523;2020/03/24  15:23:00;-48,4;43,9
524;2020/03/24  15:23:00;-44,4;43,9
525;2020/03/24  15:24:00;-40,4;43,9
526;2020/03/24  15:24:00;-36,4;44,9
527;2020/03/24  15:25:00;-32,4;44,9
528;2020/03/24  15:25:00;-28,4;44,4
529;2020/03/24  15:26:00;-24,4;43,9
530;2020/03/24  15:26:00;-20,4;43,9
531;2020/03/24  15:27:00;-16,4;43,9
532;2020/03/24  15:27:00;-12,4;43,9
533;2020/03/24  15:28:00;-8,4;44,9
534;2020/03/24  15:28:00;-4,4;44,4
535;2020/03/24  15:29:00;-0,4;44,4
536;2020/03/24  15:29:00;-73,4;43,9
537;2020/03/24  15:30:00;-69,4;43,9
538;2020/03/24  15:30:00;-65,4;43,9
539;2020/03/24  15:31:00;-61,4;43,8
540;2020/03/24  15:31:00;-57,4;44,9
541;2020/03/24  15:32:00;-53,4;44,3
542;2020/03/24  15:32:00;-49,4;44,4
543;2020/03/24  15:33:00;-45,4;44,3
544;2020/03/24  15:33:00;-41,4;44,9
545;2020/03/24  15:34:00;-37,4;44,8
546;2020/03/24  15:34:00;-33,4;45,9
547;2020/03/24  15:35:00;-29,4;46,4
548;2020/03/24  15:35:00;-25,4;45,9
549;2020/03/24  15:36:00;-21,4;45,4
550;2020/03/24  15:36:00;-17,4;44,9
551;2020/03/24  15:37:00;-13,4;45
552;2020/03/24  15:37:00;-9,4;44,9
553;2020/03/24  15:38:00;-5,4;45,9
554;2020/03/24  15:38:00;-1,4;45,9
555;2020/03/24  15:39:00;2,6;46,4
556;2020/03/24  15:39:00;-22,4;47
557;2020/03/24  15:40:00;-47,4;47
558;2020/03/24  15:40:00;-45,4;47
559;2020/03/24  15:41:00;-43,4;47
560;2020/03/24  15:41:00;-41,4;47
561;2020/03/24  15:42:00;-39,4;47
562;2020/03/24  15:42:00;-37,4;47
563;2020/03/24  15:43:00;-35,4;47
564;2020/03/24  15:43:00;-33,4;47
565;2020/03/24  15:44:00;-31,4;47,1
566;2020/03/24  15:44:00;-29,4;47,1
567;2020/03/24  15:45:00;-27,4;47,1
568;2020/03/24  15:45:00;-25,4;47,1
569;2020/03/24  15:46:00;-23,4;47,1
570;2020/03/24  15:46:00;-21,4;47,6
571;2020/03/24  15:47:00;-19,4;47,7
572;2020/03/24  15:47:00;-17,4;47,7
