RC-4HC Temperature+Humidity Data Logger;;;
User Information;00V282;;
42;2022-05-16 13:13:52;15,7;47,3
43;2022-05-16 13:18:52;15,8;47,3
44;2022-05-16 13:23:52;15,8;47,3
45;2022-05-16 13:28:52;15,8;47,1
46;2022-05-16 13:33:52;15,9;47
47;2022-05-16 13:38:52;15,9;47
48;2022-05-16 13:43:52;16;46,9
49;2022-05-16 13:48:52;16;46,9
50;2022-05-16 13:53:52;16;47,1
51;2022-05-16 13:58:52;16;47,1
52;2022-05-16 14:03:52;16,1;47,1
53;2022-05-16 14:08:52;16,1;47,2
54;2022-05-16 14:13:52;16,2;47,2
55;2022-05-16 14:18:52;16,2;47,3
56;2022-05-16 14:23:52;16,3;47,3
57;2022-05-16 14:28:52;16,3;47,2
58;2022-05-16 14:33:52;16,3;47,2
59;2022-05-16 14:38:52;16,4;47,3
60;2022-05-16 14:43:52;16,4;47,4
61;2022-05-16 14:48:52;16,4;47,6
62;2022-05-16 14:53:52;16,5;47,7
63;2022-05-16 14:58:52;16,5;47,9
64;2022-05-16 15:03:52;16,5;47,9
65;2022-05-16 15:08:52;16,6;48,1
66;2022-05-16 15:13:52;17,1;48,3
67;2022-05-16 15:18:52;16,9;47,8
68;2022-05-16 15:23:52;16,7;48,1
69;2022-05-16 15:28:52;16,7;48,2
70;2022-05-16 15:33:52;16,7;48,3
71;2022-05-16 15:38:52;16,7;48,4
72;2022-05-16 15:43:52;16,7;48,4
73;2022-05-16 15:48:52;16,7;48,4
74;2022-05-16 15:53:52;16,8;48,4
75;2022-05-16 15:58:52;16,8;48,4
76;2022-05-16 16:03:52;16,8;48,4
77;2022-05-16 16:08:52;16,7;48,4
78;2022-05-16 16:13:52;16,7;48,4
79;2022-05-16 16:18:52;16,7;48,4
80;2022-05-16 16:23:52;16,7;48,4
81;2022-05-16 16:28:52;16,7;48,5
82;2022-05-16 16:33:52;16,7;48,5
83;2022-05-16 16:38:52;16,7;48,6
84;2022-05-16 16:43:52;16,7;48,6
85;2022-05-16 16:48:52;16,7;48,6
86;2022-05-16 16:53:52;16,7;48,7
87;2022-05-16 16:58:52;16,7;48,7
88;2022-05-16 17:03:52;16,7;48,8
89;2022-05-16 17:08:52;16,7;48,8
90;2022-05-16 17:13:52;16,7;48,9
91;2022-05-16 17:18:52;16,7;48,9
92;2022-05-16 17:23:52;16,7;49
93;2022-05-16 17:28:52;16,6;49,1
94;2022-05-16 17:33:52;16,6;49,2
95;2022-05-16 17:38:52;16,5;49,3
96;2022-05-16 17:43:52;16,5;49,3
97;2022-05-16 17:48:52;16,5;49,4
98;2022-05-16 17:53:52;16,4;49,5
99;2022-05-16 17:58:52;16,4;49,5
100;2022-05-16 18:03:52;16,3;49,6
101;2022-05-16 18:08:52;16,2;49,8
102;2022-05-16 18:13:52;16,2;49,8
103;2022-05-16 18:18:52;16,1;49,9
104;2022-05-16 18:23:52;16,1;50
105;2022-05-16 18:28:52;16;50,1
106;2022-05-16 18:33:52;16;50,2
107;2022-05-16 18:38:52;16;50,3
108;2022-05-16 18:43:52;16;50,3
109;2022-05-16 18:48:52;15,9;50,4
110;2022-05-16 18:53:52;15,9;50,4
111;2022-05-16 18:58:52;15,8;50,5
112;2022-05-16 19:03:52;15,8;50,6
113;2022-05-16 19:08:52;15,7;50,6
114;2022-05-16 19:13:52;15,7;50,6
115;2022-05-16 19:18:52;15,7;50,6
116;2022-05-16 19:23:52;15,6;50,7
117;2022-05-16 19:28:52;15,6;50,7
118;2022-05-16 19:33:52;15,5;50,7
119;2022-05-16 19:38:52;15,5;50,8
120;2022-05-16 19:43:52;15,5;50,8
121;2022-05-16 19:48:52;15,4;50,9
122;2022-05-16 19:53:52;15,4;51
123;2022-05-16 19:58:52;15,4;51,1
124;2022-05-16 20:03:52;15,4;51,1
125;2022-05-16 20:08:52;15,4;51,2
126;2022-05-16 20:13:52;15,3;51,2
127;2022-05-16 20:18:52;15,3;51,3
128;2022-05-16 20:23:52;15,3;51,4
129;2022-05-16 20:28:52;15,3;51,4
130;2022-05-16 20:33:52;15,2;51,5
131;2022-05-16 20:38:52;15,2;51,5
132;2022-05-16 20:43:52;15,2;51,6
133;2022-05-16 20:48:52;15,1;51,7
134;2022-05-16 20:53:52;15,1;51,8
135;2022-05-16 20:58:52;15,1;51,8
136;2022-05-16 21:03:52;15;51,9
137;2022-05-16 21:08:52;15;51,9
138;2022-05-16 21:13:52;15;52
139;2022-05-16 21:18:52;15;52
140;2022-05-16 21:23:52;14,9;52
141;2022-05-16 21:28:52;14,9;52
142;2022-05-16 21:33:52;14,9;52,1
143;2022-05-16 21:38:52;14,8;52,1
144;2022-05-16 21:43:52;14,8;52,1
145;2022-05-16 21:48:52;14,7;52,2
146;2022-05-16 21:53:52;14,7;52,2
147;2022-05-16 21:58:52;14,7;52,2
148;2022-05-16 22:03:52;14,7;52,2
149;2022-05-16 22:08:52;14,7;52,2
150;2022-05-16 22:13:52;14,6;52,2
151;2022-05-16 22:18:52;14,6;52,2
152;2022-05-16 22:23:52;14,6;52,2
153;2022-05-16 22:28:52;14,5;52,3
154;2022-05-16 22:33:52;14,5;52,3
155;2022-05-16 22:38:52;14,5;52,3
156;2022-05-16 22:43:52;14,4;52,2
157;2022-05-16 22:48:52;14,4;52,2
158;2022-05-16 22:53:52;14,4;52,2
159;2022-05-16 22:58:52;14,3;52,2
160;2022-05-16 23:03:52;14,3;52,2
161;2022-05-16 23:08:52;14,3;52,4
162;2022-05-16 23:13:52;14,2;52,3
163;2022-05-16 23:18:52;14,2;52,4
164;2022-05-16 23:23:52;14,2;52,4
165;2022-05-16 23:28:52;14,1;52,4
166;2022-05-16 23:33:52;14,1;52,4
167;2022-05-16 23:38:52;14,1;52,4
168;2022-05-16 23:43:52;14,1;52,4
169;2022-05-16 23:48:52;14;52,5
170;2022-05-16 23:53:52;14;52,5
171;2022-05-16 23:58:52;14;52,5
172;2022-05-17 00:03:52;14;52,5
173;2022-05-17 00:08:52;14;52,5
174;2022-05-17 00:13:52;14;52,5
175;2022-05-17 00:18:52;14;52,5
176;2022-05-17 00:23:52;13,9;52,5
177;2022-05-17 00:28:52;13,9;52,5
178;2022-05-17 00:33:52;13,9;52,5
179;2022-05-17 00:38:52;13,9;52,5
180;2022-05-17 00:43:52;13,8;52,5
181;2022-05-17 00:48:52;13,8;52,5
182;2022-05-17 00:53:52;13,8;52,5
183;2022-05-17 00:58:52;13,7;52,5
184;2022-05-17 01:03:52;13,7;52,4
185;2022-05-17 01:08:52;13,7;52,4
186;2022-05-17 01:13:52;13,7;52,3
187;2022-05-17 01:18:52;13,6;52,3
188;2022-05-17 01:23:52;13,6;52,3
189;2022-05-17 01:28:52;13,6;52,3
190;2022-05-17 01:33:52;13,6;52,2
191;2022-05-17 01:38:52;13,5;52,2
192;2022-05-17 01:43:52;13,5;52,1
193;2022-05-17 01:48:52;13,5;52
194;2022-05-17 01:53:52;13,4;52
195;2022-05-17 01:58:52;13,4;52
196;2022-05-17 02:03:52;13,4;51,9
197;2022-05-17 02:08:52;13,4;51,9
198;2022-05-17 02:13:52;13,4;51,8
199;2022-05-17 02:18:52;13,4;51,7
200;2022-05-17 02:23:52;13,4;51,7
201;2022-05-17 02:28:52;13,3;51,6
202;2022-05-17 02:33:52;13,3;51,6
203;2022-05-17 02:38:52;13,3;51,5
204;2022-05-17 02:43:52;13,2;51,4
205;2022-05-17 02:48:52;13,2;51,4
206;2022-05-17 02:53:52;13,2;51,3
207;2022-05-17 02:58:52;13,2;51,1
208;2022-05-17 03:03:52;13,1;51,2
209;2022-05-17 03:08:52;13,1;51,1
210;2022-05-17 03:13:52;13,1;51,1
211;2022-05-17 03:18:52;13;51
212;2022-05-17 03:23:52;13;50,9
213;2022-05-17 03:28:52;13;50,9
214;2022-05-17 03:33:52;12,9;50,7
215;2022-05-17 03:38:52;12,9;50,7
216;2022-05-17 03:43:52;12,9;50,7
217;2022-05-17 03:48:52;12,9;50,6
218;2022-05-17 03:53:52;12,8;50,6
219;2022-05-17 03:58:52;12,8;50,6
220;2022-05-17 04:03:52;12,8;50,5
221;2022-05-17 04:08:52;12,8;50,5
222;2022-05-17 04:13:52;12,7;50,5
223;2022-05-17 04:18:52;12,7;50,5
224;2022-05-17 04:23:52;12,7;50,5
225;2022-05-17 04:28:52;12,7;50,5
226;2022-05-17 04:33:52;12,7;50,5
227;2022-05-17 04:38:52;12,7;50,4
228;2022-05-17 04:43:52;12,7;50,4
229;2022-05-17 04:48:52;12,7;50,4
230;2022-05-17 04:53:52;12,6;50,3
231;2022-05-17 04:58:52;12,6;50,3
232;2022-05-17 05:03:52;12,6;50,3
233;2022-05-17 05:08:52;12,6;50,3
234;2022-05-17 05:13:52;12,5;50,3
235;2022-05-17 05:18:52;12,5;50,3
236;2022-05-17 05:23:52;12,5;50,4
237;2022-05-17 05:28:52;12,5;50,3
238;2022-05-17 05:33:52;12,5;50,3
239;2022-05-17 05:38:52;12,5;50,3
240;2022-05-17 05:43:52;12,4;50,3
241;2022-05-17 05:48:52;12,5;50,4
242;2022-05-17 05:53:52;12,5;50,4
243;2022-05-17 05:58:52;12,4;50,4
244;2022-05-17 06:03:52;12,4;50,4
245;2022-05-17 06:08:52;12,4;50,4
246;2022-05-17 06:13:52;12,4;50,4
247;2022-05-17 06:18:52;12,4;50,3
248;2022-05-17 06:23:52;12,3;50,4
249;2022-05-17 06:28:52;12,3;50,4
250;2022-05-17 06:33:52;12,3;50,4
251;2022-05-17 06:38:52;12,3;50,4
252;2022-05-17 06:43:52;12,3;50,3
253;2022-05-17 06:48:52;12,2;50,3
254;2022-05-17 06:53:52;12,2;50,3
255;2022-05-17 06:58:52;12,2;50,4
256;2022-05-17 07:03:52;12,2;50,4
257;2022-05-17 07:08:52;12,2;50,4
258;2022-05-17 07:13:52;12,2;50,4
259;2022-05-17 07:18:52;12,1;50,3
260;2022-05-17 07:23:52;12,1;50,3
261;2022-05-17 07:28:52;12,1;50,3
262;2022-05-17 07:33:52;12,1;50,3
263;2022-05-17 07:38:52;12,1;50,4
264;2022-05-17 07:43:52;12,1;50,3
265;2022-05-17 07:48:52;12,1;50,4
266;2022-05-17 07:53:52;12;50,4
267;2022-05-17 07:58:52;12;50,4
268;2022-05-17 08:03:52;12;50,4
269;2022-05-17 08:08:52;12;50,4
270;2022-05-17 08:13:52;12,1;50,5
271;2022-05-17 08:18:52;12,1;50,5
272;2022-05-17 08:23:52;12,1;50,6
273;2022-05-17 08:28:52;12,1;50,6
274;2022-05-17 08:33:52;12,2;50,6
275;2022-05-17 08:38:52;12,2;50,7
276;2022-05-17 08:43:52;12,3;50,7
277;2022-05-17 08:48:52;12,3;50,7
278;2022-05-17 08:53:52;12,4;50,7
279;2022-05-17 08:58:52;12,4;50,9
280;2022-05-17 09:03:52;12,5;51
281;2022-05-17 09:08:52;12,5;51
282;2022-05-17 09:13:52;12,6;51,2
283;2022-05-17 09:18:52;12,7;51,2
284;2022-05-17 09:23:52;12,7;51,3
285;2022-05-17 09:28:52;12,7;51,2
286;2022-05-17 09:33:52;12,8;51,2
287;2022-05-17 09:38:52;12,9;51,2
288;2022-05-17 09:43:52;12,9;51,3
289;2022-05-17 09:48:52;13;51,3
290;2022-05-17 09:53:52;13,1;51,3
291;2022-05-17 09:58:52;13,2;51,3
292;2022-05-17 10:03:52;13,2;51,4
293;2022-05-17 10:08:52;13,3;51,6
294;2022-05-17 10:13:52;13,3;51,6
295;2022-05-17 10:18:52;13,4;51,3
296;2022-05-17 10:23:52;13,4;51,3
297;2022-05-17 10:28:52;13,5;51
298;2022-05-17 10:33:52;13,5;51,1
299;2022-05-17 10:38:52;13,6;51
300;2022-05-17 10:43:52;13,7;51
301;2022-05-17 10:48:52;13,7;51
302;2022-05-17 10:53:52;13,8;51,1
303;2022-05-17 10:58:52;13,9;51,1
304;2022-05-17 11:03:52;13,9;51,1
305;2022-05-17 11:08:52;14;51,2
306;2022-05-17 11:13:52;14;51,3
307;2022-05-17 11:18:52;14;51,4
308;2022-05-17 11:23:52;14,1;51,3
309;2022-05-17 11:28:52;14,2;51,1
310;2022-05-17 11:33:52;14,2;51,1
311;2022-05-17 11:38:52;14,3;51,1
312;2022-05-17 11:43:52;14,3;51,1
313;2022-05-17 11:48:52;14,4;51,2
314;2022-05-17 11:53:52;14,4;51,3
315;2022-05-17 11:58:52;14,5;51,3
316;2022-05-17 12:03:52;14,5;51,3
317;2022-05-17 12:08:52;14,6;51,3
318;2022-05-17 12:13:52;14,6;51,2
319;2022-05-17 12:18:52;14,7;51,2
320;2022-05-17 12:23:52;14,7;51,3
321;2022-05-17 12:28:52;14,7;51,3
322;2022-05-17 12:33:52;14,8;51,1
323;2022-05-17 12:38:52;14,8;51
324;2022-05-17 12:43:52;14,9;50,9
325;2022-05-17 12:48:52;14,9;50,8
326;2022-05-17 12:53:52;15;50,7
327;2022-05-17 12:58:52;15,1;50,7
328;2022-05-17 13:03:52;15,1;50,6
329;2022-05-17 13:08:52;15,2;50,6
330;2022-05-17 13:13:52;15,3;50,7
331;2022-05-17 13:18:52;15,4;50,9
332;2022-05-17 13:23:52;15,4;51
333;2022-05-17 13:28:52;15,4;51
334;2022-05-17 13:33:52;15,5;51
335;2022-05-17 13:38:52;15,5;50,9
336;2022-05-17 13:43:52;15,6;50,7
337;2022-05-17 13:48:52;15,6;50,7
338;2022-05-17 13:53:52;15,7;50,7
339;2022-05-17 13:58:52;15,7;50,6
340;2022-05-17 14:03:52;15,8;50,9
341;2022-05-17 14:08:52;15,9;50,8
342;2022-05-17 14:13:52;15,9;50,6
343;2022-05-17 14:18:52;15,9;50,5
344;2022-05-17 14:23:52;16;50,5
345;2022-05-17 14:28:52;16;50,5
346;2022-05-17 14:33:52;16;50,5
347;2022-05-17 14:38:52;16;50,5
348;2022-05-17 14:43:52;16;50,5
349;2022-05-17 14:48:52;16,1;50,5
350;2022-05-17 14:53:52;16,1;50,6
351;2022-05-17 14:58:52;16,2;50,8
352;2022-05-17 15:03:52;16,2;50,7
353;2022-05-17 15:08:52;16,2;50,8
354;2022-05-17 15:13:52;16,3;50,8
355;2022-05-17 15:18:52;16,3;50,7
356;2022-05-17 15:23:52;16,3;50,8
357;2022-05-17 15:28:52;16,4;50,8
358;2022-05-17 15:33:52;16,4;50,9
359;2022-05-17 15:38:52;16,4;50,8
360;2022-05-17 15:43:52;16,4;50,8
361;2022-05-17 15:48:52;16,4;50,8
362;2022-05-17 15:53:52;16,5;50,9
363;2022-05-17 15:58:52;16,5;50,8
364;2022-05-17 16:03:52;16,5;50,8
365;2022-05-17 16:08:52;16,5;51
366;2022-05-17 16:13:52;16,5;51
367;2022-05-17 16:18:52;16,5;51
368;2022-05-17 16:23:52;16,5;51
369;2022-05-17 16:28:52;16,5;51
370;2022-05-17 16:33:52;16,6;51,1
371;2022-05-17 16:38:52;16,6;51,1
372;2022-05-17 16:43:52;16,6;51,1
373;2022-05-17 16:48:52;16,6;51,1
374;2022-05-17 16:53:52;16,6;51,2
375;2022-05-17 16:58:52;16,5;51,2
376;2022-05-17 17:03:52;16,5;51,4
377;2022-05-17 17:08:52;16,5;51,5
378;2022-05-17 17:13:52;16,5;51,4
379;2022-05-17 17:18:52;16,4;51,2
380;2022-05-17 17:23:52;16,4;51
381;2022-05-17 17:28:52;16,3;50,9
382;2022-05-17 17:33:52;16,2;50,9
383;2022-05-17 17:38:52;16,2;50,8
384;2022-05-17 17:43:52;16,1;50,9
385;2022-05-17 17:48:52;16;51,1
386;2022-05-17 17:53:52;16;51,3
387;2022-05-17 17:58:52;15,9;51,4
388;2022-05-17 18:03:52;15,9;51,6
389;2022-05-17 18:08:52;15,9;51,7
390;2022-05-17 18:13:52;15,8;51,8
391;2022-05-17 18:18:52;15,8;51,8
392;2022-05-17 18:23:52;15,8;51,9
393;2022-05-17 18:28:52;15,8;51,9
394;2022-05-17 18:33:52;15,7;51,9
395;2022-05-17 18:38:52;15,7;52
396;2022-05-17 18:43:52;15,6;52
397;2022-05-17 18:48:52;15,6;52,1
398;2022-05-17 18:53:52;15,5;52,1
399;2022-05-17 18:58:52;15,4;52,2
400;2022-05-17 19:03:52;15,4;52,2
401;2022-05-17 19:08:52;15,4;52,3
402;2022-05-17 19:13:52;15,3;52,3
403;2022-05-17 19:18:52;15,3;52,4
404;2022-05-17 19:23:52;15,2;52,5
405;2022-05-17 19:28:52;15,2;52,5
406;2022-05-17 19:33:52;15,1;52,6
407;2022-05-17 19:38:52;15;52,7
408;2022-05-17 19:43:52;15;52,8
409;2022-05-17 19:48:52;14,9;52,9
410;2022-05-17 19:53:52;14,9;52,9
411;2022-05-17 19:58:52;14,8;53
412;2022-05-17 20:03:52;14,8;53
413;2022-05-17 20:08:52;14,7;53,1
414;2022-05-17 20:13:52;14,7;53,1
415;2022-05-17 20:18:52;14,7;53,1
416;2022-05-17 20:23:52;14,6;53,1
417;2022-05-17 20:28:52;14,6;53,1
418;2022-05-17 20:33:52;14,6;53,1
419;2022-05-17 20:38:52;14,5;53,1
420;2022-05-17 20:43:52;14,5;53,2
421;2022-05-17 20:48:52;14,4;53,2
422;2022-05-17 20:53:52;14,4;53,3
423;2022-05-17 20:58:52;14,3;53,3
424;2022-05-17 21:03:52;14,3;53,3
425;2022-05-17 21:08:52;14,3;53,2
426;2022-05-17 21:13:52;14,2;53,2
427;2022-05-17 21:18:52;14,2;53,1
428;2022-05-17 21:23:52;14,1;53,1
429;2022-05-17 21:28:52;14,1;53,1
430;2022-05-17 21:33:52;14,1;53
431;2022-05-17 21:38:52;14;53
432;2022-05-17 21:43:52;14;52,9
433;2022-05-17 21:48:52;14;52,9
434;2022-05-17 21:53:52;14;52,9
435;2022-05-17 21:58:52;14;52,9
436;2022-05-17 22:03:52;13,9;52,8
437;2022-05-17 22:08:52;13,9;52,9
438;2022-05-17 22:13:52;13,9;52,9
439;2022-05-17 22:18:52;13,8;52,8
440;2022-05-17 22:23:52;13,8;52,7
441;2022-05-17 22:28:52;13,8;52,7
442;2022-05-17 22:33:52;13,7;52,7
443;2022-05-17 22:38:52;13,7;52,6
444;2022-05-17 22:43:52;13,7;52,6
445;2022-05-17 22:48:52;13,7;52,6
446;2022-05-17 22:53:52;13,6;52,6
447;2022-05-17 22:58:52;13,6;52,5
448;2022-05-17 23:03:52;13,6;52,5
449;2022-05-17 23:08:52;13,6;52,5
450;2022-05-17 23:13:52;13,6;52,5
451;2022-05-17 23:18:52;13,5;52,5
452;2022-05-17 23:23:52;13,5;52,5
453;2022-05-17 23:28:52;13,5;52,4
454;2022-05-17 23:33:52;13,4;52,4
455;2022-05-17 23:38:52;13,4;52,4
456;2022-05-17 23:43:52;13,4;52,4
457;2022-05-17 23:48:52;13,4;52,5
458;2022-05-17 23:53:52;13,4;52,4
459;2022-05-17 23:58:52;13,4;52,5
460;2022-05-18 00:03:52;13,4;52,5
461;2022-05-18 00:08:52;13,3;52,5
462;2022-05-18 00:13:52;13,3;52,5
463;2022-05-18 00:18:52;13,3;52,5
464;2022-05-18 00:23:52;13,3;52,6
465;2022-05-18 00:28:52;13,3;52,6
466;2022-05-18 00:33:52;13,3;52,6
467;2022-05-18 00:38:52;13,3;52,6
468;2022-05-18 00:43:52;13,2;52,5
469;2022-05-18 00:48:52;13,2;52,5
470;2022-05-18 00:53:52;13,2;52,4
471;2022-05-18 00:58:52;13,2;52,4
472;2022-05-18 01:03:52;13,2;52,4
473;2022-05-18 01:08:52;13,1;52,4
474;2022-05-18 01:13:52;13,1;52,3
475;2022-05-18 01:18:52;13,1;52,3
476;2022-05-18 01:23:52;13,1;52,3
477;2022-05-18 01:28:52;13;52,3
478;2022-05-18 01:33:52;13;52,3
479;2022-05-18 01:38:52;13;52,2
480;2022-05-18 01:43:52;13;52,2
481;2022-05-18 01:48:52;13;52,1
482;2022-05-18 01:53:52;13;52
483;2022-05-18 01:58:52;12,9;52
484;2022-05-18 02:03:52;12,9;52
485;2022-05-18 02:08:52;12,9;51,9
486;2022-05-18 02:13:52;12,9;51,8
487;2022-05-18 02:18:52;12,8;51,8
488;2022-05-18 02:23:52;12,8;51,8
489;2022-05-18 02:28:52;12,8;51,8
490;2022-05-18 02:33:52;12,8;51,7
491;2022-05-18 02:38:52;12,8;51,7
492;2022-05-18 02:43:52;12,7;51,7
493;2022-05-18 02:48:52;12,7;51,6
494;2022-05-18 02:53:52;12,7;51,6
495;2022-05-18 02:58:52;12,7;51,5
496;2022-05-18 03:03:52;12,7;51,5
497;2022-05-18 03:08:52;12,7;51,5
498;2022-05-18 03:13:52;12,7;51,4
499;2022-05-18 03:18:52;12,7;51,4
500;2022-05-18 03:23:52;12,7;51,4
501;2022-05-18 03:28:52;12,7;51,4
502;2022-05-18 03:33:52;12,6;51,3
503;2022-05-18 03:38:52;12,6;51,3
504;2022-05-18 03:43:52;12,6;51,3
505;2022-05-18 03:48:52;12,6;51,2
506;2022-05-18 03:53:52;12,5;51,2
507;2022-05-18 03:58:52;12,5;51,1
508;2022-05-18 04:03:52;12,5;51,1
509;2022-05-18 04:08:52;12,5;51
510;2022-05-18 04:13:52;12,5;51
511;2022-05-18 04:18:52;12,5;51,1
512;2022-05-18 04:23:52;12,4;51
513;2022-05-18 04:28:52;12,4;51
514;2022-05-18 04:33:52;12,4;50,9
515;2022-05-18 04:38:52;12,4;50,8
516;2022-05-18 04:43:52;12,4;50,8
517;2022-05-18 04:48:52;12,4;50,7
518;2022-05-18 04:53:52;12,3;50,7
519;2022-05-18 04:58:52;12,3;50,6
520;2022-05-18 05:03:52;12,3;50,6
521;2022-05-18 05:08:52;12,3;50,5
522;2022-05-18 05:13:52;12,2;50,5
523;2022-05-18 05:18:52;12,2;50,4
524;2022-05-18 05:23:52;12,2;50,4
525;2022-05-18 05:28:52;12,2;50,3
526;2022-05-18 05:33:52;12,1;50,3
527;2022-05-18 05:38:52;12,1;50,3
528;2022-05-18 05:43:52;12,1;50,4
529;2022-05-18 05:48:52;12,1;50,3
530;2022-05-18 05:53:52;12,1;50,3
531;2022-05-18 05:58:52;12,1;50,3
532;2022-05-18 06:03:52;12,1;50,3
533;2022-05-18 06:08:52;12,1;50,3
534;2022-05-18 06:13:52;12;50,4
535;2022-05-18 06:18:52;12;50,4
536;2022-05-18 06:23:52;12;50,5
537;2022-05-18 06:28:52;12;50,5
538;2022-05-18 06:33:52;12;50,4
539;2022-05-18 06:38:52;12;50,4
540;2022-05-18 06:43:52;12;50,4
541;2022-05-18 06:48:52;12;50,4
542;2022-05-18 06:53:52;12;50,5
543;2022-05-18 06:58:52;12;50,5
544;2022-05-18 07:03:52;12;50,5
545;2022-05-18 07:08:52;12;50,5
546;2022-05-18 07:13:52;12;50,4
547;2022-05-18 07:18:52;12;50,5
548;2022-05-18 07:23:52;11,9;50,4
549;2022-05-18 07:28:52;11,9;50,6
550;2022-05-18 07:33:52;11,9;50,6
551;2022-05-18 07:38:52;11,9;50,5
552;2022-05-18 07:43:52;11,8;50,5
553;2022-05-18 07:48:52;11,9;50,6
554;2022-05-18 07:53:52;11,9;50,7
555;2022-05-18 07:58:52;11,9;50,9
556;2022-05-18 08:03:52;11,8;51,1
557;2022-05-18 08:08:52;11,8;51,3
558;2022-05-18 08:13:52;11,8;51,4
559;2022-05-18 08:18:52;11,9;51,5
560;2022-05-18 08:23:52;11,9;51,6
561;2022-05-18 08:28:52;11,9;51,7
562;2022-05-18 08:33:52;11,9;51,6
563;2022-05-18 08:38:52;11,9;51,6
564;2022-05-18 08:43:52;11,9;51,6
565;2022-05-18 08:48:52;11,9;51,7
566;2022-05-18 08:53:52;11,9;51,8
567;2022-05-18 08:58:52;11,9;51,9
568;2022-05-18 09:03:52;12;52
569;2022-05-18 09:08:52;12;52
570;2022-05-18 09:13:52;12;52,1
571;2022-05-18 09:18:52;12;52,1
572;2022-05-18 09:23:52;12,1;52,1
573;2022-05-18 09:28:52;12,1;52,2
574;2022-05-18 09:33:52;12,1;52,3
575;2022-05-18 09:38:52;12,2;52,4
576;2022-05-18 09:43:52;12,3;52,4
577;2022-05-18 09:48:52;12,3;52,5
578;2022-05-18 09:53:52;12,4;52,5
579;2022-05-18 09:58:52;12,5;52,5
580;2022-05-18 10:03:52;12,5;52,5
581;2022-05-18 10:08:52;12,6;52,5
582;2022-05-18 10:13:52;12,6;52,5
583;2022-05-18 10:18:52;12,7;52,6
584;2022-05-18 10:23:52;12,7;52,5
585;2022-05-18 10:28:52;12,8;52,6
586;2022-05-18 10:33:52;12,8;52,5
587;2022-05-18 10:38:52;12,9;52,5
588;2022-05-18 10:43:52;12,9;52,4
589;2022-05-18 10:48:52;13;52,5
590;2022-05-18 10:53:52;13,1;52,5
591;2022-05-18 10:58:52;13,1;52,6
592;2022-05-18 11:03:52;13,1;52,8
593;2022-05-18 11:08:52;13,2;52,8
594;2022-05-18 11:13:52;13,2;52,9
595;2022-05-18 11:18:52;13,3;52,9
596;2022-05-18 11:23:52;13,3;52,8
597;2022-05-18 11:28:52;13,4;52,8
598;2022-05-18 11:33:52;13,4;52,6
599;2022-05-18 11:38:52;13,4;52,6
600;2022-05-18 11:43:52;13,5;52,6
601;2022-05-18 11:48:52;13,5;52,6
