Informe de datos;;;;;
Archivo creado el:2022-05-28 18:27:33;;;;;
;;;;;
Información del dispositivo;;;;;
Modelo de dispositivo;RC-4HC;Intervalo de registro;5m;Hora de inicio;2022-05-21 11:32:19
48;2022-05-21 15:27:19;22,2;66,6;;
49;2022-05-21 15:32:19;22,3;66,6;;
50;2022-05-21 15:37:19;22,2;66,6;;
51;2022-05-21 15:42:19;22,3;66,2;;
52;2022-05-21 15:47:19;22,3;66,6;;
53;2022-05-21 15:52:19;22,3;66,6;;
54;2022-05-21 15:57:19;22,3;66,6;;
55;2022-05-21 16:02:19;22,2;66,6;;
56;2022-05-21 16:07:19;22,2;67,5;;
57;2022-05-21 16:12:19;22,2;67,5;;
58;2022-05-21 16:17:19;22,2;67,5;;
59;2022-05-21 16:22:19;22,1;68;;
60;2022-05-21 16:27:19;22,1;69,3;;
61;2022-05-21 16:32:19;22;69,3;;
62;2022-05-21 16:37:19;22;70,2;;
63;2022-05-21 16:42:19;21,9;70,2;;
64;2022-05-21 16:47:19;21,8;70,6;;
65;2022-05-21 16:52:19;21,8;70,6;;
66;2022-05-21 16:57:19;21,7;70,1;;
67;2022-05-21 17:02:19;21,6;70,1;;
68;2022-05-21 17:07:19;21,5;69,2;;
69;2022-05-21 17:12:19;21,5;69,2;;
70;2022-05-21 17:17:19;21,4;68,7;;
71;2022-05-21 17:22:19;21,3;68,3;;
72;2022-05-21 17:27:19;21,2;68,2;;
73;2022-05-21 17:32:19;21,1;68,2;;
74;2022-05-21 17:37:19;21,1;68,7;;
75;2022-05-21 17:42:19;21;68,2;;
76;2022-05-21 17:47:19;21;68,2;;
77;2022-05-21 17:52:19;20,9;68,7;;
78;2022-05-21 17:57:19;20,9;68,6;;
79;2022-05-21 18:02:19;20,9;68,6;;
80;2022-05-21 18:07:19;20,8;69,1;;
81;2022-05-21 18:12:19;20,7;69,1;;
82;2022-05-21 18:17:19;20,6;69,5;;
83;2022-05-21 18:22:19;20,6;69,5;;
84;2022-05-21 18:27:19;20,6;69,5;;
85;2022-05-21 18:32:19;20,5;69,9;;
86;2022-05-21 18:37:19;20,5;69,9;;
87;2022-05-21 18:42:19;20,4;69,9;;
88;2022-05-21 18:47:19;20,4;69,9;;
89;2022-05-21 18:52:19;20,3;70,4;;
90;2022-05-21 18:57:19;20,3;70,3;;
91;2022-05-21 19:02:19;20,3;70,3;;
92;2022-05-21 19:07:19;20,3;70,8;;
93;2022-05-21 19:12:19;20,2;70,8;;
94;2022-05-21 19:17:19;20,2;70,8;;
95;2022-05-21 19:22:19;20,2;70,8;;
96;2022-05-21 19:27:19;20,1;71,2;;
97;2022-05-21 19:32:19;20,1;71,2;;
98;2022-05-21 19:37:19;20;71,2;;
99;2022-05-21 19:42:19;20;71,2;;
100;2022-05-21 19:47:19;19,9;71,2;;
101;2022-05-21 19:52:19;19,9;71,6;;
102;2022-05-21 19:57:19;19,8;71,6;;
103;2022-05-21 20:02:19;19,8;71,6;;
104;2022-05-21 20:07:19;19,8;71,6;;
105;2022-05-21 20:12:19;19,8;71,6;;
106;2022-05-21 20:17:19;19,7;71,6;;
107;2022-05-21 20:22:19;19,7;71,6;;
108;2022-05-21 20:27:19;19,7;71,5;;
109;2022-05-21 20:32:19;19,6;71,5;;
110;2022-05-21 20:37:19;19,6;71,5;;
111;2022-05-21 20:42:19;19,6;71,5;;
112;2022-05-21 20:47:19;19,5;71,5;;
113;2022-05-21 20:52:19;19,5;71,5;;
114;2022-05-21 20:57:19;19,4;71,5;;
115;2022-05-21 21:02:19;19,4;71,5;;
116;2022-05-21 21:07:19;19,4;71,5;;
117;2022-05-21 21:12:19;19,3;71,5;;
118;2022-05-21 21:17:19;19,3;71,5;;
119;2022-05-21 21:22:19;19,3;71,5;;
120;2022-05-21 21:27:19;19,2;71,5;;
121;2022-05-21 21:32:19;19,2;71,5;;
122;2022-05-21 21:37:19;19,2;71,5;;
123;2022-05-21 21:42:19;19,2;71,4;;
124;2022-05-21 21:47:19;19,2;71,4;;
125;2022-05-21 21:52:19;19,1;71,4;;
126;2022-05-21 21:57:19;19,1;71,4;;
127;2022-05-21 22:02:19;19,1;71,4;;
128;2022-05-21 22:07:19;19,1;71,4;;
129;2022-05-21 22:12:19;19;71,4;;
130;2022-05-21 22:17:19;19;71,4;;
131;2022-05-21 22:22:19;19;71,4;;
132;2022-05-21 22:27:19;18,9;71,4;;
133;2022-05-21 22:32:19;18,9;71,4;;
134;2022-05-21 22:37:19;18,8;71,4;;
135;2022-05-21 22:42:19;18,8;71,4;;
136;2022-05-21 22:47:19;18,8;71,4;;
137;2022-05-21 22:52:19;18,7;71,4;;
138;2022-05-21 22:57:19;18,7;71,4;;
139;2022-05-21 23:02:19;18,7;71,4;;
140;2022-05-21 23:07:19;18,6;71,4;;
141;2022-05-21 23:12:19;18,6;71,3;;
142;2022-05-21 23:17:19;18,6;71,3;;
143;2022-05-21 23:22:19;18,6;71,3;;
144;2022-05-21 23:27:19;18,6;71,3;;
145;2022-05-21 23:32:19;18,5;71,3;;
146;2022-05-21 23:37:19;18,5;71,3;;
147;2022-05-21 23:42:19;18,5;71,3;;
148;2022-05-21 23:47:19;18,5;71,3;;
149;2022-05-21 23:52:19;18,4;71,3;;
150;2022-05-21 23:57:19;18,4;71,3;;
151;2022-05-22 00:02:19;18,4;71,3;;
152;2022-05-22 00:07:19;18,3;71,7;;
153;2022-05-22 00:12:19;18,3;71,3;;
154;2022-05-22 00:17:19;18,3;71,3;;
155;2022-05-22 00:22:19;18,3;71,7;;
156;2022-05-22 00:27:19;18,3;71,3;;
157;2022-05-22 00:32:19;18,2;71,3;;
158;2022-05-22 00:37:19;18,2;71,3;;
159;2022-05-22 00:42:19;18,1;71,3;;
160;2022-05-22 00:47:19;18,1;71,2;;
161;2022-05-22 00:52:19;18,1;71,2;;
162;2022-05-22 00:57:19;18;71,2;;
163;2022-05-22 01:02:19;18;71,2;;
164;2022-05-22 01:07:19;18;71,2;;
165;2022-05-22 01:12:19;18;71,2;;
166;2022-05-22 01:17:19;18;71,2;;
167;2022-05-22 01:22:19;17,9;71,2;;
168;2022-05-22 01:27:19;17,9;71,2;;
169;2022-05-22 01:32:19;17,9;71,2;;
170;2022-05-22 01:37:19;17,9;71,6;;
171;2022-05-22 01:42:19;17,9;71,6;;
172;2022-05-22 01:47:19;17,9;71,6;;
173;2022-05-22 01:52:19;17,9;71,6;;
174;2022-05-22 01:57:19;17,8;71,6;;
175;2022-05-22 02:02:19;17,8;71,6;;
176;2022-05-22 02:07:19;17,8;71,6;;
177;2022-05-22 02:12:19;17,7;71,6;;
178;2022-05-22 02:17:19;17,7;71,6;;
179;2022-05-22 02:22:19;17,7;71,6;;
180;2022-05-22 02:27:19;17,7;71,6;;
181;2022-05-22 02:32:19;17,6;71,6;;
182;2022-05-22 02:37:19;17,6;71,6;;
183;2022-05-22 02:42:19;17,6;71,6;;
184;2022-05-22 02:47:19;17,6;71,6;;
185;2022-05-22 02:52:19;17,6;71,6;;
186;2022-05-22 02:57:19;17,6;72;;
187;2022-05-22 03:02:19;17,5;72;;
188;2022-05-22 03:07:19;17,5;72;;
189;2022-05-22 03:12:19;17,5;72;;
190;2022-05-22 03:17:19;17,5;72;;
191;2022-05-22 03:22:19;17,5;72;;
192;2022-05-22 03:27:19;17,4;72;;
193;2022-05-22 03:32:19;17,4;72;;
194;2022-05-22 03:37:19;17,4;72,4;;
195;2022-05-22 03:42:19;17,4;72,4;;
196;2022-05-22 03:47:19;17,4;72,4;;
197;2022-05-22 03:52:19;17,4;72,4;;
198;2022-05-22 03:57:19;17,4;72,4;;
199;2022-05-22 04:02:19;17,4;72,4;;
200;2022-05-22 04:07:19;17,4;72,4;;
201;2022-05-22 04:12:19;17,4;72,4;;
202;2022-05-22 04:17:19;17,4;72,4;;
203;2022-05-22 04:22:19;17,4;72,4;;
204;2022-05-22 04:27:19;17,4;72,8;;
205;2022-05-22 04:32:19;17,4;72,8;;
206;2022-05-22 04:37:19;17,4;72,8;;
207;2022-05-22 04:42:19;17,4;72,8;;
208;2022-05-22 04:47:19;17,4;73,3;;
209;2022-05-22 04:52:19;17,4;73,3;;
210;2022-05-22 04:57:19;17,4;73,3;;
211;2022-05-22 05:02:19;17,4;73,3;;
212;2022-05-22 05:07:19;17,4;73,3;;
213;2022-05-22 05:12:19;17,4;73,7;;
214;2022-05-22 05:17:19;17,4;73,7;;
215;2022-05-22 05:22:19;17,4;73,7;;
216;2022-05-22 05:27:19;17,4;73,7;;
217;2022-05-22 05:32:19;17,4;73,7;;
218;2022-05-22 05:37:19;17,4;74,1;;
219;2022-05-22 05:42:19;17,4;74,1;;
220;2022-05-22 05:47:19;17,4;74,1;;
221;2022-05-22 05:52:19;17,4;74,1;;
222;2022-05-22 05:57:19;17,5;74,1;;
223;2022-05-22 06:02:19;17,5;74,1;;
224;2022-05-22 06:07:19;17,5;74,6;;
225;2022-05-22 06:12:19;17,5;74,6;;
226;2022-05-22 06:17:19;17,5;74,6;;
227;2022-05-22 06:22:19;17,5;74,6;;
228;2022-05-22 06:27:19;17,4;74,6;;
229;2022-05-22 06:32:19;17,4;74,6;;
230;2022-05-22 06:37:19;17,4;74,6;;
231;2022-05-22 06:42:19;17,4;75;;
232;2022-05-22 06:47:19;17,4;75;;
233;2022-05-22 06:52:19;17,4;74,6;;
234;2022-05-22 06:57:19;17,5;74,6;;
235;2022-05-22 07:02:19;17,5;74,6;;
236;2022-05-22 07:07:19;17,6;74,6;;
237;2022-05-22 07:12:19;17,6;74,6;;
238;2022-05-22 07:17:19;17,7;74,6;;
239;2022-05-22 07:22:19;17,7;74,6;;
240;2022-05-22 07:27:19;17,8;74,6;;
241;2022-05-22 07:32:19;17,8;74,2;;
242;2022-05-22 07:37:19;17,9;74,2;;
243;2022-05-22 07:42:19;18;74,2;;
244;2022-05-22 07:47:19;18;74,3;;
245;2022-05-22 07:52:19;18,1;74,3;;
246;2022-05-22 07:57:19;18,2;74,3;;
247;2022-05-22 08:02:19;18,3;74,3;;
248;2022-05-22 08:07:19;18,4;74,3;;
249;2022-05-22 08:12:19;18,6;73,9;;
250;2022-05-22 08:17:19;18,6;73,9;;
251;2022-05-22 08:22:19;18,8;74;;
252;2022-05-22 08:27:19;18,9;73,6;;
253;2022-05-22 08:32:19;19,1;73,6;;
254;2022-05-22 08:37:19;19,2;72,8;;
255;2022-05-22 08:42:19;19,3;72,3;;
256;2022-05-22 08:47:19;19,5;71,9;;
257;2022-05-22 08:52:19;19,6;71,1;;
258;2022-05-22 08:57:19;19,8;70,2;;
259;2022-05-22 09:02:19;19,9;69,8;;
260;2022-05-22 09:07:19;20,1;69,8;;
261;2022-05-22 09:12:19;20,3;69,4;;
262;2022-05-22 09:17:19;20,3;69;;
263;2022-05-22 09:22:19;20,5;69;;
264;2022-05-22 09:27:19;20,7;68,6;;
265;2022-05-22 09:32:19;20,8;68,2;;
266;2022-05-22 09:37:19;20,9;67,8;;
267;2022-05-22 09:42:19;21,1;67,3;;
268;2022-05-22 09:47:19;21,3;66,9;;
269;2022-05-22 09:52:19;21,4;66,5;;
270;2022-05-22 09:57:19;21,5;66;;
271;2022-05-22 10:02:19;21,7;65,1;;
272;2022-05-22 10:07:19;21,9;64,7;;
273;2022-05-22 10:12:19;22;64,3;;
274;2022-05-22 10:17:19;22,1;63,8;;
275;2022-05-22 10:22:19;22,2;63,4;;
276;2022-05-22 10:27:19;22,3;62,9;;
277;2022-05-22 10:32:19;22,5;62,4;;
278;2022-05-22 10:37:19;22,7;62;;
279;2022-05-22 10:42:19;22,8;61,6;;
280;2022-05-22 10:47:19;22,9;61,1;;
281;2022-05-22 10:52:19;23;61,1;;
282;2022-05-22 10:57:19;23,1;60,6;;
283;2022-05-22 11:02:19;23,3;60,2;;
284;2022-05-22 11:07:19;23,4;60,2;;
285;2022-05-22 11:12:19;23,5;60,2;;
286;2022-05-22 11:17:19;23,5;60,2;;
287;2022-05-22 11:22:19;23,6;60,2;;
288;2022-05-22 11:27:19;23,7;60,3;;
289;2022-05-22 11:32:19;23,7;60,3;;
290;2022-05-22 11:37:19;23,8;60,3;;
291;2022-05-22 11:42:19;24;59,8;;
292;2022-05-22 11:47:19;24;60,3;;
293;2022-05-22 11:52:19;24,1;60,3;;
294;2022-05-22 11:57:19;24;60,3;;
295;2022-05-22 12:02:19;24,1;60,3;;
296;2022-05-22 12:07:19;24,2;60,3;;
297;2022-05-22 12:12:19;24,2;60,3;;
298;2022-05-22 12:17:19;24,4;60,4;;
299;2022-05-22 12:22:19;24,5;59,9;;
300;2022-05-22 12:27:19;24,6;59,4;;
301;2022-05-22 12:32:19;24,6;59,4;;
302;2022-05-22 12:37:19;24,7;59,4;;
303;2022-05-22 12:42:19;24,7;59,4;;
304;2022-05-22 12:47:19;24,8;59,5;;
305;2022-05-22 12:52:19;24,9;59;;
306;2022-05-22 12:57:19;24,9;59;;
307;2022-05-22 13:02:19;24,9;59;;
308;2022-05-22 13:07:19;25,1;59;;
309;2022-05-22 13:12:19;25;58,5;;
310;2022-05-22 13:17:19;25,1;58,5;;
311;2022-05-22 13:22:19;25,1;58,5;;
312;2022-05-22 13:27:19;25,2;58;;
313;2022-05-22 13:32:19;25,2;58;;
314;2022-05-22 13:37:19;25,2;57,6;;
315;2022-05-22 13:42:19;25,2;57,1;;
316;2022-05-22 13:47:19;25,3;57,6;;
317;2022-05-22 13:52:19;25,3;57,6;;
318;2022-05-22 13:57:19;25,4;58,1;;
319;2022-05-22 14:02:19;25,4;58,1;;
320;2022-05-22 14:07:19;25,5;57,6;;
321;2022-05-22 14:12:19;25,6;57,1;;
322;2022-05-22 14:17:19;25,5;56,6;;
323;2022-05-22 14:22:19;25,5;56,6;;
324;2022-05-22 14:27:19;25,4;56,6;;
325;2022-05-22 14:32:19;25,4;56,6;;
326;2022-05-22 14:37:19;25,2;56,6;;
327;2022-05-22 14:42:19;25;57;;
328;2022-05-22 14:47:19;24,9;57,5;;
329;2022-05-22 14:52:19;24,7;57,5;;
330;2022-05-22 14:57:19;24,5;57,5;;
331;2022-05-22 15:02:19;24,4;58,4;;
332;2022-05-22 15:07:19;24,2;58,9;;
333;2022-05-22 15:12:19;24,1;58,9;;
334;2022-05-22 15:17:19;24;59,3;;
335;2022-05-22 15:22:19;24;60,3;;
336;2022-05-22 15:27:19;23,9;60,8;;
337;2022-05-22 15:32:19;23,8;61,7;;
338;2022-05-22 15:37:19;23,7;62,2;;
339;2022-05-22 15:42:19;23,7;62,7;;
340;2022-05-22 15:47:19;23,6;63,6;;
341;2022-05-22 15:52:19;23,5;64;;
342;2022-05-22 15:57:19;23,5;64,5;;
343;2022-05-22 16:02:19;23,5;64,5;;
344;2022-05-22 16:07:19;23,5;64,5;;
345;2022-05-22 16:12:19;23,5;64;;
346;2022-05-22 16:17:19;23,5;64;;
347;2022-05-22 16:22:19;23,5;64;;
348;2022-05-22 16:27:19;23,5;64;;
349;2022-05-22 16:32:19;23,5;64;;
350;2022-05-22 16:37:19;23,5;64;;
351;2022-05-22 16:42:19;23,5;64;;
352;2022-05-22 16:47:19;23,4;64;;
353;2022-05-22 16:52:19;23,4;64,5;;
354;2022-05-22 16:57:19;23,3;64,5;;
355;2022-05-22 17:02:19;23,2;64,9;;
356;2022-05-22 17:07:19;23,2;64,9;;
357;2022-05-22 17:12:19;23,2;64,9;;
358;2022-05-22 17:17:19;23,1;65,4;;
359;2022-05-22 17:22:19;23;65,4;;
360;2022-05-22 17:27:19;23;64,9;;
361;2022-05-22 17:32:19;22,9;64,9;;
362;2022-05-22 17:37:19;22,9;65,3;;
363;2022-05-22 17:42:19;22,9;65,3;;
364;2022-05-22 17:47:19;22,8;65,8;;
365;2022-05-22 17:52:19;22,8;65,8;;
366;2022-05-22 17:57:19;22,7;65,8;;
367;2022-05-22 18:02:19;22,7;65,8;;
368;2022-05-22 18:07:19;22,6;65,7;;
369;2022-05-22 18:12:19;22,6;65,7;;
370;2022-05-22 18:17:19;22,6;65,7;;
371;2022-05-22 18:22:19;22,5;66,2;;
372;2022-05-22 18:27:19;22,4;66,2;;
373;2022-05-22 18:32:19;22,4;66,2;;
374;2022-05-22 18:37:19;22,3;66,6;;
375;2022-05-22 18:42:19;22,3;66,6;;
376;2022-05-22 18:47:19;22,2;66,6;;
377;2022-05-22 18:52:19;22,2;66,6;;
378;2022-05-22 18:57:19;22,2;66,6;;
379;2022-05-22 19:02:19;22,2;66,6;;
380;2022-05-22 19:07:19;22,1;67;;
381;2022-05-22 19:12:19;22,1;67;;
382;2022-05-22 19:17:19;22;67,5;;
383;2022-05-22 19:22:19;22;67;;
384;2022-05-22 19:27:19;22;67;;
385;2022-05-22 19:32:19;21,9;67,5;;
386;2022-05-22 19:37:19;21,9;67;;
387;2022-05-22 19:42:19;21,9;67,5;;
388;2022-05-22 19:47:19;21,8;67,5;;
389;2022-05-22 19:52:19;21,8;67,5;;
390;2022-05-22 19:57:19;21,8;67,5;;
391;2022-05-22 20:02:19;21,8;67,4;;
392;2022-05-22 20:07:19;21,7;67,4;;
393;2022-05-22 20:12:19;21,7;67,9;;
394;2022-05-22 20:17:19;21,7;67,9;;
395;2022-05-22 20:22:19;21,6;67,9;;
396;2022-05-22 20:27:19;21,6;67,9;;
397;2022-05-22 20:32:19;21,6;67,9;;
398;2022-05-22 20:37:19;21,6;67,9;;
399;2022-05-22 20:42:19;21,5;67,9;;
400;2022-05-22 20:47:19;21,5;67,9;;
401;2022-05-22 20:52:19;21,5;68,3;;
402;2022-05-22 20:57:19;21,5;68,3;;
403;2022-05-22 21:02:19;21,5;68,7;;
404;2022-05-22 21:07:19;21,4;68,7;;
405;2022-05-22 21:12:19;21,4;68,7;;
406;2022-05-22 21:17:19;21,4;68,7;;
407;2022-05-22 21:22:19;21,3;68,7;;
408;2022-05-22 21:27:19;21,3;68,7;;
409;2022-05-22 21:32:19;21,3;68,7;;
410;2022-05-22 21:37:19;21,2;69,2;;
411;2022-05-22 21:42:19;21,2;68,7;;
412;2022-05-22 21:47:19;21,2;69,2;;
413;2022-05-22 21:52:19;21,1;69,1;;
414;2022-05-22 21:57:19;21,1;69,1;;
415;2022-05-22 22:02:19;21,1;69,1;;
416;2022-05-22 22:07:19;21,1;69,1;;
417;2022-05-22 22:12:19;21;69,1;;
418;2022-05-22 22:17:19;21;69,1;;
419;2022-05-22 22:22:19;21;69,1;;
420;2022-05-22 22:27:19;21;69,6;;
421;2022-05-22 22:32:19;20,9;69,6;;
422;2022-05-22 22:37:19;20,9;69,6;;
423;2022-05-22 22:42:19;20,9;69,5;;
424;2022-05-22 22:47:19;20,9;69,1;;
425;2022-05-22 22:52:19;20,9;69,5;;
426;2022-05-22 22:57:19;20,9;69,1;;
427;2022-05-22 23:02:19;20,8;69,5;;
428;2022-05-22 23:07:19;20,8;69,1;;
429;2022-05-22 23:12:19;20,7;69,1;;
430;2022-05-22 23:17:19;20,7;68,2;;
431;2022-05-22 23:22:19;20,6;67,7;;
432;2022-05-22 23:27:19;20,5;67,2;;
433;2022-05-22 23:32:19;20,5;67,2;;
434;2022-05-22 23:37:19;20,4;66,7;;
435;2022-05-22 23:42:19;20,3;66,7;;
436;2022-05-22 23:47:19;20,3;66,7;;
437;2022-05-22 23:52:19;20,3;67,2;;
438;2022-05-22 23:57:19;20,3;67,2;;
439;2022-05-23 00:02:19;20,3;67,6;;
440;2022-05-23 00:07:19;20,2;67,6;;
441;2022-05-23 00:12:19;20,2;67,6;;
442;2022-05-23 00:17:19;20,2;67,6;;
443;2022-05-23 00:22:19;20,1;67,6;;
444;2022-05-23 00:27:19;20;67,6;;
445;2022-05-23 00:32:19;20;67,6;;
446;2022-05-23 00:37:19;19,9;67,1;;
447;2022-05-23 00:42:19;19,9;67,1;;
448;2022-05-23 00:47:19;19,9;67,1;;
449;2022-05-23 00:52:19;19,8;67,1;;
450;2022-05-23 00:57:19;19,8;67,5;;
451;2022-05-23 01:02:19;19,8;67,6;;
452;2022-05-23 01:07:19;19,8;67,5;;
453;2022-05-23 01:12:19;19,8;67,5;;
454;2022-05-23 01:17:19;19,8;67,5;;
455;2022-05-23 01:22:19;19,7;68;;
456;2022-05-23 01:27:19;19,7;68;;
457;2022-05-23 01:32:19;19,7;68;;
458;2022-05-23 01:37:19;19,6;68;;
459;2022-05-23 01:42:19;19,6;68;;
460;2022-05-23 01:47:19;19,6;68,4;;
461;2022-05-23 01:52:19;19,5;68,4;;
462;2022-05-23 01:57:19;19,5;68,4;;
463;2022-05-23 02:02:19;19,5;68,4;;
464;2022-05-23 02:07:19;19,4;68,4;;
465;2022-05-23 02:12:19;19,4;68,4;;
466;2022-05-23 02:17:19;19,4;68,4;;
467;2022-05-23 02:22:19;19,4;68,4;;
468;2022-05-23 02:27:19;19,3;68,4;;
469;2022-05-23 02:32:19;19,3;68,4;;
470;2022-05-23 02:37:19;19,2;68,4;;
471;2022-05-23 02:42:19;19,2;68,3;;
472;2022-05-23 02:47:19;19,2;68,3;;
473;2022-05-23 02:52:19;19,2;68,3;;
474;2022-05-23 02:57:19;19,1;68,3;;
475;2022-05-23 03:02:19;19,1;68,3;;
476;2022-05-23 03:07:19;19;68,3;;
477;2022-05-23 03:12:19;19;67,9;;
478;2022-05-23 03:17:19;18,9;67,8;;
479;2022-05-23 03:22:19;18,9;67,8;;
480;2022-05-23 03:27:19;18,8;67,4;;
481;2022-05-23 03:32:19;18,8;67,4;;
482;2022-05-23 03:37:19;18,7;67,4;;
483;2022-05-23 03:42:19;18,7;67,4;;
484;2022-05-23 03:47:19;18,7;67,4;;
485;2022-05-23 03:52:19;18,7;67,4;;
486;2022-05-23 03:57:19;18,6;67,3;;
487;2022-05-23 04:02:19;18,6;67,8;;
488;2022-05-23 04:07:19;18,6;67,8;;
489;2022-05-23 04:12:19;18,6;67,8;;
490;2022-05-23 04:17:19;18,6;67,8;;
491;2022-05-23 04:22:19;18,6;67,8;;
492;2022-05-23 04:27:19;18,6;67,8;;
493;2022-05-23 04:32:19;18,5;68,2;;
494;2022-05-23 04:37:19;18,5;68,2;;
495;2022-05-23 04:42:19;18,5;68,2;;
496;2022-05-23 04:47:19;18,5;68,7;;
497;2022-05-23 04:52:19;18,5;68,6;;
498;2022-05-23 04:57:19;18,4;68,7;;
499;2022-05-23 05:02:19;18,4;68,6;;
500;2022-05-23 05:07:19;18,4;68,6;;
501;2022-05-23 05:12:19;18,4;69,1;;
502;2022-05-23 05:17:19;18,4;69,1;;
503;2022-05-23 05:22:19;18,4;69,1;;
504;2022-05-23 05:27:19;18,3;69,1;;
505;2022-05-23 05:32:19;18,3;69,1;;
506;2022-05-23 05:37:19;18,3;69,1;;
507;2022-05-23 05:42:19;18,3;69,1;;
508;2022-05-23 05:47:19;18,3;69,1;;
509;2022-05-23 05:52:19;18,3;69,1;;
510;2022-05-23 05:57:19;18,2;69,1;;
511;2022-05-23 06:02:19;18,2;69,1;;
512;2022-05-23 06:07:19;18,2;69,1;;
513;2022-05-23 06:12:19;18,2;69;;
514;2022-05-23 06:17:19;18,1;69;;
515;2022-05-23 06:22:19;18,1;69;;
516;2022-05-23 06:27:19;18,1;69;;
517;2022-05-23 06:32:19;18,1;69;;
518;2022-05-23 06:37:19;18,1;69;;
519;2022-05-23 06:42:19;18,1;69;;
520;2022-05-23 06:47:19;18,1;69;;
521;2022-05-23 06:52:19;18,1;69;;
522;2022-05-23 06:57:19;18,1;69;;
523;2022-05-23 07:02:19;18,1;69;;
524;2022-05-23 07:07:19;18,2;69;;
525;2022-05-23 07:12:19;18,2;69;;
526;2022-05-23 07:17:19;18,2;69,1;;
527;2022-05-23 07:22:19;18,2;69,1;;
528;2022-05-23 07:27:19;18,2;69,1;;
529;2022-05-23 07:32:19;18,2;69,5;;
530;2022-05-23 07:37:19;18,1;69,5;;
531;2022-05-23 07:42:19;18,1;69,5;;
532;2022-05-23 07:47:19;18,1;69,5;;
533;2022-05-23 07:52:19;18,1;69,5;;
534;2022-05-23 07:57:19;18,1;69;;
535;2022-05-23 08:02:19;18,2;69,1;;
536;2022-05-23 08:07:19;18,2;68,6;;
537;2022-05-23 08:12:19;18,2;69;;
